event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
forward,0,train,1,0.005,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
forward,0,train,2,0.005,3,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",0.5,0.5,0.5,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,0.5,0.5,0.5,0,0.0024481179659343014,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,0.5,0.5,0.5,0,0.0004708773734569658,,,,,,,,,,,,,,,,,,,
backward,0,train,2,0.005,3,,,,,,0.5,0.5,0.5,0,5.299268164745351e-05,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.460869699716568,0.5391302704811096,,0.05364961549639702,0.053649596869945526,,,,,,,,,,,,
forward,0,val,1,0.005,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.49445587396621704,0.5055440664291382,,0.0014149658381938934,0.0014149625785648823,,,,,,,,,,,,
forward,0,val,2,0.005,3,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",0.5,0.5,0.5,1,,,,0.5028688311576843,0.4971311688423157,,0.00016727292677387595,0.00016725983005017042,,,,,,,,,,,,
forward,0,test,0,0.005,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.460869699716568,0.5391302704811096,,0.05364961549639702,0.053649596869945526,,,,,,,,,,,,
forward,0,test,1,0.005,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.49445587396621704,0.5055440664291382,,0.0014149658381938934,0.0014149625785648823,,,,,,,,,,,,
forward,0,test,2,0.005,3,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",0.5,0.5,0.5,1,,,,0.5028688311576843,0.4971311688423157,,0.00016727292677387595,0.00016725983005017042,,,,,,,,,,,,
forward,50,train,0,0.0018,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.7710596919059753,0.2289402186870575,,0.19989879429340363,0.19989879429340363,,,,,,,,,,,,
forward,50,train,1,0.0018,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.7454253435134888,0.25457465648651123,,0.11887776106595993,0.11887774616479874,,,,,,,,,,,,
forward,50,train,2,0.0018,3,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",0.5,0.5,0.5,1,,,,0.647080659866333,0.3529192805290222,,0.0977119579911232,0.097711943089962,,,,,,,,,,,,
backward,50,train,0,0.0018,3,,,,,,0.5,0.5,0.5,0,0.1020016969149173,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.0018,3,,,,,,0.5,0.5,0.5,0,0.09295148082181766,,,,,,,,,,,,,,,,,,,
backward,50,train,2,0.0018,3,,,,,,0.5,0.5,0.5,0,0.15577716228351257,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.0018,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.7737026214599609,0.22629737854003906,,0.19840197265148163,0.19840195775032043,,,,,,,,,,,,
forward,50,val,1,0.0018,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.7675259113311768,0.23247399926185608,,0.11103282868862152,0.11103282868862152,,,,,,,,,,,,
forward,50,val,2,0.0018,3,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",0.5,0.5,0.5,1,,,,0.689270555973053,0.31072941422462463,,0.08249767124652863,0.08249767124652863,,,,,,,,,,,,
forward,50,test,0,0.0018,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.7737026214599609,0.22629737854003906,,0.19840197265148163,0.19840195775032043,,,,,,,,,,,,
forward,50,test,1,0.0018,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.7675259113311768,0.23247399926185608,,0.11103282868862152,0.11103282868862152,,,,,,,,,,,,
forward,50,test,2,0.0018,3,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",0.5,0.5,0.5,1,,,,0.689270555973053,0.31072941422462463,,0.08249767124652863,0.08249767124652863,,,,,,,,,,,,
forward,100,train,0,0.0003888,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.7569783926010132,0.24302156269550323,,0.2026374340057373,0.2026374191045761,,,,,,,,,,,,
forward,100,train,1,0.0003888,3,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.7840238213539124,0.21597610414028168,,0.1290951520204544,0.1290951818227768,,,,,,,,,,,,
forward,100,train,2,0.0003888,3,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",0.5,0.5,0.5,1,,,,0.6793067455291748,0.32069313526153564,,0.10487477481365204,0.10487477481365204,,,,,,,,,,,,
backward,100,train,0,0.0003888,3,,,,,,0.5,0.5,0.5,0,0.02645004358788033,,,,,,,,,,,,,,,,,,,
backward,100,train,1,0.0003888,3,,,,,,0.5,0.5,0.5,0,0.02590205041527802,,,,,,,,,,,,,,,,,,,
