event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,0.03594910395457604,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,0.035187713735521924,,,,,,,,,,,,,
backward,0,train,2,0.005,2,,,,,,,,,0,0.1433058671170151,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.8040415048599243,0.1959584355354309,0.047461360692977905,0.04746135324239731,,,,,,,,
forward,0,val,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7520430684089661,0.24795690178871155,0.004083674401044846,0.004083673469722271,,,,,,,,
forward,0,val,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7409121990203857,0.25908777117729187,0.0011815165635198355,0.0011815179605036974,,,,,,,,
forward,0,test,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.8040415048599243,0.1959584355354309,0.047461360692977905,0.04746135324239731,,,,,,,,
forward,0,test,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7520430684089661,0.24795690178871155,0.004083674401044846,0.004083673469722271,,,,,,,,
forward,0,test,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7409121990203857,0.25908777117729187,0.0011815166799351573,0.0011815179605036974,,,,,,,,
forward,50,train,0,0.00108,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.9015540480613708,0.09844601154327393,0.10166461765766144,0.10166460275650024,,,,,,,,
forward,50,train,1,0.00108,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.1987864226102829,0.8012135624885559,0.04113785922527313,0.041137855499982834,,,,,,,,
forward,50,train,2,0.00108,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.926093578338623,0.07390640676021576,0.01761333830654621,0.01761333830654621,,,,,,,,
backward,50,train,0,0.00108,2,,,,,,,,,0,6.972922770914833e-05,,,,,,,,,,,,,
backward,50,train,1,0.00108,2,,,,,,,,,0,0.0031747592379703115,,,,,,,,,,,,,
backward,50,train,2,0.00108,2,,,,,,,,,0,0.006963521291718852,,,,,,,,,,,,,
forward,50,val,0,0.00108,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.9013407230377197,0.09865915775299072,0.10161974281072617,0.10161975771188736,,,,,,,,
forward,50,val,1,0.00108,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.19401079416275024,0.805989146232605,0.0018748600268736482,0.0018748599104583263,,,,,,,,
forward,50,val,2,0.00108,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.929239809513092,0.07076013833284378,0.00022884938516654074,0.0002288487448822707,,,,,,,,
forward,50,test,0,0.00108,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.9013407230377197,0.09865915775299072,0.10161974281072617,0.10161975771188736,,,,,,,,
forward,50,test,1,0.00108,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.19401079416275024,0.805989146232605,0.0018748602597042918,0.0018748600268736482,,,,,,,,
forward,50,test,2,0.00108,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.929239809513092,0.07076013833284378,0.00022884983627591282,0.00022884867212269455,,,,,,,,
forward,100,train,0,8.39808e-05,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.8977883458137512,0.1022116020321846,0.10088089108467102,0.10088088363409042,,,,,,,,
forward,100,train,1,8.39808e-05,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.1891881823539734,0.8108118176460266,0.04056840017437935,0.04056840017437935,,,,,,,,
forward,100,train,2,8.39808e-05,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9316666722297668,0.06833330541849136,0.016811084002256393,0.016811082139611244,,,,,,,,
backward,100,train,0,8.39808e-05,2,,,,,,,,,0,4.0113612796030174e-05,,,,,,,,,,,,,
backward,100,train,1,8.39808e-05,2,,,,,,,,,0,0.000626168854902476,,,,,,,,,,,,,
backward,100,train,2,8.39808e-05,2,,,,,,,,,0,0.007172833667083116,,,,,,,,,,,,,
forward,100,val,0,8.39808e-05,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.8977689743041992,0.10223110765218735,0.10087669640779495,0.10087670385837555,,,,,,,,
forward,100,val,1,8.39808e-05,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.1853165328502655,0.8146834373474121,0.0017526530427858233,0.0017526536248624325,,,,,,,,
forward,100,val,2,8.39808e-05,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9342383742332458,0.06576156616210938,0.00021710475266445428,0.00021710451983381063,,,,,,,,
