epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.576116681098938,0.2119416296482086,0.2119416296482086,0.0,0.0,0.0
0,train,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.576116681098938,0.2119416296482086,0.2119416296482086,0.0,0.0,0.0
0,train,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.576116681098938,0.2119416296482086,0.2119416296482086,0.0,0.0,0.0
0,val,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.5689888596534729,0.2447348982095718,0.1862762719392776,0.0603618063032627,0.0391472280025482,0.0256143622100353
0,val,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.5804351568222046,0.2120876163244247,0.2074772119522094,0.0025197835639119,0.0009219321073032,0.001630864222534
0,val,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.5745587348937988,0.2127054333686828,0.2127358168363571,0.0004070686118211,0.000211017744732,0.0001971195888472
0,test,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.5689888596534729,0.2447348982095718,0.1862762719392776,0.0603618063032627,0.0391472280025482,0.0256143622100353
0,test,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.5804351568222046,0.2120876163244247,0.2074772119522094,0.0025197835639119,0.0009219318162649,0.0016308641061186
0,test,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.5745587348937988,0.2127054333686828,0.2127358168363571,0.0004070686118211,0.000211017744732,0.000197119632503
50,train,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9858195781707764,0.0046945540234446,0.0094859106466174,0.0366013348102569,0.0117583898827433,0.0271850321441888
50,train,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9666439294815063,0.016497915610671,0.0168581698089838,0.0548419840633869,0.0280872751027345,0.0269649233669042
50,train,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.8992138504981995,0.0620167814195156,0.0387693755328655,0.0619176737964153,0.0308529306203126,0.0321817845106124
50,val,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9859725832939148,0.0046501788310706,0.0093772197142243,0.0361842140555381,0.0116560775786638,0.0268309209495782
50,val,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9765259623527528,0.0113381333649158,0.0121357645839452,0.0310875363647937,0.0153763843700289,0.015752125531435
50,val,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.9002255797386169,0.061240941286087,0.0385334230959415,0.0558423176407814,0.0276263616979122,0.0287716146558523
50,test,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9859725832939148,0.0046501788310706,0.0093772197142243,0.0361842140555381,0.0116560775786638,0.0268309209495782
50,test,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9765259623527528,0.0113381333649158,0.0121357645839452,0.0310875363647937,0.0153763843700289,0.015752125531435
50,test,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.9002255797386169,0.061240941286087,0.0385334230959415,0.0558423176407814,0.0276263616979122,0.0287716146558523
100,train,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9862874150276184,0.0044494704343378,0.0092630628496408,0.0345639698207378,0.0111381635069847,0.025608779862523
100,train,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9833391904830932,0.0082949446514248,0.0083656888455152,0.0316038019955158,0.0168323498219251,0.0148831848055124
100,train,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.9135210514068604,0.0517612248659133,0.0347177498042583,0.0764226466417312,0.0385950542986393,0.040336824953556
100,val,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.986267387866974,0.0044506443664431,0.0092818373814225,0.0346201919019222,0.0111377006396651,0.0256738979369401
100,val,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9878034591674804,0.005956485401839,0.0062399352900683,0.0181032810360193,0.009046190418303,0.0090770842507481
100,val,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.92195463180542,0.0476578660309314,0.0303875394165515,0.0599498935043811,0.0302083306014537,0.0316091626882553
100,test,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.986267387866974,0.0044506443664431,0.0092818373814225,0.0346201919019222,0.0111377006396651,0.0256738979369401
100,test,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9878034591674804,0.005956485401839,0.0062399352900683,0.0181032810360193,0.009046190418303,0.0090770842507481
100,test,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.92195463180542,0.0476578660309314,0.0303875394165515,0.0599498935043811,0.0302083306014537,0.0316091626882553
150,train,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9858245849609376,0.0044731749221682,0.0097023341804742,0.0358844138681888,0.0111326407641172,0.027118045836687
150,train,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9812526106834412,0.0095622222870588,0.0091852499172091,0.0385251641273498,0.0221407860517501,0.0165722947567701
150,train,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.9026780724525452,0.0555033311247825,0.0418185405433177,0.1002299338579177,0.0483509004116058,0.0553448423743248
150,val,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9858198165893556,0.0044735041446983,0.0097067765891551,0.0358981601893901,0.0111328111961483,0.0271334424614906
150,val,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9873037338256836,0.0062371967360377,0.0064589297398924,0.018752995878458,0.0093982927501201,0.0093778921291232
150,val,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.9172806739807128,0.0499307699501514,0.0327885225415229,0.0646226555109024,0.0324546433985233,0.0345990695059299
150,test,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9858198165893556,0.0044735041446983,0.0097067765891551,0.0358981601893901,0.0111328111961483,0.0271334424614906
150,test,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9873037338256836,0.0062371967360377,0.0064589297398924,0.018752995878458,0.0093982927501201,0.0093778921291232
150,test,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.9172806739807128,0.0499307699501514,0.0327885225415229,0.0646226555109024,0.0324546433985233,0.0345990695059299
200,train,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9858051538467408,0.0044583934359252,0.0097364103421568,0.0359545908868312,0.0110892998054623,0.0272451881319284
200,train,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.977852702140808,0.0109786866232752,0.0111685721203684,0.0346938446164131,0.0172173958271741,0.0175559520721435
200,train,2,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.9016916751861572,0.0587629489600658,0.0395453497767448,0.0824062600731849,0.0408886857330799,0.044549498707056
200,val,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9858048558235168,0.0044582337141036,0.0097368396818637,0.035955473780632,0.0110888043418526,0.0272468049079179
200,val,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.9873414039611816,0.0062261396087706,0.0064323665574193,0.0187280736863613,0.0093935867771506,0.0093577336519956
