event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,hop_scalar_hop_0,hop_scalar_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,200,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.4992997348308563, 0.4960996210575104]",,,,0,,,0.32381772994995117,0.4140641391277313,0.1246388629078865,0.11515532433986664,0.4992997348308563,0.4960996210575104,0.9167235493659973,0.09058918058872223,0.5333751440048218,0.959538996219635,0.9350426197052002,0.018034739419817924,0.7722187042236328,0.9382283091545105
forward,200,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.4992997348308563, 0.4960996210575104]",,,,0,,,0.32381772994995117,0.4140641391277313,0.1246388629078865,0.11515532433986664,0.4992997348308563,0.4960996210575104,0.9167235493659973,0.09058918058872223,0.5333751440048218,0.959538996219635,0.9350426197052002,0.018034739419817924,0.7722187042236328,0.9382283091545105
forward,250,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.4992420971393585, 0.4960898160934448]",,,,0,,,0.3232458233833313,0.4218987226486206,0.1368030309677124,0.14027205109596252,0.4992420971393585,0.4960898160934448,,,,,,,,
backward,250,train,0,1e-05,2,,,,,,,,,,,,0,0.16166665179066067,,,,,,,,,,,,,,,
forward,250,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.499241441488266, 0.49608927965164185]",,,,0,,,0.3226888179779053,0.41444626450538635,0.12461225688457489,0.11529509723186493,0.499241441488266,0.49608927965164185,0.9166722893714905,0.09064662456512451,0.5330058336257935,0.9595016837120056,0.9352617859840393,0.01801755279302597,0.769517183303833,0.938451886177063
forward,250,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.499241441488266, 0.49608927965164185]",,,,0,,,0.3226888179779053,0.41444626450538635,0.12461225688457489,0.11529509723186493,0.499241441488266,0.49608927965164185,0.9166722893714905,0.09064662456512451,0.5330058336257935,0.9595016837120056,0.9352617859840393,0.01801755279302597,0.769517183303833,0.938451886177063
forward,300,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.49923625588417053, 0.4960266351699829]",,,,0,,,0.3274122178554535,0.41110655665397644,0.14610406756401062,0.13120761513710022,0.49923625588417053,0.4960266351699829,,,,,,,,
backward,300,train,0,1e-05,2,,,,,,,,,,,,0,0.14029072296762554,,,,,,,,,,,,,,,
forward,300,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.49923649430274963, 0.496025413274765]",,,,0,,,0.3223212659358978,0.4139150381088257,0.1246601864695549,0.11536172777414322,0.49923649430274963,0.496025413274765,0.9165917038917542,0.09072349220514297,0.5322622060775757,0.9594610929489136,0.9354826807975769,0.01799391396343708,0.770047664642334,0.9386599659919739
forward,300,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.49923649430274963, 0.496025413274765]",,,,0,,,0.3223212659358978,0.4139150381088257,0.1246601864695549,0.11536172777414322,0.49923649430274963,0.496025413274765,0.9165917038917542,0.09072349220514297,0.5322622060775757,0.9594610929489136,0.9354826807975769,0.01799391396343708,0.770047664642334,0.9386599659919739
forward,350,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.499221533536911, 0.49598580598831177]",,,,0,,,0.3141019642353058,0.4153895080089569,0.13612277805805206,0.1315574198961258,0.499221533536911,0.49598580598831177,,,,,,,,
backward,350,train,0,1e-05,2,,,,,,,,,,,,0,0.2617490740893958,,,,,,,,,,,,,,,
forward,350,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.49922218918800354, 0.4959840476512909]",,,,0,,,0.3218216300010681,0.41384121775627136,0.12466449290513992,0.11542528122663498,0.49922218918800354,0.4959840476512909,0.9164630174636841,0.09084077924489975,0.5318726301193237,0.9593877792358398,0.9358780384063721,0.017954856157302856,0.7679957151412964,0.939093828201294
forward,350,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.49922218918800354, 0.4959840476512909]",,,,0,,,0.3218216300010681,0.41384121775627136,0.12466449290513992,0.11542528122663498,0.49922218918800354,0.4959840476512909,0.9164630174636841,0.09084077924489975,0.5318726301193237,0.9593877792358398,0.9358780384063721,0.017954856157302856,0.7679957151412964,0.939093828201294
forward,400,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.4992178976535797, 0.4959239959716797]",,,,0,,,0.3223322927951813,0.4200766384601593,0.15076680481433868,0.14016711711883545,0.4992178976535797,0.4959239959716797,,,,,,,,
backward,400,train,0,1e-05,2,,,,,,,,,,,,0,0.15000427938999145,,,,,,,,,,,,,,,
forward,400,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.4992181360721588, 0.49592235684394836]",,,,0,,,0.32158663868904114,0.41330549120903015,0.12473400682210922,0.11547601222991943,0.4992181360721588,0.49592235684394836,0.9164526462554932,0.09088134765625,0.5323314666748047,0.9593661427497864,0.9365273118019104,0.017874015495181084,0.7657816410064697,0.939630389213562
forward,400,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.4992181360721588, 0.49592235684394836]",,,,0,,,0.32158663868904114,0.41330549120903015,0.12473400682210922,0.11547601222991943,0.4992181360721588,0.49592235684394836,0.9164526462554932,0.09088134765625,0.5323314666748047,0.9593661427497864,0.9365273118019104,0.017874015495181084,0.7657816410064697,0.939630389213562
forward,450,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.4991651475429535, 0.4959085285663605]",,,,0,,,0.3136541247367859,0.41813743114471436,0.1341836154460907,0.12822313606739044,0.4991651475429535,0.4959085285663605,,,,,,,,
backward,450,train,0,1e-05,2,,,,,,,,,,,,0,0.21153875929846325,,,,,,,,,,,,,,,
forward,450,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.49916377663612366, 0.4959087669849396]",,,,0,,,0.32051950693130493,0.4136515259742737,0.12470198422670364,0.11560440063476562,0.49916377663612366,0.4959087669849396,0.916558563709259,0.09084517508745193,0.533967137336731,0.9594118595123291,0.936833918094635,0.017850058153271675,0.7650371789932251,0.9398921132087708
forward,450,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, false]","[0.49916377663612366, 0.4959087669849396]",,,,0,,,0.32051950693130493,0.4136515259742737,0.12470198422670364,0.11560440063476562,0.49916377663612366,0.4959087669849396,0.916558563709259,0.09084517508745193,0.533967137336731,0.9594118595123291,0.936833918094635,0.017850058153271675,0.7650371789932251,0.9398921132087708
