epoch,train_loss,val_loss,test_loss,train_metric,val_metric,test_metric,lr,best_val_metric,best_test_metric,best_epoch,metric_name,metric_direction,run_mode,seed
0,1.375827431678772,1.6108925342559814,1.8355927467346191,0.485,0.41,0.37406555491661875,0.005,0.41,0.37406555491661875,0,Accuracy,higher,hpo,16
1,1.212662935256958,1.1838816404342651,1.3561807870864868,0.7825,0.53,0.5054629097182288,0.005,0.53,0.5054629097182288,1,Accuracy,higher,hpo,16
2,0.6227251291275024,1.0574792623519897,1.153993010520935,0.885,0.5525,0.5097757331799885,0.005,0.5525,0.5097757331799885,2,Accuracy,higher,hpo,16
3,0.3916335999965668,1.0108636617660522,1.0605888366699219,0.9,0.57,0.5457159286946521,0.005,0.57,0.5457159286946521,3,Accuracy,higher,hpo,16
4,0.3146522045135498,1.021371603012085,1.0429458618164062,0.9025,0.5725,0.554916618746406,0.005,0.5725,0.554916618746406,4,Accuracy,higher,hpo,16
5,0.30756884813308716,1.0519397258758545,1.058864712715149,0.9125,0.5675,0.5477285796434732,0.005,0.5725,0.554916618746406,4,Accuracy,higher,hpo,16
6,0.280335396528244,1.0560048818588257,1.0623319149017334,0.93,0.5625,0.5508913168487637,0.005,0.5725,0.554916618746406,4,Accuracy,higher,hpo,16
7,0.25037476420402527,1.0367552042007446,1.051996111869812,0.965,0.5875,0.5635422656699253,0.005,0.5875,0.5635422656699253,7,Accuracy,higher,hpo,16
8,0.22117047011852264,1.0144498348236084,1.0435080528259277,0.975,0.59,0.5733179988499137,0.005,0.59,0.5733179988499137,8,Accuracy,higher,hpo,16
9,0.18462073802947998,1.0053815841674805,1.048824429512024,0.9925,0.605,0.5830937320299022,0.005,0.605,0.5830937320299022,9,Accuracy,higher,hpo,16
10,0.1472216099500656,1.0129870176315308,1.0688999891281128,0.99,0.6025,0.5776308223116734,0.005,0.605,0.5830937320299022,9,Accuracy,higher,hpo,16
11,0.1280069351196289,1.033787727355957,1.099601149559021,0.9925,0.595,0.5776308223116734,0.005,0.605,0.5830937320299022,9,Accuracy,higher,hpo,16
12,0.11693672835826874,1.0624289512634277,1.136050820350647,0.99,0.5975,0.5738930419781484,0.005,0.605,0.5830937320299022,9,Accuracy,higher,hpo,16
13,0.10087831318378448,1.0936888456344604,1.1732710599899292,0.99,0.5925,0.5718803910293272,0.005,0.605,0.5830937320299022,9,Accuracy,higher,hpo,16
14,0.09837977588176727,1.1262890100479126,1.2098267078399658,0.9925,0.5825,0.5669925244393329,0.005,0.605,0.5830937320299022,9,Accuracy,higher,hpo,16
15,0.09496121108531952,1.1574547290802002,1.2432013750076294,0.995,0.58,0.5644048303622772,0.005,0.605,0.5830937320299022,9,Accuracy,higher,hpo,16
