epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3
0,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.949999988079071, 0.949999988079071, 0.25, 0.10000000149011612]",0.949999988079071,0.949999988079071,0.25,0.0999999940395355,0.0,0.0,0.0,0.0,0.949999988079071,0.949999988079071,0.25,0.1000000014901161
0,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9498573541641235, 0.9498573541641235, 0.2505629062652588, 0.10027032345533371]",0.949857234954834,0.949857234954834,0.2505629062652588,0.1002703160047531,0.0,0.0,0.0,0.0,0.9498573541641236,0.9498573541641236,0.2505629062652588,0.1002703234553337
0,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9498573541641235, 0.9498573541641235, 0.2505629062652588, 0.10027032345533371]",0.949857234954834,0.949857234954834,0.2505629062652588,0.1002703160047531,0.0,0.0,0.0,0.0,0.9498573541641236,0.9498573541641236,0.2505629062652588,0.1002703234553337
50,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9476646184921265, 0.9428434371948242, 0.2792447507381439, 0.11425526440143585]",0.9476646184921264,0.942843496799469,0.2792447507381439,0.1142552644014358,0.0,0.0,0.0,0.0,0.9476646184921264,0.9428434371948242,0.2792447507381439,0.1142552644014358
50,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.947860598564148, 0.942718505859375, 0.2798648178577423, 0.1145545244216919]",0.9478606581687928,0.942718505859375,0.2798647880554199,0.1145545244216919,0.0,0.0,0.0,0.0,0.947860598564148,0.942718505859375,0.2798648178577423,0.1145545244216919
50,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.947860598564148, 0.942718505859375, 0.2798648178577423, 0.1145545244216919]",0.9478606581687928,0.942718505859375,0.2798647880554199,0.1145545244216919,0.0,0.0,0.0,0.0,0.947860598564148,0.942718505859375,0.2798648178577423,0.1145545244216919
100,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.958091676235199, 0.9391651153564453, 0.31066465377807617, 0.12978197634220123]",0.9580916166305542,0.93916517496109,0.3106646537780761,0.1297819763422012,0.0,0.0,0.0,0.0,0.958091676235199,0.9391651153564452,0.3106646537780761,0.1297819763422012
100,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9582669138908386, 0.9391250610351562, 0.31125402450561523, 0.1301000416278839]",0.9582669138908386,0.9391250014305116,0.3112539947032928,0.1301000416278839,0.0,0.0,0.0,0.0,0.9582669138908386,0.9391250610351562,0.3112540245056152,0.1301000416278839
100,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9582669138908386, 0.9391250610351562, 0.31125402450561523, 0.1301000416278839]",0.9582669138908386,0.9391250014305116,0.3112539947032928,0.1301000416278839,0.0,0.0,0.0,0.0,0.9582669138908386,0.9391250610351562,0.3112540245056152,0.1301000416278839
150,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9650059938430786, 0.9360682368278503, 0.33860594034194946, 0.14603523910045624]",0.9650059342384338,0.9360682964324952,0.3386059403419494,0.146035224199295,0.0,0.0,0.0,0.0,0.9650059938430786,0.9360682368278505,0.3386059403419494,0.1460352391004562
150,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9651135802268982, 0.935982882976532, 0.3391363322734833, 0.14636841416358948]",0.9651134610176086,0.9359827637672424,0.3391363322734833,0.1463684141635894,0.0,0.0,0.0,0.0,0.9651135802268982,0.935982882976532,0.3391363322734833,0.1463684141635894
150,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9651135802268982, 0.935982882976532, 0.3391363322734833, 0.14636841416358948]",0.9651134610176086,0.9359827637672424,0.3391363322734833,0.1463684141635894,0.0,0.0,0.0,0.0,0.9651135802268982,0.935982882976532,0.3391363322734833,0.1463684141635894
200,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.968220055103302, 0.9324654340744019, 0.3558931052684784, 0.15763099491596222]",0.968220055103302,0.9324655532836914,0.3558931052684784,0.157630980014801,0.0,0.0,0.0,0.0,0.968220055103302,0.932465434074402,0.3558931052684784,0.1576309949159622
200,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.968237578868866, 0.932437539100647, 0.35599806904792786, 0.15770578384399414]",0.9682376980781556,0.9324374794960022,0.3559980392456054,0.1577057838439941,0.0,0.0,0.0,0.0,0.968237578868866,0.932437539100647,0.3559980690479278,0.1577057838439941
200,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.968237578868866, 0.932437539100647, 0.35599806904792786, 0.15770578384399414]",0.9682376980781556,0.9324374794960022,0.3559980392456054,0.1577057838439941,0.0,0.0,0.0,0.0,0.968237578868866,0.932437539100647,0.3559980690479278,0.1577057838439941
250,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9686200618743896, 0.9317704439163208, 0.3582523465156555, 0.15936286747455597]",0.9686201810836792,0.9317704439163208,0.3582523465156555,0.1593628525733947,0.0,0.0,0.0,0.0,0.9686200618743896,0.9317704439163208,0.3582523465156555,0.1593628674745559
250,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9686222672462463, 0.9317663908004761, 0.35826632380485535, 0.15937280654907227]",0.9686223268508912,0.9317664504051208,0.3582663238048553,0.159372791647911,0.0,0.0,0.0,0.0,0.9686222672462464,0.931766390800476,0.3582663238048553,0.1593728065490722
250,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9686222672462463, 0.9317663908004761, 0.35826632380485535, 0.15937280654907227]",0.9686223268508912,0.9317664504051208,0.3582663238048553,0.159372791647911,0.0,0.0,0.0,0.0,0.9686222672462464,0.931766390800476,0.3582663238048553,0.1593728065490722
