event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.5761168599128723,0.21194158494472504,0.21194158494472504,0.0,0.0,0.0,,,,,,,,,,,,
forward,0,train,1,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.5761168599128723,0.21194158494472504,0.21194158494472504,0.0,0.0,0.0,,,,,,,,,,,,
forward,0,train,2,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 6]","[false, false, false]",,,,0,,,0.5761168599128723,0.21194158494472504,0.21194158494472504,0.0,0.0,0.0,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,,,,0,3.936939853862724e-06,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,,,,0,3.840004106331562e-06,,,,,,,,,,,,,,,,,,,
backward,0,train,2,0.005,3,,,,,,,,,0,3.195194124323926e-06,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.5764122605323792,0.21175934374332428,0.21182839572429657,0.00016551521548535675,8.80133084137924e-05,9.473581303609535e-05,,,,,,,,,,,,
forward,0,val,1,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.5761085748672485,0.21194304525852203,0.2119484394788742,7.18690444045933e-07,3.5660602293319243e-07,3.8191774365259334e-07,,,,,,,,,,,,
forward,0,val,2,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 6]","[false, false, false]",,,,0,,,0.5761073231697083,0.2119450718164444,0.21194756031036377,6.008197317441955e-08,2.391933406897806e-08,1.2627186407598856e-08,,,,,,,,,,,,
forward,0,test,0,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.5764122605323792,0.21175934374332428,0.21182839572429657,0.00016551521548535675,8.80133084137924e-05,9.473581303609535e-05,,,,,,,,,,,,
forward,0,test,1,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.5761085748672485,0.21194304525852203,0.2119484394788742,7.18690444045933e-07,3.5660602293319243e-07,3.8191774365259334e-07,,,,,,,,,,,,
forward,0,test,2,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 6]","[false, false, false]",,,,0,,,0.5761073231697083,0.2119450718164444,0.21194756031036377,6.008197317441955e-08,2.391933406897806e-08,1.2627186407598856e-08,,,,,,,,,,,,
forward,50,train,0,0.000648,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.5451025366783142,0.22742311656475067,0.2274743765592575,4.305232778278878e-06,2.673400331332232e-06,2.959058519991231e-06,,,,,,,,,,,,
forward,50,train,1,0.000648,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.5451467037200928,0.22741515934467316,0.22743813693523407,1.3540326193606234e-08,1.7756480730213298e-08,2.7558490600654295e-08,,,,,,,,,,,,
forward,50,train,2,0.000648,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 6]","[false, false, false]",,,,0,,,0.5450713038444519,0.2274959683418274,0.22743277251720428,0.0,0.0,0.0,,,,,,,,,,,,
backward,50,train,0,0.000648,3,,,,,,,,,0,8.047960239876614e-07,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.000648,3,,,,,,,,,0,8.70196983259335e-07,,,,,,,,,,,,,,,,,,,
backward,50,train,2,0.000648,3,,,,,,,,,0,8.490150662624614e-07,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.000648,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.5449433326721191,0.2275024801492691,0.22755418717861176,4.397760221763747e-06,2.827566277119331e-06,2.974491735585616e-06,,,,,,,,,,,,
