epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.5761169195175171,0.2119415551424026,0.2119415551424026,0.0,0.0,0.0
0,train,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.5761169195175171,0.2119415551424026,0.2119415551424026,0.0,0.0,0.0
0,train,2,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.5761169195175171,0.2119415551424026,0.2119415551424026,0.0,0.0,0.0
0,val,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.5812445282936096,0.2088037878274917,0.2099516987800598,0.0058797341771423,0.0037855054251849,0.0038730204105377
0,val,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.5764733552932739,0.2124233990907669,0.2111032307147979,0.0087494552135467,0.0057166321203112,0.0060478039085865
0,val,2,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.5537582635879517,0.2204194068908691,0.2258222997188568,0.006687803659588,0.0038475778419524,0.0049946340732276
0,test,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.5812445282936096,0.2088037878274917,0.2099516987800598,0.0058797341771423,0.0037855054251849,0.0038730204105377
0,test,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.5764733552932739,0.2124233990907669,0.2111032307147979,0.0087494552135467,0.0057166321203112,0.0060478039085865
0,test,2,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.5537582635879517,0.2204194068908691,0.2258222997188568,0.006687803659588,0.0038475778419524,0.0049946340732276
50,train,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.6756093502044678,0.1842433214187622,0.1401473432779312,0.0415949337184429,0.0260777361690998,0.0220058355480432
50,train,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.7440391778945923,0.207425981760025,0.0485348664224147,0.0948593914508819,0.0859331488609314,0.0404633320868015
50,train,2,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.8176893591880798,0.0975125730037689,0.0847981125116348,0.1144269779324531,0.0550857260823249,0.0632728636264801
50,val,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.6757277250289917,0.1842564791440963,0.1400158107280731,0.0416076742112636,0.0261270534247159,0.0219869129359722
50,val,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.7540500164031982,0.2027028799057006,0.0432471334934234,0.0720281079411506,0.066147357225418,0.0274154487997293
50,val,2,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.8388475179672241,0.0871064290404319,0.0740460678935051,0.0924834460020065,0.0429270304739475,0.0515117309987545
50,test,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.6757277250289917,0.1842564791440963,0.1400158107280731,0.0416076742112636,0.0261270534247159,0.0219869129359722
50,test,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.7540500164031982,0.2027028799057006,0.0432471334934234,0.0720281079411506,0.066147357225418,0.0274154506623744
50,test,2,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.8388475179672241,0.0871064290404319,0.0740460604429245,0.0924834460020065,0.0429270304739475,0.0515117272734642
100,train,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.6777008175849915,0.1841133534908294,0.1381858438253402,0.0413703732192516,0.02655940502882,0.0214769318699836
100,train,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.7588033676147461,0.1906848698854446,0.0505117215216159,0.093024618923664,0.080421470105648,0.0413018949329853
100,train,2,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.8223344683647156,0.0959426015615463,0.0817228406667709,0.115241028368473,0.0551651418209075,0.064207911491394
100,val,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.6777007579803467,0.1841155290603637,0.1381836980581283,0.0413688421249389,0.0265605840831995,0.0214744415134191
100,val,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.7687388062477112,0.1865333169698715,0.044727873057127,0.0698641166090965,0.0621750801801681,0.0272680390626192
100,val,2,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.8428229093551636,0.0856347754597663,0.0715423673391342,0.093376986682415,0.0426751933991909,0.0528051331639289
100,test,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.6777007579803467,0.1841155290603637,0.1381836980581283,0.0413688421249389,0.0265605840831995,0.0214744415134191
100,test,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 64]","[false, false, false]",0.7687388062477112,0.1865333169698715,0.044727873057127,0.0698641166090965,0.0621750801801681,0.0272680390626192
