event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2,attention_norm_entropy_mean_hop_3,attention_mae_from_baseline_hop_3,attention_max_abs_diff_from_baseline_hop_3,attention_cosine_to_baseline_hop_3
forward,0,train,0,0.005,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8999999761581421, 0.8999999761581421, 0.699999988079071, 0.44999998807907104]",,,,0,,,0.9000000357627869,0.9000000357627869,0.7000000476837158,0.45000001788139343,0.0,0.0,0.0,0.0,0.8999999761581421,0.8999999761581421,0.699999988079071,0.44999998807907104,,,,,,,,,,,,,,,,
backward,0,train,0,0.005,4,,,,,,,,,,,,0,0.013664305210113525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.899549126625061, 0.899549126625061, 0.7010489702224731, 0.4512377977371216]",,,,0,,,0.899549126625061,0.899549126625061,0.7010489702224731,0.4512377679347992,0.0,0.0,0.0,0.0,0.899549126625061,0.899549126625061,0.7010489702224731,0.4512377977371216,,,,,,,,,,,,,,,,
forward,0,test,0,0.005,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.899549126625061, 0.899549126625061, 0.7010489702224731, 0.4512377977371216]",,,,0,,,0.899549126625061,0.899549126625061,0.7010489702224731,0.4512377679347992,0.0,0.0,0.0,0.0,0.899549126625061,0.899549126625061,0.7010489702224731,0.4512377977371216,,,,,,,,,,,,,,,,
forward,50,train,0,0.003,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8934198021888733, 0.8813775777816772, 0.6762456297874451, 0.44012877345085144]",,,,0,,,0.8934198021888733,0.8813775777816772,0.6762456297874451,0.44012874364852905,0.0,0.0,0.0,0.0,0.8934198021888733,0.8813775777816772,0.6762456297874451,0.44012877345085144,,,,,,,,,,,,,,,,
backward,50,train,0,0.003,4,,,,,,,,,,,,0,0.009973902255296707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.003,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8931989073753357, 0.8811421394348145, 0.6762893795967102, 0.4400593638420105]",,,,0,,,0.8931989073753357,0.8811420798301697,0.6762893795967102,0.4400594234466553,0.0,0.0,0.0,0.0,0.8931989073753357,0.8811421394348145,0.6762893795967102,0.4400593638420105,,,,,,,,,,,,,,,,
forward,50,test,0,0.003,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8931989073753357, 0.8811421394348145, 0.6762893795967102, 0.4400593638420105]",,,,0,,,0.8931989073753357,0.8811420798301697,0.6762893795967102,0.4400594234466553,0.0,0.0,0.0,0.0,0.8931989073753357,0.8811421394348145,0.6762893795967102,0.4400593638420105,,,,,,,,,,,,,,,,
forward,100,train,0,0.0003888,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.887657642364502, 0.875912070274353, 0.6773105263710022, 0.44093766808509827]",,,,0,,,0.8876575827598572,0.875912070274353,0.6773105263710022,0.4409376084804535,0.0,0.0,0.0,0.0,0.887657642364502,0.875912070274353,0.6773105263710022,0.44093766808509827,,,,,,,,,,,,,,,,
backward,100,train,0,0.0003888,4,,,,,,,,,,,,0,0.007588858250528574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,100,val,0,0.0003888,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8876163959503174, 0.8758830428123474, 0.6773307919502258, 0.44097262620925903]",,,,0,,,0.8876163363456726,0.8758829832077026,0.6773307919502258,0.44097259640693665,0.0,0.0,0.0,0.0,0.8876163959503174,0.8758830428123474,0.6773307919502258,0.44097262620925903,,,,,,,,,,,,,,,,
forward,100,test,0,0.0003888,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8876163959503174, 0.8758830428123474, 0.6773307919502258, 0.44097262620925903]",,,,0,,,0.8876163363456726,0.8758829832077026,0.6773307919502258,0.44097259640693665,0.0,0.0,0.0,0.0,0.8876163959503174,0.8758830428123474,0.6773307919502258,0.44097262620925903,,,,,,,,,,,,,,,,
forward,150,train,0,3.0233087999999994e-05,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.886970043182373, 0.8753750324249268, 0.6776297092437744, 0.4414699077606201]",,,,0,,,0.8869701027870178,0.8753748536109924,0.6776297092437744,0.44146987795829773,0.0,0.0,0.0,0.0,0.886970043182373,0.8753750324249268,0.6776297092437744,0.4414699077606201,,,,,,,,,,,,,,,,
backward,150,train,0,3.0233087999999994e-05,4,,,,,,,,,,,,0,0.00928359292447567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,150,val,0,3.0233087999999994e-05,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8869670629501343, 0.8753728866577148, 0.6776303052902222, 0.4414730668067932]",,,,0,,,0.8869670033454895,0.8753728866577148,0.6776303052902222,0.4414730370044708,0.0,0.0,0.0,0.0,0.8869670629501343,0.8753728866577148,0.6776303052902222,0.4414730668067932,,,,,,,,,,,,,,,,
forward,150,test,0,3.0233087999999994e-05,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8869670629501343, 0.8753728866577148, 0.6776303052902222, 0.4414730668067932]",,,,0,,,0.8869670033454895,0.8753728866577148,0.6776303052902222,0.4414730370044708,0.0,0.0,0.0,0.0,0.8869670629501343,0.8753728866577148,0.6776303052902222,0.4414730668067932,,,,,,,,,,,,,,,,
forward,200,train,0,1e-05,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.886896550655365, 0.8753092885017395, 0.6776526570320129, 0.4415515959262848]",,,,0,,,0.8868964314460754,0.8753092885017395,0.6776526570320129,0.4415515661239624,0.0,0.0,0.0,0.0,0.886896550655365,0.8753092885017395,0.6776526570320129,0.4415515959262848,,,,,,,,,,,,,,,,
backward,200,train,0,1e-05,4,,,,,,,,,,,,0,0.007298249285668135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,200,val,0,1e-05,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8868955969810486, 0.8753084540367126, 0.6776532530784607, 0.44155243039131165]",,,,0,,,0.8868955373764038,0.8753083944320679,0.6776532530784607,0.44155243039131165,0.0,0.0,0.0,0.0,0.8868955969810486,0.8753084540367126,0.6776532530784607,0.44155243039131165,,,,,,,,,,,,,,,,
forward,200,test,0,1e-05,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8868955969810486, 0.8753084540367126, 0.6776532530784607, 0.44155243039131165]",,,,0,,,0.8868955373764038,0.8753083944320679,0.6776532530784607,0.44155243039131165,0.0,0.0,0.0,0.0,0.8868955969810486,0.8753084540367126,0.6776532530784607,0.44155243039131165,,,,,,,,,,,,,,,,
forward,250,train,0,1e-05,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8868480324745178, 0.8752668499946594, 0.6776713728904724, 0.44159871339797974]",,,,0,,,0.8868480324745178,0.8752668499946594,0.6776713132858276,0.44159871339797974,0.0,0.0,0.0,0.0,0.8868480324745178,0.8752668499946594,0.6776713728904724,0.44159871339797974,,,,,,,,,,,,,,,,
backward,250,train,0,1e-05,4,,,,,,,,,,,,0,0.0068825422786176205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,250,val,0,1e-05,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8868470191955566, 0.8752660751342773, 0.6776713132858276, 0.44160014390945435]",,,,0,,,0.8868469595909119,0.8752661347389221,0.6776713132858276,0.44160008430480957,0.0,0.0,0.0,0.0,0.8868470191955566,0.8752660751342773,0.6776713132858276,0.44160014390945435,,,,,,,,,,,,,,,,
forward,250,test,0,1e-05,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.8868470191955566, 0.8752660751342773, 0.6776713132858276, 0.44160014390945435]",,,,0,,,0.8868469595909119,0.8752661347389221,0.6776713132858276,0.44160008430480957,0.0,0.0,0.0,0.0,0.8868470191955566,0.8752660751342773,0.6776713132858276,0.44160014390945435,,,,,,,,,,,,,,,,
