epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2
0,train,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.49547356367111206, 0.49969416856765747, 0.4950565695762634]",0.5051491856575012,0.4696035385131836,0.4897986650466919,0.0589213408529758,0.0535143464803695,0.0539570190012455,0.495473563671112,0.4996941685676574,0.4950565695762634
0,val,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4949735701084137, 0.4991941452026367, 0.495556503534317]",0.4901150465011596,0.460026353597641,0.5041162371635437,0.0301558189094066,0.0263598039746284,0.0237419605255126,0.4949735701084137,0.4991941452026367,0.495556503534317
0,test,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4949735701084137, 0.4991941452026367, 0.495556503534317]",0.4901150465011596,0.460026353597641,0.5041162371635437,0.0301558189094066,0.0263598039746284,0.0237419605255126,0.4949735701084137,0.4991941452026367,0.495556503534317
50,train,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4938375949859619, 0.4980967044830322, 0.49106913805007935]",0.4176872670650482,0.4391838014125824,0.4495989680290222,0.1122447699308395,0.1071561351418495,0.1196053922176361,0.4938375949859619,0.4980967044830322,0.4910691380500793
50,val,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.49382516741752625, 0.49803367257118225, 0.49107593297958374]",0.4116959273815155,0.4370797872543335,0.4497832357883453,0.0941929593682289,0.0932417437434196,0.1012466475367546,0.4938251674175262,0.4980336725711822,0.4910759329795837
50,test,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.49382516741752625, 0.49803367257118225, 0.49107593297958374]",0.4116959273815155,0.4370797872543335,0.4497832357883453,0.0941929593682289,0.0932417437434196,0.1012466475367546,0.4938251674175262,0.4980336725711822,0.4910759329795837
100,train,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4930320978164673, 0.49643924832344055, 0.49168601632118225]",0.3916473686695099,0.4212055206298828,0.4729035496711731,0.1170301660895347,0.1162517517805099,0.1243277341127395,0.4930320978164673,0.4964392483234405,0.4916860163211822
100,val,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4930298924446106, 0.49643194675445557, 0.4916844069957733]",0.3926809430122375,0.4186792075634002,0.4683783650398254,0.0952076390385627,0.0942230746150016,0.103140078485012,0.4930298924446106,0.4964319467544555,0.4916844069957733
100,test,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4930298924446106, 0.49643194675445557, 0.4916844069957733]",0.3926809430122375,0.4186792075634002,0.4683783650398254,0.0952076390385627,0.0942230746150016,0.103140078485012,0.4930298924446106,0.4964319467544555,0.4916844069957733
150,train,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4929732382297516, 0.4962809979915619, 0.49171459674835205]",0.3917792439460754,0.4217934012413025,0.4721195697784424,0.1146557331085205,0.1225707903504371,0.1268927901983261,0.4929732382297516,0.4962809979915619,0.491714596748352
150,val,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4929725229740143, 0.4962790608406067, 0.4917156398296356]",0.3915174305438995,0.4175069034099579,0.4690544605255127,0.0952971205115318,0.0942161455750465,0.1032188385725021,0.4929725229740143,0.4962790608406067,0.4917156398296356
150,test,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4929725229740143, 0.4962790608406067, 0.4917156398296356]",0.3915174305438995,0.4175069034099579,0.4690544605255127,0.0952971205115318,0.0942161455750465,0.1032188385725021,0.4929725229740143,0.4962790608406067,0.4917156398296356
200,train,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4929303526878357, 0.496201753616333, 0.49175333976745605]",0.386569082736969,0.4206494987010956,0.4726139008998871,0.1065222024917602,0.1163364872336387,0.1218398213386535,0.4929303526878357,0.496201753616333,0.491753339767456
200,val,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4929299056529999, 0.49619996547698975, 0.49175387620925903]",0.3903883695602417,0.417202889919281,0.4698517620563507,0.0953295230865478,0.0941775366663932,0.103229284286499,0.4929299056529999,0.4961999654769897,0.491753876209259
200,test,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4929299056529999, 0.49619996547698975, 0.49175387620925903]",0.3903883695602417,0.417202889919281,0.4698517620563507,0.0953295230865478,0.0941775366663932,0.103229284286499,0.4929299056529999,0.4961999654769897,0.491753876209259
250,train,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.492875337600708, 0.49612027406692505, 0.49180248379707336]",0.3877492547035217,0.4098970592021942,0.4694694876670837,0.1110410541296005,0.1093271821737289,0.118851751089096,0.492875337600708,0.496120274066925,0.4918024837970733
250,val,0,3,,,,"[183, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.492874413728714, 0.4961181581020355, 0.4918036460876465]",0.3891510367393493,0.4164558053016662,0.4710287153720855,0.0953785330057144,0.0941539108753204,0.1032654121518135,0.492874413728714,0.4961181581020355,0.4918036460876465
