event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,hop_scalar_hop_0,hop_scalar_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.002,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.49848124384880066, 0.5063346028327942]",,,,0,,,0.49878907203674316,0.0,0.0018506834749132395,0.0,0.49848124384880066,0.5063346028327942,,,,,,,,
backward,0,train,0,0.002,2,,,,,,,,,,,,0,0.06469115577466722,,,,,,,,,,,,,,,
forward,0,val,0,0.002,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.4979812800884247, 0.5058347582817078]",,,,0,,,0.49812060594558716,0.0,0.0009259466896764934,0.0,0.4979812800884247,0.5058347582817078,0.99998539686203,nan,nan,nan,nan,nan,nan,nan
forward,0,test,0,0.002,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.4979812800884247, 0.5058347582817078]",,,,0,,,0.49812060594558716,0.0,0.0009259466896764934,0.0,0.4979812800884247,0.5058347582817078,0.99998539686203,nan,nan,nan,nan,nan,nan,nan
forward,50,train,0,0.002,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5159738659858704, 0.500390887260437]",,,,0,,,0.525100827217102,0.0,0.004910191521048546,0.0,0.5159738659858704,0.500390887260437,,,,,,,,
backward,50,train,0,0.002,2,,,,,,,,,,,,0,0.08219912095203502,,,,,,,,,,,,,,,
forward,50,val,0,0.002,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5164931416511536, 0.500353217124939]",,,,0,,,0.5256367325782776,0.0,0.0018329765880480409,0.0,0.5164931416511536,0.500353217124939,0.9999911189079285,0.0008310690172947943,0.0110415518283844,0.9999872446060181,nan,nan,nan,nan
forward,50,test,0,0.002,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5164931416511536, 0.500353217124939]",,,,0,,,0.5256367325782776,0.0,0.0018329765880480409,0.0,0.5164931416511536,0.500353217124939,0.9999911189079285,0.0008310690172947943,0.0110415518283844,0.9999872446060181,nan,nan,nan,nan
forward,100,train,0,0.0012,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5359673500061035, 0.49998754262924194]",,,,0,,,0.549053966999054,0.0,0.007693873718380928,0.0,0.5359673500061035,0.49998754262924194,,,,,,,,
backward,100,train,0,0.0012,2,,,,,,,,,,,,0,0.05205094594014914,,,,,,,,,,,,,,,
forward,100,val,0,0.0012,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5361763834953308, 0.4999855160713196]",,,,0,,,0.5493263006210327,0.0,0.0032094509806483984,0.0,0.5361763834953308,0.4999855160713196,0.9999964833259583,0.0008580877329222858,0.012799739837646484,0.9999858140945435,nan,nan,nan,nan
forward,100,test,0,0.0012,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5361763834953308, 0.4999855160713196]",,,,0,,,0.5493263006210327,0.0,0.0032094509806483984,0.0,0.5361763834953308,0.4999855160713196,0.9999964833259583,0.0008580877329222858,0.012799739837646484,0.9999858140945435,nan,nan,nan,nan
forward,150,train,0,0.00015551999999999997,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5406313538551331, 0.5000015497207642]",,,,0,,,0.5539441704750061,0.0,0.008074050769209862,0.0,0.5406313538551331,0.5000015497207642,,,,,,,,
backward,150,train,0,0.00015551999999999997,2,,,,,,,,,,,,0,0.05667543284511678,,,,,,,,,,,,,,,
forward,150,val,0,0.00015551999999999997,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5406585335731506, 0.5000014901161194]",,,,0,,,0.5538914799690247,0.0,0.0034050485119223595,0.0,0.5406585335731506,0.5000014901161194,0.9999973773956299,0.0008628133218735456,0.012566059827804565,0.9999855756759644,nan,nan,nan,nan
forward,150,test,0,0.00015551999999999997,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5406585335731506, 0.5000014901161194]",,,,0,,,0.5538914799690247,0.0,0.0034050485119223595,0.0,0.5406585335731506,0.5000014901161194,0.9999973773956299,0.0008628133800812066,0.012566059827804565,0.9999855756759644,nan,nan,nan,nan
forward,200,train,0,1.2093235199999995e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5411165952682495, 0.5000008344650269]",,,,0,,,0.5545938014984131,0.0,0.008236568421125412,0.0,0.5411165952682495,0.5000008344650269,,,,,,,,
backward,200,train,0,1.2093235199999995e-05,2,,,,,,,,,,,,0,0.050197642324548625,,,,,,,,,,,,,,,
forward,200,val,0,1.2093235199999995e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5411188006401062, 0.5000008344650269]",,,,0,,,0.554349958896637,0.0,0.0034214574843645096,0.0,0.5411188006401062,0.5000008344650269,0.9999975562095642,0.0008638161234557629,0.012602835893630981,0.9999855756759644,nan,nan,nan,nan
forward,200,test,0,1.2093235199999995e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5411188006401062, 0.5000008344650269]",,,,0,,,0.554349958896637,0.0,0.0034214574843645096,0.0,0.5411188006401062,0.5000008344650269,0.9999975562095642,0.0008638161234557629,0.012602835893630981,0.9999855160713196,nan,nan,nan,nan
forward,250,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5412130951881409, 0.5000007152557373]",,,,0,,,0.5545608997344971,0.0,0.008276714012026787,0.0,0.5412130951881409,0.5000007152557373,,,,,,,,
backward,250,train,0,1e-05,2,,,,,,,,,,,,0,0.05326015233390629,,,,,,,,,,,,,,,
forward,250,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5412149429321289, 0.5000007152557373]",,,,0,,,0.5544446110725403,0.0,0.0034247024450451136,0.0,0.5412149429321289,0.5000007152557373,0.9999975562095642,0.0008637532591819763,0.012604236602783203,0.9999852180480957,nan,nan,nan,nan
forward,250,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5412149429321289, 0.5000007152557373]",,,,0,,,0.5544446110725403,0.0,0.0034247024450451136,0.0,0.5412149429321289,0.5000007152557373,0.9999975562095642,0.0008637532591819763,0.012604236602783203,0.9999852180480957,nan,nan,nan,nan
forward,300,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5413128733634949, 0.5000005960464478]",,,,0,,,0.5545217990875244,0.0,0.008164448663592339,0.0,0.5413128733634949,0.5000005960464478,,,,,,,,
backward,300,train,0,1e-05,2,,,,,,,,,,,,0,0.060777316958526534,,,,,,,,,,,,,,,
forward,300,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5413150787353516, 0.5000005960464478]",,,,0,,,0.5545449256896973,0.0,0.0034282603301107883,0.0,0.5413150787353516,0.5000005960464478,0.9999975562095642,0.0008637737482786179,0.012616723775863647,0.9999853372573853,nan,nan,nan,nan
forward,300,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5413150787353516, 0.5000005960464478]",,,,0,,,0.5545449256896973,0.0,0.0034282603301107883,0.0,0.5413150787353516,0.5000005960464478,0.9999975562095642,0.0008637737482786179,0.012616723775863647,0.9999853372573853,nan,nan,nan,nan
forward,350,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5414198637008667, 0.500000536441803]",,,,0,,,0.5544763207435608,0.0,0.008160173892974854,0.0,0.5414198637008667,0.500000536441803,,,,,,,,
backward,350,train,0,1e-05,2,,,,,,,,,,,,0,0.04029065397732287,,,,,,,,,,,,,,,
forward,350,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5414218902587891, 0.500000536441803]",,,,0,,,0.5546544790267944,0.0,0.003432633588090539,0.0,0.5414218902587891,0.500000536441803,0.9999975562095642,0.0008639289881102741,0.012625247240066528,0.9999853372573853,nan,nan,nan,nan
forward,350,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5414218902587891, 0.500000536441803]",,,,0,,,0.5546544790267944,0.0,0.003432633588090539,0.0,0.5414218902587891,0.500000536441803,0.9999975562095642,0.0008639289881102741,0.012625247240066528,0.9999853372573853,nan,nan,nan,nan
forward,400,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5415228605270386, 0.5000004172325134]",,,,0,,,0.5545858144760132,0.0,0.008342879824340343,0.0,0.5415228605270386,0.5000004172325134,,,,,,,,
backward,400,train,0,1e-05,2,,,,,,,,,,,,0,0.055735815336483405,,,,,,,,,,,,,,,
forward,400,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5415250658988953, 0.5000004172325134]",,,,0,,,0.5547561645507812,0.0,0.0034363518934696913,0.0,0.5415250658988953,0.5000004172325134,0.9999975562095642,0.000863979512359947,0.012626796960830688,0.9999857544898987,nan,nan,nan,nan
forward,400,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5415250658988953, 0.5000004172325134]",,,,0,,,0.5547561645507812,0.0,0.0034363518934696913,0.0,0.5415250658988953,0.5000004172325134,0.9999975562095642,0.000863979454152286,0.012626796960830688,0.9999857544898987,nan,nan,nan,nan
forward,450,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.5416296720504761, 0.5000003576278687]",,,,0,,,0.5545209646224976,0.0,0.008311143144965172,0.0,0.5416296720504761,0.5000003576278687,,,,,,,,
backward,450,train,0,1e-05,2,,,,,,,,,,,,0,0.059326678576214736,,,,,,,,,,,,,,,
forward,450,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.541631817817688, 0.5000003576278687]",,,,0,,,0.5548630952835083,0.0,0.003440456697717309,0.0,0.541631817817688,0.5000003576278687,0.999997615814209,0.0008639770094305277,0.01263311505317688,0.9999859929084778,nan,nan,nan,nan
forward,450,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, true]","[0.541631817817688, 0.5000003576278687]",,,,0,,,0.5548630952835083,0.0,0.003440456697717309,0.0,0.541631817817688,0.5000003576278687,0.999997615814209,0.0008639770094305277,0.01263311505317688,0.9999859929084778,nan,nan,nan,nan
