epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4
0,train,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5018355250358582, 0.5038243532180786, 0.4974983334541321, 0.49947845935821533, 0.4965779483318329]",0.501798152923584,0.5032691359519958,0.4973047077655792,0.4994018077850342,0.4968191385269165,0.0018994305282831,0.0018221688224002,0.0019002697663381,0.0019801661837846,0.001799821970053,0.5018355250358582,0.5038243532180786,0.4974983334541321,0.4994784593582153,0.4965779483318329
0,val,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5013355612754822, 0.5033243298530579, 0.49699831008911133, 0.4989784359931946, 0.4960779547691345]",0.5012593269348145,0.5027762055397034,0.4967362880706787,0.498871773481369,0.4962002038955688,0.0009565133368596,0.0009222109802067,0.0009514110861346,0.0010072711156681,0.0009061590535566,0.5013355612754822,0.5033243298530579,0.4969983100891113,0.4989784359931946,0.4960779547691345
0,test,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5013355612754822, 0.5033243298530579, 0.49699831008911133, 0.4989784359931946, 0.4960779547691345]",0.5012593269348145,0.5027762055397034,0.4967362880706787,0.498871773481369,0.4962002038955688,0.0009565133368596,0.0009222109802067,0.0009514110861346,0.0010072711156681,0.0009061590535566,0.5013355612754822,0.5033243298530579,0.4969983100891113,0.4989784359931946,0.4960779547691345
50,train,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5017049312591553, 0.5223309397697449, 0.5117107629776001, 0.512491762638092, 0.4960525631904602]",0.5014724135398865,0.527010977268219,0.5142598748207092,0.5143389105796814,0.4964443445205688,0.0018067796481773,0.0029540485702455,0.0021921480074524,0.0015447591431438,0.0014151374343782,0.5017049312591553,0.5223309397697449,0.5117107629776001,0.512491762638092,0.4960525631904602
50,val,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5019341707229614, 0.5226652026176453, 0.5120822191238403, 0.5128780603408813, 0.49625810980796814]",0.5016880631446838,0.5273532271385193,0.5146774053573608,0.5147804021835327,0.4966607689857483,0.0009591363486833,0.00135145324748,0.0011180269066244,0.000790026912,0.0008136621327139,0.5019341707229614,0.5226652026176453,0.5120822191238403,0.5128780603408813,0.4962581098079681
50,test,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5019341707229614, 0.5226652026176453, 0.5120822191238403, 0.5128780603408813, 0.49625810980796814]",0.5016880631446838,0.5273532271385193,0.5146774053573608,0.5147804021835327,0.4966607689857483,0.0009591363486833,0.00135145324748,0.0011180269066244,0.000790026912,0.0008136621327139,0.5019341707229614,0.5226652026176453,0.5120822191238403,0.5128780603408813,0.4962581098079681
100,train,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5053449273109436, 0.5311341285705566, 0.5219064354896545, 0.5220049619674683, 0.504664421081543]",0.5048800110816956,0.5354161262512207,0.5248149633407593,0.524010181427002,0.5056771636009216,0.0017338582547381,0.003171257674694,0.0025865365751087,0.0017475493950769,0.0011903438717126,0.5053449273109436,0.5311341285705566,0.5219064354896545,0.5220049619674683,0.504664421081543
100,val,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5053595900535583, 0.5311877131462097, 0.5219619274139404, 0.5220622420310974, 0.5047294497489929]",0.5048128962516785,0.5354387164115906,0.5249204635620117,0.5240880250930786,0.5057603716850281,0.000902300060261,0.0014645868213847,0.0012259961804375,0.0008477305527776,0.0005944329313933,0.5053595900535583,0.5311877131462097,0.5219619274139404,0.5220622420310974,0.5047294497489929
100,test,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5053595900535583, 0.5311877131462097, 0.5219619274139404, 0.5220622420310974, 0.5047294497489929]",0.5048128962516785,0.5354387164115906,0.5249204635620117,0.5240880250930786,0.5057603716850281,0.000902300060261,0.0014645868213847,0.0012259961804375,0.0008477305527776,0.0005944329313933,0.5053595900535583,0.5311877131462097,0.5219619274139404,0.5220622420310974,0.5047294497489929
150,train,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.505497932434082, 0.5325021147727966, 0.5233973264694214, 0.5234692692756653, 0.5061317086219788]",0.5048834085464478,0.5366740226745605,0.5262866616249084,0.5254681706428528,0.5072246789932251,0.0016849711537361,0.0031397850252687,0.0025729711633175,0.0018117559375241,0.0011501933913677,0.505497932434082,0.5325021147727966,0.5233973264694214,0.5234692692756653,0.5061317086219788
