epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 64]","[false, false]",0.7310582995414734,0.268941581249237,0.0,0.0
0,train,1,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 64]","[false, false]",0.7310582995414734,0.268941581249237,0.0,0.0
0,train,2,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 5]","[false, false]",0.7310582995414734,0.268941581249237,0.0,0.0
0,val,0,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 64]","[false, false]",0.6823210716247559,0.317678838968277,0.042770829051733,0.042770829051733
0,val,1,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 64]","[false, false]",0.7503054141998291,0.2496945708990097,0.0046029328368604,0.0046029314398765
0,val,2,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 5]","[false, false]",0.7177648544311523,0.2822350859642029,0.0036856539081782,0.0036856569349765
0,test,0,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 64]","[false, false]",0.6823210716247559,0.317678838968277,0.042770829051733,0.042770829051733
0,test,1,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 64]","[false, false]",0.7503054141998291,0.2496945708990097,0.0046029328368604,0.0046029319055378
0,test,2,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 5]","[false, false]",0.7177648544311523,0.2822350859642029,0.0036856543738394,0.0036856564693152
50,train,0,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 64]","[false, false]",0.8942188620567322,0.1057812198996543,0.1387439966201782,0.1387439966201782
50,train,1,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 64]","[false, false]",0.7410885691642761,0.2589113414287567,0.0679724290966987,0.0679724216461181
50,train,2,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 5]","[false, false]",0.6017196774482727,0.3982802331447601,0.0589314065873622,0.0589313954114913
50,val,0,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 64]","[false, false]",0.8943895697593689,0.1056103929877281,0.1396729052066803,0.1396729052066803
50,val,1,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 64]","[false, false]",0.7457898259162903,0.2542101740837097,0.0241133645176887,0.0241133533418178
50,val,2,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 5]","[false, false]",0.5980008244514465,0.4019992053508758,0.0125116799026727,0.0125116854906082
50,test,0,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 64]","[false, false]",0.8943895697593689,0.1056103929877281,0.1396729052066803,0.1396729052066803
50,test,1,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 64]","[false, false]",0.7457898259162903,0.2542101740837097,0.0241133645176887,0.0241133514791727
50,test,2,2,,,,"[183, 2]","[183, 2]",,"[183, 2, 5]","[false, false]",0.5980008244514465,0.4019992053508758,0.0125116799026727,0.0125116845592856
