epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7283450365066528,0.2716549932956695,0.0005556489923037,0.000555645674467
0,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7340257167816162,0.2659743130207062,0.0079979514703154,0.0079979514703154
0,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7283450365066528,0.2716549932956695,0.0005556489923037,0.000555645674467
0,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7340257167816162,0.2659743130207062,0.0079979514703154,0.0079979514703154
50,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7211980819702148,0.2788018882274627,0.0027924708556383,0.002792470389977
50,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6045058965682983,0.395494133234024,0.1033681780099868,0.1033681705594062
50,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7211477756500244,0.2788522243499756,0.002789641264826,0.0027896414976567
50,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6013291478157043,0.3986708223819732,0.0800800994038581,0.0800800994038581
50,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7211477756500244,0.2788522243499756,0.002789641264826,0.0027896414976567
50,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6013291478157043,0.3986708223819732,0.0800800994038581,0.0800800994038581
100,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7200380563735962,0.2799619436264038,0.0027042299043387,0.00270423037
100,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.605736255645752,0.3942637145519256,0.1012200564146041,0.1012200564146041
100,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7200440764427185,0.2799559533596039,0.0027032729703933,0.00270327180624
100,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6039170026779175,0.3960829973220825,0.0775525122880935,0.0775525122880935
100,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7200440764427185,0.2799559533596039,0.0027032729703933,0.00270327180624
100,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6039170026779175,0.3960829973220825,0.0775525122880935,0.0775525122880935
150,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7201858162879944,0.2798141241073608,0.0026918326038867,0.0026918340008705
150,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6049826145172119,0.3950173556804657,0.1005942970514297,0.1005942970514297
150,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7201871275901794,0.2798128426074981,0.002691727830097,0.0026917301584035
150,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6037461161613464,0.3962538838386535,0.0769950821995735,0.0769950821995735
150,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7201871275901794,0.2798128426074981,0.002691727830097,0.0026917301584035
150,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6037461161613464,0.3962538838386535,0.0769950821995735,0.0769950821995735
200,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.720242440700531,0.279757559299469,0.0026875219773501,0.002687522675842
200,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6031057238578796,0.396894246339798,0.1020852401852607,0.1020852401852607
200,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7202441096305847,0.2797558903694153,0.0026874325703829,0.0026874335017055
200,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6032626628875732,0.3967373371124267,0.0767904296517372,0.0767904296517372
200,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7202441096305847,0.2797558903694153,0.0026874325703829,0.0026874335017055
200,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6032626628875732,0.3967373371124267,0.0767904296517372,0.0767904296517372
250,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7203065752983093,0.279693454504013,0.0026828947011381,0.002682896098122
250,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6025934815406799,0.3974065780639648,0.1000823155045509,0.1000823155045509
250,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7203080058097839,0.2796919643878937,0.0026827554684132,0.0026827577967196
250,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6026571393013,0.3973428308963775,0.0767017230391502,0.0767017230391502
250,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7203080058097839,0.2796919643878937,0.0026827554684132,0.0026827577967196
250,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.6026571393013,0.3973428308963775,0.0767017230391502,0.0767017230391502
