event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.949999988079071, 0.949999988079071, 0.25]",,,,0,,,0.9499999284744263,0.9499999284744263,0.25,0.0,0.0,0.0,0.949999988079071,0.949999988079071,0.25,,,,,,,,,,,,
backward,0,train,0,0.003,3,,,,,,,,,,,,0,0.0022928407415747643,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9498573541641235, 0.9498573541641235, 0.2505629062652588]",,,,0,,,0.949857234954834,0.949857234954834,0.2505629062652588,0.0,0.0,0.0,0.9498573541641235,0.9498573541641235,0.2505629062652588,,,,,,,,,,,,
forward,0,test,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9498573541641235, 0.9498573541641235, 0.2505629062652588]",,,,0,,,0.949857234954834,0.949857234954834,0.2505629062652588,0.0,0.0,0.0,0.9498573541641235,0.9498573541641235,0.2505629062652588,,,,,,,,,,,,
forward,50,train,0,0.00108,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9445481896400452, 0.9436585903167725, 0.27367687225341797]",,,,0,,,0.9445481300354004,0.9436585903167725,0.2736768424510956,0.0,0.0,0.0,0.9445481896400452,0.9436585903167725,0.27367687225341797,,,,,,,,,,,,
backward,50,train,0,0.00108,3,,,,,,,,,,,,0,0.00786500796675682,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.00108,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9444807767868042, 0.9436190128326416, 0.273790568113327]",,,,0,,,0.9444807171821594,0.9436190128326416,0.273790568113327,0.0,0.0,0.0,0.9444807767868042,0.9436190128326416,0.273790568113327,,,,,,,,,,,,
forward,50,test,0,0.00108,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9444807767868042, 0.9436190128326416, 0.273790568113327]",,,,0,,,0.9444807171821594,0.9436190128326416,0.273790568113327,0.0,0.0,0.0,0.9444807767868042,0.9436190128326416,0.273790568113327,,,,,,,,,,,,
forward,100,train,0,0.000139968,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9429048895835876, 0.9426814913749695, 0.2761470675468445]",,,,0,,,0.9429047703742981,0.9426814913749695,0.2761470675468445,0.0,0.0,0.0,0.9429048895835876,0.9426814913749695,0.2761470675468445,,,,,,,,,,,,
backward,100,train,0,0.000139968,3,,,,,,,,,,,,0,0.006581783294677734,,,,,,,,,,,,,,,,,,,,,,
forward,100,val,0,0.000139968,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9428964853286743, 0.9426761269569397, 0.27615854144096375]",,,,0,,,0.9428964853286743,0.9426761865615845,0.27615857124328613,0.0,0.0,0.0,0.9428964853286743,0.9426761269569397,0.27615854144096375,,,,,,,,,,,,
forward,100,test,0,0.000139968,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9428964853286743, 0.9426761269569397, 0.27615854144096375]",,,,0,,,0.9428964853286743,0.9426761865615845,0.27615857124328613,0.0,0.0,0.0,0.9428964853286743,0.9426761269569397,0.27615854144096375,,,,,,,,,,,,
