event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.7310585379600525,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",,,,0,,,0.7310585379600525,0.2689414322376251,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,0.00021101751931034682,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,0.00010196300654667077,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.7285008430480957,0.2714991271495819,0.0005377087509259582,0.0005377091001719236,,,,,,,,
forward,0,val,1,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",,,,0,,,0.7290647625923157,0.27093520760536194,3.196728357579559e-05,3.196873512933962e-05,,,,,,,,
forward,0,test,0,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.7285008430480957,0.2714991271495819,0.0005377087509259582,0.0005377091001719236,,,,,,,,
forward,0,test,1,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",,,,0,,,0.7290647625923157,0.27093520760536194,3.196728357579559e-05,3.196873512933962e-05,,,,,,,,
forward,50,train,0,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.8625190854072571,0.13748091459274292,0.007675956003367901,0.007675954140722752,,,,,,,,
forward,50,train,1,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",,,,0,,,0.8411217927932739,0.15887819230556488,0.029848072677850723,0.02984807640314102,,,,,,,,
backward,50,train,0,0.005,2,,,,,,,,,0,0.06385868124896939,,,,,,,,,,,,,
backward,50,train,1,0.005,2,,,,,,,,,0,0.07276590845843621,,,,,,,,,,,,,
forward,50,val,0,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.8649130463600159,0.13508693873882294,0.007723293267190456,0.007723294664174318,,,,,,,,
