epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4
0,train,0,4,,,,"[251, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.4968738555908203, 0.49634066224098206, 0.4991236925125122, 0.49727773666381836]",,0.5003617405891418,0.5163525342941284,0.490246832370758,0.4962005317211151,,0.0382044315338134,0.0386740863323211,0.0392401926219463,0.0356270335614681,,0.4968738555908203,0.496340662240982,0.4991236925125122,0.4972777366638183
0,train,1,4,,,,"[251, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]",,"[251, 4, 5]","[false, false, false, false]","[0.4845333695411682, 0.4940594732761383, 0.5137264132499695, 0.4988830089569092]",,0.5005418062210083,0.4901663959026336,0.5083214640617371,0.5025805830955505,,0.0210957638919353,0.01958929002285,0.023011865094304,0.0210873056203126,,0.4845333695411682,0.4940594732761383,0.5137264132499695,0.4988830089569092
0,val,0,4,,,,"[251, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.4956238865852356, 0.4975906312465668, 0.4978736937046051, 0.49602779746055603]",,0.4150255620479584,0.5781564712524414,0.4784742295742035,0.44570392370224,,0.0516961179673671,0.0445639453828334,0.040432583540678,0.0328593142330646,,0.4956238865852356,0.4975906312465668,0.4978736937046051,0.496027797460556
0,val,1,4,,,,"[251, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]",,"[251, 4, 5]","[false, false, false, false]","[0.48328468203544617, 0.4928097128868103, 0.514975368976593, 0.49763303995132446]",,0.5026349425315857,0.4768303036689758,0.5005930662155151,0.4704238474369049,,0.0194419138133525,0.0149998078122735,0.0131927514448761,0.0189929008483886,,0.4832846820354461,0.4928097128868103,0.514975368976593,0.4976330399513244
0,test,0,4,,,,"[251, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.4956238865852356, 0.4975906312465668, 0.4978736937046051, 0.49602779746055603]",,0.4150255620479584,0.5781564712524414,0.4784742295742035,0.44570392370224,,0.0516961179673671,0.0445639453828334,0.040432583540678,0.0328593142330646,,0.4956238865852356,0.4975906312465668,0.4978736937046051,0.496027797460556
0,test,1,4,,,,"[251, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]",,"[251, 4, 5]","[false, false, false, false]","[0.48328468203544617, 0.4928097128868103, 0.514975368976593, 0.49763303995132446]",,0.5026349425315857,0.4768303036689758,0.5005930662155151,0.4704238474369049,,0.0194419138133525,0.0149998078122735,0.0131927505135536,0.0189929008483886,,0.4832846820354461,0.4928097128868103,0.514975368976593,0.4976330399513244
50,train,0,4,,,,"[251, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.5095171928405762, 0.5075005292892456, 0.5034382939338684, 0.5095803737640381]",,0.8292359113693237,0.7910951375961304,0.598075270652771,0.8581236600875854,,0.1197224110364914,0.1235518008470535,0.2216159552335739,0.0919923409819603,,0.5095171928405762,0.5075005292892456,0.5034382939338684,0.5095803737640381
50,train,1,4,,,,"[251, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]",,"[251, 4, 5]","[false, false, false, false]","[0.49895066022872925, 0.5031981468200684, 0.5314687490463257, 0.511093258857727]",,0.9019896388053894,0.8256442546844482,0.8486948013305664,0.9125298857688904,,0.1079265475273132,0.146105021238327,0.1810347139835357,0.1200367286801338,,0.4989506602287292,0.5031981468200684,0.5314687490463257,0.511093258857727
50,val,0,4,,,,"[251, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.5095664858818054, 0.5075669288635254, 0.5034927129745483, 0.5096256136894226]",,0.8342516422271729,0.7943963408470154,0.6029789447784424,0.8593292832374573,,0.1142786964774131,0.1183355003595352,0.2165346294641494,0.0901869684457779,,0.5095664858818054,0.5075669288635254,0.5034927129745483,0.5096256136894226
50,val,1,4,,,,"[251, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]",,"[251, 4, 5]","[false, false, false, false]","[0.4990304410457611, 0.5032252669334412, 0.5315114855766296, 0.5111047029495239]",,0.9127851128578186,0.8279179930686951,0.8532871603965759,0.922654628753662,,0.1028764545917511,0.1474126279354095,0.1711396425962448,0.1064806133508682,,0.4990304410457611,0.5032252669334412,0.5315114855766296,0.5111047029495239
