event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2,attention_norm_entropy_mean_hop_3,attention_mae_from_baseline_hop_3,attention_max_abs_diff_from_baseline_hop_3,attention_cosine_to_baseline_hop_3,attention_norm_entropy_mean_hop_4,attention_mae_from_baseline_hop_4,attention_max_abs_diff_from_baseline_hop_4,attention_cosine_to_baseline_hop_4
forward,0,train,0,0.005,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.4968738555908203, 0.49634066224098206, 0.4991236925125122, 0.49727773666381836]",,,,1,,,,0.5003617405891418,0.5163525342941284,0.49024683237075806,0.4962005317211151,,0.03820443153381348,0.03867408633232117,0.039240192621946335,0.035627033561468124,,0.4968738555908203,0.49634066224098206,0.4991236925125122,0.49727773666381836,,,,,,,,,,,,,,,,,,,,
forward,0,train,1,0.005,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]","[251, 4]",,"[251, 4, 5]","[false, false, false, false]","[0.4845333695411682, 0.4940594732761383, 0.5137264132499695, 0.4988830089569092]",,,,1,,,,0.5005418062210083,0.49016639590263367,0.5083214640617371,0.5025805830955505,,0.02109576389193535,0.019589290022850037,0.023011865094304085,0.02108730562031269,,0.4845333695411682,0.4940594732761383,0.5137264132499695,0.4988830089569092,,,,,,,,,,,,,,,,,,,,
backward,0,train,0,0.005,4,,,,,,,,,,,,0,0.1304198476422717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,4,,,,,,,,,,,,0,0.03561396952398821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.4956238865852356, 0.4975906312465668, 0.4978736937046051, 0.49602779746055603]",,,,1,,,,0.4150255620479584,0.5781564712524414,0.4784742295742035,0.44570392370224,,0.05169611796736717,0.04456394538283348,0.040432583540678024,0.03285931423306465,,0.4956238865852356,0.4975906312465668,0.4978736937046051,0.49602779746055603,0.9816359877586365,nan,nan,nan,0.9861135482788086,nan,nan,nan,0.981850266456604,nan,nan,nan,0.9838547110557556,nan,nan,nan,,,,
forward,0,val,1,0.005,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]","[251, 4]",,"[251, 4, 5]","[false, false, false, false]","[0.48328468203544617, 0.4928097128868103, 0.514975368976593, 0.49763303995132446]",,,,1,,,,0.5026349425315857,0.47683030366897583,0.5005930662155151,0.4704238474369049,,0.019441913813352585,0.014999807812273502,0.013192751444876194,0.018992900848388672,,0.48328468203544617,0.4928097128868103,0.514975368976593,0.49763303995132446,0.997556746006012,nan,nan,nan,0.9974071979522705,nan,nan,nan,0.9997965097427368,nan,nan,nan,0.9933194518089294,nan,nan,nan,,,,
forward,0,test,0,0.005,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.4956238865852356, 0.4975906312465668, 0.4978736937046051, 0.49602779746055603]",,,,1,,,,0.4150255620479584,0.5781564712524414,0.4784742295742035,0.44570392370224,,0.05169611796736717,0.04456394538283348,0.040432583540678024,0.03285931423306465,,0.4956238865852356,0.4975906312465668,0.4978736937046051,0.49602779746055603,0.9816359877586365,nan,nan,nan,0.9861135482788086,nan,nan,nan,0.981850266456604,nan,nan,nan,0.9838547110557556,nan,nan,nan,,,,
forward,0,test,1,0.005,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]","[251, 4]",,"[251, 4, 5]","[false, false, false, false]","[0.48328468203544617, 0.4928097128868103, 0.514975368976593, 0.49763303995132446]",,,,1,,,,0.5026349425315857,0.47683030366897583,0.5005930662155151,0.4704238474369049,,0.019441913813352585,0.014999807812273502,0.01319275051355362,0.018992900848388672,,0.48328468203544617,0.4928097128868103,0.514975368976593,0.49763303995132446,0.997556746006012,nan,nan,nan,0.9974071979522705,nan,nan,nan,0.9997965097427368,nan,nan,nan,0.9933194518089294,nan,nan,nan,,,,
forward,50,train,0,0.000648,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]","[251, 4]",,"[251, 4, 64]","[false, false, false, false]","[0.5095171928405762, 0.5075005292892456, 0.5034382939338684, 0.5095803737640381]",,,,1,,,,0.8292359113693237,0.7910951375961304,0.598075270652771,0.8581236600875854,,0.1197224110364914,0.12355180084705353,0.2216159552335739,0.0919923409819603,,0.5095171928405762,0.5075005292892456,0.5034382939338684,0.5095803737640381,,,,,,,,,,,,,,,,,,,,
forward,50,train,1,0.000648,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 4]","[251, 4]",,"[251, 4, 5]","[false, false, false, false]","[0.49895066022872925, 0.5031981468200684, 0.5314687490463257, 0.511093258857727]",,,,1,,,,0.9019896388053894,0.8256442546844482,0.8486948013305664,0.9125298857688904,,0.10792654752731323,0.14610502123832703,0.18103471398353577,0.12003672868013382,,0.49895066022872925,0.5031981468200684,0.5314687490463257,0.511093258857727,,,,,,,,,,,,,,,,,,,,
