epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,train,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,val,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.5049992799758911,0.4950006008148193,,0.0,0.0
0,val,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4970633685588836,0.502936601638794,,3.883148019667715e-05,3.8838876207591966e-05
0,test,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.5049992799758911,0.4950006008148193,,0.0,0.0
0,test,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4970633685588836,0.502936601638794,,3.883148019667715e-05,3.8838876207591966e-05
50,train,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.313940554857254,0.6860594153404236,,0.0,0.0
50,train,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.3440663814544678,0.6559336185455322,,0.0242008306086063,0.0242008306086063
50,val,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.3109966218471527,0.6890034079551697,,0.0,0.0
50,val,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.3377048671245575,0.6622951626777649,,0.0081278812140226,0.0081278877332806
50,test,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.3109966218471527,0.6890034079551697,,0.0,0.0
50,test,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.3377048671245575,0.6622951626777649,,0.0081278812140226,0.0081278877332806
100,train,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.2823367118835449,0.7176632285118103,,0.0,0.0
100,train,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.2813474237918854,0.7186526656150818,,0.0321350507438182,0.0321350507438182
100,val,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.2821681499481201,0.7178319096565247,,0.0,0.0
100,val,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.2796574234962463,0.7203425765037537,,0.0108212446793913,0.0108212605118751
100,test,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.2821681499481201,0.7178319096565247,,0.0,0.0
100,test,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.2796574234962463,0.7203425765037537,,0.0108212446793913,0.0108212605118751
150,train,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.2785352766513824,0.7214646935462952,,0.0,0.0
150,train,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.277127057313919,0.7228730320930481,,0.0330298095941543,0.0330298095941543
150,val,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.2785239517688751,0.721476137638092,,0.0,0.0
150,val,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.2755719721317291,0.7244280576705933,,0.0109824957326054,0.0109824854880571
150,test,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.2785239517688751,0.721476137638092,,0.0,0.0
150,test,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.2755719721317291,0.7244280576705933,,0.0109824957326054,0.0109824854880571
200,train,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.2781622111797333,0.7218377590179443,,0.0,0.0
200,train,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.2761272490024566,0.7238727807998657,,0.0325464196503162,0.0325464196503162
200,val,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.2781561911106109,0.7218437790870667,,0.0,0.0
200,val,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.2750701904296875,0.7249297499656677,,0.0110053326934576,0.0110053392127156
200,test,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.2781561911106109,0.7218437790870667,,0.0,0.0
200,test,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.2750701904296875,0.7249297499656677,,0.0110053326934576,0.0110053392127156
250,train,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.277969479560852,0.722030520439148,,0.0,0.0
250,train,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.2763362526893616,0.7236637473106384,,0.0329185128211975,0.0329185128211975
250,val,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.2779619693756103,0.7220381498336792,,0.0,0.0
250,val,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.2748230695724487,0.7251769304275513,,0.0110152615234255,0.0110152503475546
250,test,0,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.2779619693756103,0.7220381498336792,,0.0,0.0
250,test,1,3,0.25,0.75,0.25,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.2748230695724487,0.7251769304275513,,0.0110152615234255,0.0110152503475546
