event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,0.0003251219589025501,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,9.695161782385073e-05,,,,,,,,,,,,,
backward,0,train,2,0.005,2,,,,,,,,,0,5.102537140275517e-05,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7980285882949829,0.2019714117050171,0.04329361394047737,0.04329359903931618,,,,,,,,
forward,0,val,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7303860187530518,0.26961398124694824,0.0008025544811971486,0.0008025540737435222,,,,,,,,
forward,0,val,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7289748191833496,0.2710252106189728,6.802606367273256e-05,6.802719144616276e-05,,,,,,,,
forward,0,test,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7980285882949829,0.2019714117050171,0.04329361394047737,0.04329359903931618,,,,,,,,
forward,0,test,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7303860187530518,0.26961398124694824,0.0008025544811971486,0.0008025541319511831,,,,,,,,
forward,0,test,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7289748191833496,0.2710252106189728,6.802607094869018e-05,6.802718417020515e-05,,,,,,,,
forward,50,train,0,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.8596497774124146,0.14035019278526306,0.11957041174173355,0.11957040429115295,,,,,,,,
forward,50,train,1,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.2323780208826065,0.7676219940185547,0.22766397893428802,0.22766397893428802,,,,,,,,
forward,50,train,2,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.8090147972106934,0.19098521769046783,0.04158433526754379,0.041584331542253494,,,,,,,,
backward,50,train,0,0.003,2,,,,,,,,,0,0.1496660105481761,,,,,,,,,,,,,
backward,50,train,1,0.003,2,,,,,,,,,0,0.041148144587937065,,,,,,,,,,,,,
backward,50,train,2,0.003,2,,,,,,,,,0,0.027759228838778585,,,,,,,,,,,,,
forward,50,val,0,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.8611765503883362,0.13882343471050262,0.11916596442461014,0.11916596442461014,,,,,,,,
forward,50,val,1,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.22197026014328003,0.7780296802520752,0.22954650223255157,0.22954650223255157,,,,,,,,
forward,50,val,2,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.81538325548172,0.18461665511131287,0.04077784717082977,0.04077784717082977,,,,,,,,
forward,50,test,0,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.8611765503883362,0.13882343471050262,0.11916596442461014,0.11916596442461014,,,,,,,,
forward,50,test,1,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.22197026014328003,0.7780296802520752,0.22954650223255157,0.22954650223255157,,,,,,,,
forward,50,test,2,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.81538325548172,0.18461665511131287,0.04077784717082977,0.04077784717082977,,,,,,,,
forward,100,train,0,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.877371609210968,0.1226283386349678,0.13724584877490997,0.13724584877490997,,,,,,,,
forward,100,train,1,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.27207350730895996,0.72792649269104,0.3034454882144928,0.3034454882144928,,,,,,,,
forward,100,train,2,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9047673940658569,0.09523259848356247,0.07568509131669998,0.07568509131669998,,,,,,,,
backward,100,train,0,0.003,2,,,,,,,,,0,0.1472336164395974,,,,,,,,,,,,,
backward,100,train,1,0.003,2,,,,,,,,,0,0.02530512933818545,,,,,,,,,,,,,
backward,100,train,2,0.003,2,,,,,,,,,0,0.0021609520534595352,,,,,,,,,,,,,
forward,100,val,0,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.8790777325630188,0.12092209607362747,0.13594938814640045,0.13594938814640045,,,,,,,,
forward,100,val,1,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.2529442310333252,0.74705570936203,0.3010757863521576,0.3010757863521576,,,,,,,,
forward,100,val,2,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9076161980628967,0.09238383173942566,0.07566703855991364,0.07566703855991364,,,,,,,,
