epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,train,1,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,train,2,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,val,0,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.3699713945388794,0.6300286054611206,,0.0602752156555652,0.060275200754404
0,val,1,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.5332627296447754,0.4667372405529022,,0.0042916657403111,0.004291670396924
0,val,2,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",,0.4940122067928314,0.5059877634048462,,0.0036809940356761,0.0036809905432164
0,test,0,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.3699713945388794,0.6300286054611206,,0.0602752156555652,0.060275200754404
0,test,1,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.5332627296447754,0.4667372405529022,,0.0042916657403111,0.004291670396924
0,test,2,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",,0.4940122067928314,0.5059877634048462,,0.0036809940356761,0.0036809905432164
50,train,0,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.8440648913383484,0.1559350490570068,,0.1488276720046997,0.1488276720046997
50,train,1,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.9718905091285706,0.0281094722449779,,0.019650537520647,0.0196505226194858
50,train,2,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",,0.9784420728683472,0.0215579066425561,,0.0226449705660343,0.0226449612528085
50,val,0,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.8404635190963745,0.1595364362001419,,0.150895744562149,0.150895744562149
50,val,1,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.9744685888290404,0.0255313403904438,,0.016352079808712,0.0163520779460668
50,val,2,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",,0.9842419028282166,0.0157580245286226,,0.0120741464197635,0.0120741566643118
50,test,0,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.8404635190963745,0.1595364362001419,,0.150895744562149,0.150895744562149
50,test,1,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.9744685888290404,0.0255313403904438,,0.016352079808712,0.0163520779460668
50,test,2,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",,0.9842419028282166,0.0157580245286226,,0.0120741482824087,0.0120741575956344
100,train,0,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.775110125541687,0.2248898893594741,,0.1760345250368118,0.1760345250368118
100,train,1,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.9654045701026917,0.0345954000949859,,0.0252663046121597,0.0252663027495145
100,train,2,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",,0.977478325366974,0.022521561011672,,0.0279653575271368,0.0279653556644916
100,val,0,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.7746852040290833,0.2253147959709167,,0.1761475205421447,0.1761475503444671
100,val,1,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.9699260592460632,0.030073894187808,,0.0191622786223888,0.0191622767597436
100,val,2,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",,0.982028603553772,0.017971321940422,,0.0159910600632429,0.0159910563379526
100,test,0,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.7746852040290833,0.2253147959709167,,0.1761475205421447,0.1761475503444671
100,test,1,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.9699260592460632,0.030073894187808,,0.0191622786223888,0.0191622767597436
100,test,2,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",,0.982028603553772,0.017971321940422,,0.0159910600632429,0.0159910563379526
150,train,0,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.7690145969390869,0.2309853285551071,,0.1771208047866821,0.1771207898855209
150,train,1,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.9667916893959044,0.0332082919776439,,0.0254302974790334,0.025430291891098
150,train,2,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 5]","[false, false, false]",,0.9755830764770508,0.0244169179350137,,0.0294761918485164,0.0294761955738067
150,val,0,3,0.1000000014901161,0.8999999761581421,0.1000000014901161,"[183, 2]",,"[183, 2]","[183, 2, 64]","[false, false, false]",,0.7689680457115173,0.2310318946838379,,0.1771294772624969,0.1771294772624969
