event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5761168599128723,0.21194155514240265,0.21194155514240265,0.0,0.0,0.0,,,,,,,,,,,,
forward,0,train,1,0.005,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5761168599128723,0.21194155514240265,0.21194155514240265,0.0,0.0,0.0,,,,,,,,,,,,
forward,0,train,2,0.005,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 7]","[false, false, false]",,,,0,,,0.5761168599128723,0.21194155514240265,0.21194155514240265,0.0,0.0,0.0,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,,,,0,9.430695367786253e-06,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,,,,0,6.497144922436255e-06,,,,,,,,,,,,,,,,,,,
backward,0,train,2,0.005,3,,,,,,,,,0,1.8047649043124877e-05,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5763782262802124,0.21177002787590027,0.21185176074504852,0.00045159453293308616,0.000275816855719313,0.0002832565223798156,,,,,,,,,,,,
forward,0,val,1,0.005,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5749215483665466,0.21149113774299622,0.21358729898929596,1.0762063539004885e-05,6.38338269709493e-06,5.839964160259115e-06,,,,,,,,,,,,
forward,0,val,2,0.005,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 7]","[false, false, false]",,,,0,,,0.5748914480209351,0.21361632645130157,0.2114921361207962,3.7104234706930583e-07,3.328856905682187e-07,1.8196473661191703e-07,,,,,,,,,,,,
forward,0,test,0,0.005,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5763782262802124,0.21177002787590027,0.21185176074504852,0.00045159453293308616,0.000275816855719313,0.0002832565223798156,,,,,,,,,,,,
forward,0,test,1,0.005,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5749215483665466,0.21149113774299622,0.21358729898929596,1.0762063539004885e-05,6.38338269709493e-06,5.839964160259115e-06,,,,,,,,,,,,
forward,0,test,2,0.005,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 7]","[false, false, false]",,,,0,,,0.5748914480209351,0.21361632645130157,0.2114921361207962,3.7104234706930583e-07,3.328856905682187e-07,1.8196473661191703e-07,,,,,,,,,,,,
forward,50,train,0,0.000648,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5571310520172119,0.2234591692686081,0.2194097489118576,7.280796853592619e-05,3.406982432352379e-05,4.05481259804219e-05,,,,,,,,,,,,
forward,50,train,1,0.000648,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5555681586265564,0.22472402453422546,0.21970775723457336,1.5155537766986527e-06,7.384651325992309e-07,7.881124588493549e-07,,,,,,,,,,,,
forward,50,train,2,0.000648,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 7]","[false, false, false]",,,,0,,,0.5529388785362244,0.22304807603359222,0.2240130454301834,9.433802006242331e-08,3.216951682816216e-08,3.5380185892108784e-08,,,,,,,,,,,,
backward,50,train,0,0.000648,3,,,,,,,,,0,6.27038101402847e-05,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.000648,3,,,,,,,,,0,5.012650875693501e-05,,,,,,,,,,,,,,,,,,,
backward,50,train,2,0.000648,3,,,,,,,,,0,4.006733588847729e-05,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.000648,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.556910514831543,0.223539337515831,0.21955007314682007,7.329514482989907e-05,3.384747469681315e-05,4.111624730285257e-05,,,,,,,,,,,,
forward,50,val,1,0.000648,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5553448796272278,0.2248161882162094,0.2198389768600464,1.6221767964452738e-06,7.841406386432936e-07,8.400889441873005e-07,,,,,,,,,,,,
forward,50,val,2,0.000648,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 7]","[false, false, false]",,,,0,,,0.5527723431587219,0.22310900688171387,0.22411856055259705,5.330685937110502e-08,1.5542852338512603e-08,1.6329186891539393e-08,,,,,,,,,,,,
forward,50,test,0,0.000648,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.556910514831543,0.223539337515831,0.21955007314682007,7.329514482989907e-05,3.384747469681315e-05,4.111624730285257e-05,,,,,,,,,,,,
forward,50,test,1,0.000648,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5553448796272278,0.2248161882162094,0.2198389768600464,1.6221767964452738e-06,7.841406386432936e-07,8.400889441873005e-07,,,,,,,,,,,,
forward,50,test,2,0.000648,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 7]","[false, false, false]",,,,0,,,0.5527723431587219,0.22310900688171387,0.22411856055259705,5.330685937110502e-08,1.5542852338512603e-08,1.6329186891539393e-08,,,,,,,,,,,,
forward,100,train,0,8.39808e-05,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5519866347312927,0.22588880360126495,0.22212445735931396,6.34461102890782e-05,2.6786470698425546e-05,3.7264268030412495e-05,,,,,,,,,,,,
forward,100,train,1,8.39808e-05,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5506331920623779,0.22710861265659332,0.22225818037986755,1.4439580127145746e-06,5.206147761782631e-07,9.232599609276804e-07,,,,,,,,,,,,
forward,100,train,2,8.39808e-05,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 7]","[false, false, false]",,,,0,,,0.5488494634628296,0.22450970113277435,0.22664079070091248,1.0020939100741089e-07,2.6462071645028118e-08,3.443021867610696e-08,,,,,,,,,,,,
backward,100,train,0,8.39808e-05,3,,,,,,,,,0,4.234381049798659e-05,,,,,,,,,,,,,,,,,,,
backward,100,train,1,8.39808e-05,3,,,,,,,,,0,3.634374271225325e-05,,,,,,,,,,,,,,,,,,,
backward,100,train,2,8.39808e-05,3,,,,,,,,,0,3.6890496330280404e-05,,,,,,,,,,,,,,,,,,,
forward,100,val,0,8.39808e-05,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5519541501998901,0.22590264678001404,0.22214317321777344,6.341079279081896e-05,2.677638804016169e-05,3.723387635545805e-05,,,,,,,,,,,,
forward,100,val,1,8.39808e-05,3,"[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]",,,,0,,,0.5506008267402649,0.22712412476539612,0.2222750186920166,1.3924199038228835e-06,5.064917445452011e-07,8.86686677858961e-07,,,,,,,,,,,,
