epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4
0,train,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.4982767105102539, 0.49828025698661804, 0.50043123960495, 0.5020432472229004, 0.4970599412918091]",0.5062541961669922,0.4897856116294861,0.5119560956954956,0.5048723816871643,0.5047662258148193,0.0551173277199268,0.0522523261606693,0.0562492497265338,0.0601387247443199,0.0507932156324386,0.4982767105102539,0.498280256986618,0.50043123960495,0.5020432472229004,0.4970599412918091
0,val,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.49877670407295227, 0.49778032302856445, 0.5009312629699707, 0.5025432109832764, 0.4965599775314331]",0.5209246277809143,0.4744757413864136,0.514836311340332,0.5173783302307129,0.4918854832649231,0.0252845622599124,0.0228214338421821,0.0252473223954439,0.030482729896903,0.0264215301722288,0.4987767040729522,0.4977803230285644,0.5009312629699707,0.5025432109832764,0.4965599775314331
0,test,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.49877670407295227, 0.49778032302856445, 0.5009312629699707, 0.5025432109832764, 0.4965599775314331]",0.5209246277809143,0.4744757413864136,0.514836311340332,0.5173783302307129,0.4918854832649231,0.0252845622599124,0.0228214338421821,0.0252473223954439,0.030482729896903,0.0264215301722288,0.4987767040729522,0.4977803230285644,0.5009312629699707,0.5025432109832764,0.4965599775314331
50,train,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5076771378517151, 0.49883031845092773, 0.49807435274124146, 0.4965071380138397, 0.4867967963218689]",0.6233333945274353,0.4729417264461517,0.5567837357521057,0.5231703519821167,0.3042517602443695,0.102802038192749,0.1143040657043457,0.0938050597906112,0.1024784296751022,0.1100289076566696,0.5076771378517151,0.4988303184509277,0.4980743527412414,0.4965071380138397,0.4867967963218689
50,val,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5076196193695068, 0.49896159768104553, 0.4979371726512909, 0.49649882316589355, 0.4868667423725128]",0.6252660751342773,0.480210393667221,0.5469807386398315,0.5229592323303223,0.2998446822166443,0.0811900198459625,0.0990041047334671,0.0776141881942749,0.091991513967514,0.084078811109066,0.5076196193695068,0.4989615976810455,0.4979371726512909,0.4964988231658935,0.4868667423725128
50,test,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5076196193695068, 0.49896159768104553, 0.4979371726512909, 0.49649882316589355, 0.4868667423725128]",0.6252660751342773,0.480210393667221,0.5469807386398315,0.5229592323303223,0.2998446822166443,0.0811900198459625,0.0990041047334671,0.0776141881942749,0.091991513967514,0.084078811109066,0.5076196193695068,0.4989615976810455,0.4979371726512909,0.4964988231658935,0.4868667423725128
100,train,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5041162371635437, 0.499426007270813, 0.49653926491737366, 0.4974197447299957, 0.4894438683986664]",0.5039243102073669,0.4849596619606018,0.547014594078064,0.5670475363731384,0.3792699575424194,0.1093961223959922,0.1181523948907852,0.1055319234728813,0.1122678443789482,0.1073004975914955,0.5041162371635437,0.499426007270813,0.4965392649173736,0.4974197447299957,0.4894438683986664
100,val,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5040591955184937, 0.4994373619556427, 0.49654892086982727, 0.497432678937912, 0.4894615709781647]",0.4967032074928283,0.490136981010437,0.5486046075820923,0.5705424547195435,0.3741804361343384,0.0893736109137535,0.097828671336174,0.0852307751774787,0.0994103997945785,0.0911503434181213,0.5040591955184937,0.4994373619556427,0.4965489208698272,0.497432678937912,0.4894615709781647
100,test,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5040591955184937, 0.4994373619556427, 0.49654892086982727, 0.497432678937912, 0.4894615709781647]",0.4967032074928283,0.490136981010437,0.5486046075820923,0.5705424547195435,0.3741804361343384,0.0893736109137535,0.097828671336174,0.0852307751774787,0.0994103997945785,0.0911503434181213,0.5040591955184937,0.4994373619556427,0.4965489208698272,0.497432678937912,0.4894615709781647
150,train,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5033780336380005, 0.4994705617427826, 0.4965250492095947, 0.49759772419929504, 0.4897449314594269]",0.4852014482021332,0.4908614754676819,0.5452461838722229,0.5706962943077087,0.3812038004398346,0.1113697215914726,0.1156279891729354,0.101504735648632,0.1175048872828483,0.1107080802321434,0.5033780336380005,0.4994705617427826,0.4965250492095947,0.497597724199295,0.4897449314594269
150,val,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5033742785453796, 0.4994718134403229, 0.49652376770973206, 0.49759820103645325, 0.4897463619709015]",0.4761818647384643,0.4895422160625458,0.5504637360572815,0.5758402347564697,0.3809596598148346,0.0898992866277694,0.097546562552452,0.0854458212852478,0.0997142866253852,0.0915745720267295,0.5033742785453796,0.4994718134403229,0.496523767709732,0.4975982010364532,0.4897463619709015
150,test,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5033742785453796, 0.4994718134403229, 0.49652376770973206, 0.49759820103645325, 0.4897463619709015]",0.4761818647384643,0.4895422160625458,0.5504637360572815,0.5758402347564697,0.3809596598148346,0.0898992866277694,0.097546562552452,0.0854458212852478,0.0997142866253852,0.0915745720267295,0.5033742785453796,0.4994718134403229,0.496523767709732,0.4975982010364532,0.4897463619709015
200,train,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5033113956451416, 0.4994797110557556, 0.4964843690395355, 0.49760928750038147, 0.48977023363113403]",0.4711737632751465,0.4844475984573364,0.5510887503623962,0.5794094800949097,0.3874631226062774,0.1086898818612098,0.1245854347944259,0.1092891171574592,0.1180073693394661,0.1088280528783798,0.5033113956451416,0.4994797110557556,0.4964843690395355,0.4976092875003814,0.489770233631134
200,val,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5033103823661804, 0.49947959184646606, 0.49648454785346985, 0.497609406709671, 0.48977091908454895]",0.473899632692337,0.489338755607605,0.5500587821006775,0.5764630436897278,0.3816538751125335,0.0899620503187179,0.097499132156372,0.0854364186525344,0.0997904315590858,0.0915901213884353,0.5033103823661804,0.499479591846466,0.4964845478534698,0.497609406709671,0.4897709190845489
200,test,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5033103823661804, 0.49947959184646606, 0.49648454785346985, 0.497609406709671, 0.48977091908454895]",0.473899632692337,0.489338755607605,0.5500587821006775,0.5764630436897278,0.3816538751125335,0.0899620503187179,0.097499132156372,0.0854364186525344,0.0997904315590858,0.0915901213884353,0.5033103823661804,0.499479591846466,0.4964845478534698,0.497609406709671,0.4897709190845489
250,train,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5032598972320557, 0.4994487762451172, 0.496482253074646, 0.49763715267181396, 0.48978719115257263]",0.4815227687358856,0.4926762580871582,0.5526725053787231,0.565996527671814,0.3858756422996521,0.1091833189129829,0.1123466938734054,0.1067589297890663,0.121357761323452,0.110971987247467,0.5032598972320557,0.4994487762451172,0.496482253074646,0.4976371526718139,0.4897871911525726
250,val,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5032591819763184, 0.499448299407959, 0.4964819550514221, 0.49763786792755127, 0.4897874891757965]",0.4722498059272766,0.4885996580123901,0.5501899719238281,0.5772924423217773,0.3822173476219177,0.0900254845619201,0.0974704474210739,0.0854197293519973,0.0998232215642929,0.0915979519486427,0.5032591819763184,0.499448299407959,0.4964819550514221,0.4976378679275512,0.4897874891757965
250,test,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5032591819763184, 0.499448299407959, 0.4964819550514221, 0.49763786792755127, 0.4897874891757965]",0.4722498059272766,0.4885996580123901,0.5501899719238281,0.5772924423217773,0.3822173476219177,0.0900254845619201,0.0974704474210739,0.0854197293519973,0.0998232215642929,0.0915979519486427,0.5032591819763184,0.499448299407959,0.4964819550514221,0.4976378679275512,0.4897874891757965
300,train,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5031996965408325, 0.4994572401046753, 0.4964596927165985, 0.49765971302986145, 0.4898195266723633]",0.4652881324291229,0.4947709739208221,0.5535625219345093,0.5832141637802124,0.3843328654766083,0.1160530671477317,0.1152142509818077,0.1085953712463378,0.1143849343061447,0.1174586936831474,0.5031996965408325,0.4994572401046753,0.4964596927165985,0.4976597130298614,0.4898195266723633
300,val,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5031988620758057, 0.499456524848938, 0.49645939469337463, 0.4976607859134674, 0.48982009291648865]",0.4706557989120483,0.4883798658847809,0.5499904155731201,0.5779231786727905,0.3831547796726227,0.0900900959968566,0.0974219664931297,0.0853972136974334,0.0998392775654792,0.0916648134589195,0.5031988620758057,0.499456524848938,0.4964593946933746,0.4976607859134674,0.4898200929164886
300,test,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5031988620758057, 0.499456524848938, 0.49645939469337463, 0.4976607859134674, 0.48982009291648865]",0.4706557989120483,0.4883798658847809,0.5499904155731201,0.5779231786727905,0.3831547796726227,0.0900900959968566,0.0974219664931297,0.0853972136974334,0.0998392775654792,0.0916648134589195,0.5031988620758057,0.499456524848938,0.4964593946933746,0.4976607859134674,0.4898200929164886
