epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2
0,train,0,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.49686679244041443, 0.5037872195243835, 0.4935952126979828]",0.4966157972812652,0.5038996338844299,0.4939529001712799,0.0017627530032768,0.0018632744904607,0.001846014522016,0.4968667924404144,0.5037872195243835,0.4935952126979828
0,train,1,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.5036618709564209, 0.49022507667541504, 0.484953373670578]",0.4378292262554168,0.5047398209571838,0.4605821073055267,0.1255710273981094,0.1128137335181236,0.1272077709436416,0.5036618709564209,0.490225076675415,0.484953373670578
0,val,0,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.5093656182289124, 0.49128827452659607, 0.5060944557189941]",0.5110231041908264,0.4902621209621429,0.5058940052986145,0.0031910755205899,0.0033106636255979,0.0029456433840095,0.5093656182289124,0.491288274526596,0.5060944557189941
0,val,1,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.49116286635398865, 0.4777386486530304, 0.4974488317966461]",0.2583116292953491,0.5655494928359985,0.3125427365303039,0.0133995879441499,0.019655056297779,0.0321647003293037,0.4911628663539886,0.4777386486530304,0.4974488317966461
0,test,0,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.5093656182289124, 0.49128827452659607, 0.5060944557189941]",0.5110231041908264,0.4902621209621429,0.5058940052986145,0.0031910755205899,0.0033106636255979,0.0029456433840095,0.5093656182289124,0.491288274526596,0.5060944557189941
0,test,1,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.49116286635398865, 0.4777386486530304, 0.4974488317966461]",0.2583116292953491,0.5655494928359985,0.3125427365303039,0.0133995879441499,0.019655056297779,0.0321647003293037,0.4911628663539886,0.4777386486530304,0.4974488317966461
50,train,0,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.5472533702850342, 0.4513070285320282, 0.5491728782653809]",0.547833263874054,0.4510141015052795,0.5488505363464355,0.0023777161259204,0.0018628889229148,0.0020220130681991,0.5472533702850342,0.4513070285320282,0.5491728782653809
50,train,1,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.4084259271621704, 0.5401119589805603, 0.4380677342414856]",8.73160033165732e-08,0.9999935626983644,0.00076969031943,1.3025694443058455e-06,6.606242095585912e-05,0.0062083341181278,0.4084259271621704,0.5401119589805603,0.4380677342414856
50,val,0,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.5472704768180847, 0.4513440430164337, 0.5489392280578613]",0.5478556752204895,0.4510428607463836,0.5486078262329102,0.001253446447663,0.0009329472668468,0.0010140842059627,0.5472704768180847,0.4513440430164337,0.5489392280578613
50,val,1,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.4085782468318939, 0.539974570274353, 0.43830063939094543]",5.968282812407466e-11,1.0,9.375866284244694e-06,9.344011675516128e-12,0.0,2.656412107171491e-06,0.4085782468318939,0.539974570274353,0.4383006393909454
50,test,0,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.5472704768180847, 0.4513440430164337, 0.5489392280578613]",0.5478556752204895,0.4510428607463836,0.5486078262329102,0.001253446447663,0.0009329472668468,0.0010140842059627,0.5472704768180847,0.4513440430164337,0.5489392280578613
50,test,1,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.4085782468318939, 0.539974570274353, 0.43830063939094543]",5.968282812407466e-11,1.0,9.375865374749992e-06,9.344012542877866e-12,0.0,2.656412107171491e-06,0.4085782468318939,0.539974570274353,0.4383006393909454
100,train,0,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.5460540056228638, 0.45317983627319336, 0.5453630685806274]",0.5462095141410828,0.4532789885997772,0.5450891852378845,0.0011519752442836,0.0006203879020176,0.0009818330872803,0.5460540056228638,0.4531798362731933,0.5453630685806274
100,train,1,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.4116664528846741, 0.5372726917266846, 0.4436432123184204]",9.515042052044008e-07,0.9999449849128724,0.0023693065159022,9.812242751650048e-06,0.0004208858008496,0.010835419408977,0.4116664528846741,0.5372726917266846,0.4436432123184204
100,val,0,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.5460513830184937, 0.4531856179237366, 0.545341968536377]",0.5462024211883545,0.4533001482486725,0.5450701713562012,0.0006582348141819,0.000356835196726,0.0005814213072881,0.5460513830184937,0.4531856179237366,0.545341968536377
100,val,1,3,,,,"[2708, 3]",3.0,"[""hop_1"", ""hop_2"", ""hop_3""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.4116845428943634, 0.5372572541236877, 0.44367900490760803]",1.7472671087759295e-09,0.999999463558197,6.646879046456888e-05,1.9825856234501058e-10,5.2613202683460265e-08,1.5077244825079106e-05,0.4116845428943634,0.5372572541236877,0.443679004907608
