event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,0.5862717175538904,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,1.6550840363604757,,,,,,,,,,,,,
backward,0,train,2,0.005,2,,,,,,,,,0,2.6103280362870818,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7995242476463318,0.2004757970571518,0.0435522124171257,0.043552204966545105,,,,,,,,
forward,0,val,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7509297132492065,0.24907025694847107,0.002085115760564804,0.002085116459056735,,,,,,,,
forward,0,val,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7320376038551331,0.26796236634254456,0.0010452917777001858,0.0010452915448695421,,,,,,,,
forward,0,test,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7995242476463318,0.2004757970571518,0.0435522124171257,0.043552204966545105,,,,,,,,
forward,0,test,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7509297132492065,0.24907025694847107,0.002085115760564804,0.0020851162262260914,,,,,,,,
forward,0,test,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7320376038551331,0.26796236634254456,0.0010452918941155076,0.0010452917777001858,,,,,,,,
forward,50,train,0,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.9270633459091187,0.07293648272752762,0.09343001991510391,0.09343000501394272,,,,,,,,
forward,50,train,1,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.5153070092201233,0.48469293117523193,0.1254582405090332,0.1254582405090332,,,,,,,,
forward,50,train,2,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9737478494644165,0.026252122595906258,0.023743294179439545,0.023743296042084694,,,,,,,,
backward,50,train,0,0.003,2,,,,,,,,,0,0.000217837788813552,,,,,,,,,,,,,
backward,50,train,1,0.003,2,,,,,,,,,0,0.012741639853236121,,,,,,,,,,,,,
backward,50,train,2,0.003,2,,,,,,,,,0,0.014284882907573808,,,,,,,,,,,,,
forward,50,val,0,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.9270225167274475,0.07297749817371368,0.09343164414167404,0.09343165159225464,,,,,,,,
forward,50,val,1,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.5172503590583801,0.4827495813369751,0.006857783999294043,0.006857785861939192,,,,,,,,
forward,50,val,2,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9827592372894287,0.017240680754184723,1.9600858649937436e-05,1.9599801817093976e-05,,,,,,,,
forward,50,test,0,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.9270225167274475,0.07297749817371368,0.09343164414167404,0.09343165159225464,,,,,,,,
forward,50,test,1,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.5172503590583801,0.4827495813369751,0.00685778446495533,0.006857785861939192,,,,,,,,
forward,50,test,2,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9827592372894287,0.017240680754184723,1.9600842279032804e-05,1.9599799998104572e-05,,,,,,,,
forward,100,train,0,0.00023328,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.9259334802627563,0.07406652718782425,0.09338632971048355,0.09338632225990295,,,,,,,,
forward,100,train,1,0.00023328,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.5401692986488342,0.4598306715488434,0.12365177273750305,0.12365177273750305,,,,,,,,
forward,100,train,2,0.00023328,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9743799567222595,0.02561994455754757,0.023321161046624184,0.023321162909269333,,,,,,,,
backward,100,train,0,0.00023328,2,,,,,,,,,0,0.00012303707122858113,,,,,,,,,,,,,
backward,100,train,1,0.00023328,2,,,,,,,,,0,0.015407704546615959,,,,,,,,,,,,,
backward,100,train,2,0.00023328,2,,,,,,,,,0,0.012915377375547354,,,,,,,,,,,,,
forward,100,val,0,0.00023328,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.9259279370307922,0.07407204806804657,0.09338631480932236,0.09338631480932236,,,,,,,,
forward,100,val,1,0.00023328,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.5394421219825745,0.46055787801742554,0.006176755763590336,0.006176753900945187,,,,,,,,
forward,100,val,2,0.00023328,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9833208322525024,0.01667911559343338,1.999611413339153e-05,1.9995075490442105e-05,,,,,,,,
