epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2
0,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.949999988079071, 0.800000011920929, 0.800000011920929]",0.9499999284744264,0.7999999523162842,0.7999999523162842,0.0,0.0,0.0,0.949999988079071,0.800000011920929,0.800000011920929
0,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9502369165420532, 0.7991988062858582, 0.7991988062858582]",0.9502369165420532,0.7991988062858582,0.7991988062858582,0.0,0.0,0.0,0.9502369165420532,0.7991988062858582,0.7991988062858582
0,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9502369165420532, 0.7991988062858582, 0.7991988062858582]",0.9502369165420532,0.7991988062858582,0.7991988062858582,0.0,0.0,0.0,0.9502369165420532,0.7991988062858582,0.7991988062858582
50,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.950817346572876, 0.780163586139679, 0.7815128564834595]",0.950817346572876,0.780163586139679,0.7815128564834595,0.0,0.0,0.0,0.950817346572876,0.780163586139679,0.7815128564834595
50,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9507498741149902, 0.7801207304000854, 0.7814363241195679]",0.9507498145103456,0.7801206707954407,0.7814363241195679,0.0,0.0,0.0,0.9507498741149902,0.7801207304000854,0.7814363241195679
50,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9507498741149902, 0.7801207304000854, 0.7814363241195679]",0.9507498145103456,0.7801206707954407,0.7814363241195679,0.0,0.0,0.0,0.9507498741149902,0.7801207304000854,0.7814363241195679
100,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9496775269508362, 0.7792794108390808, 0.7806040048599243]",0.9496776461601256,0.779279351234436,0.7806040048599243,0.0,0.0,0.0,0.9496775269508362,0.7792794108390808,0.7806040048599243
100,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9496721625328064, 0.7792730331420898, 0.7805952429771423]",0.9496722221374512,0.7792730331420898,0.7805953025817871,0.0,0.0,0.0,0.9496721625328064,0.7792730331420898,0.7805952429771423
100,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9496721625328064, 0.7792730331420898, 0.7805952429771423]",0.9496722221374512,0.7792730331420898,0.7805953025817871,0.0,0.0,0.0,0.9496721625328064,0.7792730331420898,0.7805952429771423
150,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9495577812194824, 0.7791996598243713, 0.7804144024848938]",0.949557900428772,0.7791996598243713,0.7804144024848938,0.0,0.0,0.0,0.9495577812194824,0.7791996598243713,0.7804144024848938
150,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9495572447776794, 0.7791994214057922, 0.780413806438446]",0.9495571851730348,0.7791993021965027,0.7804138660430908,0.0,0.0,0.0,0.9495572447776794,0.7791994214057922,0.780413806438446
150,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9495572447776794, 0.7791994214057922, 0.780413806438446]",0.9495571851730348,0.7791993021965027,0.7804138660430908,0.0,0.0,0.0,0.9495572447776794,0.7791994214057922,0.780413806438446
