epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3
0,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.949999988079071, 0.949999988079071, 0.5, 0.25]",0.949999988079071,0.949999988079071,0.5,0.25,0.0,0.0,0.0,0.0,0.949999988079071,0.949999988079071,0.5,0.25
0,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.949522852897644, 0.949522852897644, 0.5024999976158142, 0.2481296956539154]",0.949522852897644,0.949522852897644,0.5024999976158142,0.2481297254562378,0.0,0.0,0.0,0.0,0.949522852897644,0.949522852897644,0.5024999976158142,0.2481296956539154
0,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.949522852897644, 0.949522852897644, 0.5024999976158142, 0.2481296956539154]",0.949522852897644,0.949522852897644,0.5024999976158142,0.2481297254562378,0.0,0.0,0.0,0.0,0.949522852897644,0.949522852897644,0.5024999976158142,0.2481296956539154
50,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.939017117023468, 0.9355481863021851, 0.4975525736808777, 0.24283020198345184]",0.9390171766281128,0.9355483055114746,0.4975525438785553,0.2428301721811294,0.0,0.0,0.0,0.0,0.939017117023468,0.9355481863021852,0.4975525736808777,0.2428302019834518
50,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9388886094093323, 0.9354522228240967, 0.4975473880767822, 0.24280163645744324]",0.938888669013977,0.935452163219452,0.4975474178791046,0.2428016364574432,0.0,0.0,0.0,0.0,0.9388886094093324,0.9354522228240968,0.4975473880767822,0.2428016364574432
50,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9388886094093323, 0.9354522228240967, 0.4975473880767822, 0.24280163645744324]",0.938888669013977,0.935452163219452,0.4975474178791046,0.2428016364574432,0.0,0.0,0.0,0.0,0.9388886094093324,0.9354522228240968,0.4975473880767822,0.2428016364574432
100,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9365881681442261, 0.9336806535720825, 0.49785253405570984, 0.243012472987175]",0.9365882277488708,0.9336806535720824,0.4978525042533874,0.2430124580860138,0.0,0.0,0.0,0.0,0.936588168144226,0.9336806535720824,0.4978525340557098,0.243012472987175
100,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9365777969360352, 0.933672308921814, 0.4978525936603546, 0.24301473796367645]",0.9365777969360352,0.9336723685264589,0.4978525936603546,0.243014708161354,0.0,0.0,0.0,0.0,0.9365777969360352,0.933672308921814,0.4978525936603546,0.2430147379636764
100,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9365777969360352, 0.933672308921814, 0.4978525936603546, 0.24301473796367645]",0.9365777969360352,0.9336723685264589,0.4978525936603546,0.243014708161354,0.0,0.0,0.0,0.0,0.9365777969360352,0.933672308921814,0.4978525936603546,0.2430147379636764
150,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9363552331924438, 0.9334835410118103, 0.49784424901008606, 0.24302171170711517]",0.9363551735877992,0.9334835410118104,0.4978442788124084,0.2430216968059539,0.0,0.0,0.0,0.0,0.9363552331924438,0.9334835410118104,0.497844249010086,0.2430217117071151
150,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.936353862285614, 0.9334824085235596, 0.4978443682193756, 0.2430219054222107]",0.936353862285614,0.93348228931427,0.4978443384170532,0.2430219203233719,0.0,0.0,0.0,0.0,0.936353862285614,0.9334824085235596,0.4978443682193756,0.2430219054222107
150,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.936353862285614, 0.9334824085235596, 0.4978443682193756, 0.2430219054222107]",0.936353862285614,0.93348228931427,0.4978443384170532,0.2430219203233719,0.0,0.0,0.0,0.0,0.936353862285614,0.9334824085235596,0.4978443682193756,0.2430219054222107
200,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9363211393356323, 0.933452308177948, 0.4978558421134949, 0.24302756786346436]",0.9363211393356324,0.9334521889686584,0.4978558123111725,0.2430275827646255,0.0,0.0,0.0,0.0,0.9363211393356324,0.933452308177948,0.4978558421134949,0.2430275678634643
200,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 96]","[false, false, false, false]","[0.9363205432891846, 0.9334516525268555, 0.4978561997413635, 0.24302791059017181]",0.9363204836845398,0.9334516525268556,0.4978561997413635,0.2430278956890106,0.0,0.0,0.0,0.0,0.9363205432891846,0.9334516525268556,0.4978561997413635,0.2430279105901718
