event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 32]","[false, false]",,,,0,,,0.7310585975646973,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.7310585975646973,0.2689414322376251,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,0.0007082017602917979,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,0.000247784078280179,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 32]","[false, false]",,,,0,,,0.7320311069488525,0.26796889305114746,0.006040597800165415,0.0060405973345041275,,,,,,,,
forward,0,val,1,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.7311105728149414,0.26888948678970337,0.00017440019291825593,0.00017440124065615237,,,,,,,,
forward,0,test,0,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 32]","[false, false]",,,,0,,,0.7320311069488525,0.26796889305114746,0.006040597800165415,0.0060405973345041275,,,,,,,,
forward,0,test,1,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.7311105728149414,0.26888948678970337,0.00017440019291825593,0.00017440124065615237,,,,,,,,
forward,50,train,0,0.0018,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 32]","[false, false]",,,,0,,,0.9396438002586365,0.06035616248846054,0.03166865557432175,0.031668659299612045,,,,,,,,
forward,50,train,1,0.0018,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.9168234467506409,0.08317649364471436,0.0417708121240139,0.0417708121240139,,,,,,,,
backward,50,train,0,0.0018,2,,,,,,,,,0,0.012002420363558038,,,,,,,,,,,,,
backward,50,train,1,0.0018,2,,,,,,,,,0,0.02023899287329589,,,,,,,,,,,,,
forward,50,val,0,0.0018,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 32]","[false, false]",,,,0,,,0.9398115277290344,0.06018848717212677,0.031589362770318985,0.031589359045028687,,,,,,,,
forward,50,val,1,0.0018,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.9213135838508606,0.07868645340204239,0.03388044983148575,0.03388044983148575,,,,,,,,
forward,50,test,0,0.0018,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 32]","[false, false]",,,,0,,,0.9398115277290344,0.06018848717212677,0.031589362770318985,0.031589359045028687,,,,,,,,
forward,50,test,1,0.0018,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.9213135838508606,0.07868645340204239,0.03388044983148575,0.03388044983148575,,,,,,,,
forward,100,train,0,0.00023328,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 32]","[false, false]",,,,0,,,0.9434133768081665,0.05658664181828499,0.029735099524259567,0.02973509579896927,,,,,,,,
forward,100,train,1,0.00023328,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.9272964000701904,0.07270367443561554,0.03860180079936981,0.03860180452466011,,,,,,,,
backward,100,train,0,0.00023328,2,,,,,,,,,0,0.010181356498306822,,,,,,,,,,,,,
backward,100,train,1,0.00023328,2,,,,,,,,,0,0.019264745862092546,,,,,,,,,,,,,
