event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2,attention_norm_entropy_mean_hop_3,attention_mae_from_baseline_hop_3,attention_max_abs_diff_from_baseline_hop_3,attention_cosine_to_baseline_hop_3,attention_norm_entropy_mean_hop_4,attention_mae_from_baseline_hop_4,attention_max_abs_diff_from_baseline_hop_4,attention_cosine_to_baseline_hop_4
forward,0,train,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.5033511519432068, 0.499341756105423, 0.5035232901573181, 0.5029124021530151, 0.4975472092628479]",,,,0,,,0.5032861232757568,0.49931833148002625,0.5035654306411743,0.502833366394043,0.49757495522499084,0.0007928243721835315,0.0007571532041765749,0.0007646789308637381,0.0007606387953273952,0.0007485920214094222,0.5033511519432068,0.499341756105423,0.5035232901573181,0.5029124021530151,0.4975472092628479,,,,,,,,,,,,,,,,,,,,
backward,0,train,0,0.002,5,,,,,,,,,,,,0,0.039228699170598264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.5028511881828308, 0.49884170293807983, 0.5030233263969421, 0.5024123787879944, 0.49704721570014954]",,,,0,,,0.5027246475219727,0.4987778961658478,0.5030639171600342,0.5023132562637329,0.497038334608078,0.0004051514551974833,0.000387142674298957,0.0003857818664982915,0.0003742351254913956,0.0003666290722321719,0.5028511881828308,0.49884170293807983,0.5030233263969421,0.5024123787879944,0.49704721570014954,,,,,0.9999973773956299,nan,nan,nan,0.9999971985816956,nan,nan,nan,0.9999971389770508,nan,nan,nan,0.9999971389770508,nan,nan,nan
forward,0,test,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.5028511881828308, 0.49884170293807983, 0.5030233263969421, 0.5024123787879944, 0.49704721570014954]",,,,0,,,0.5027246475219727,0.4987778961658478,0.5030639171600342,0.5023132562637329,0.497038334608078,0.0004051514551974833,0.000387142674298957,0.0003857818664982915,0.0003742351254913956,0.0003666290722321719,0.5028511881828308,0.49884170293807983,0.5030233263969421,0.5024123787879944,0.49704721570014954,,,,,0.9999973773956299,nan,nan,nan,0.9999971985816956,nan,nan,nan,0.9999971389770508,nan,nan,nan,0.9999971389770508,nan,nan,nan
forward,50,train,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.5191063284873962, 0.515460193157196, 0.5149158835411072, 0.5118539929389954, 0.5059419870376587]",,,,0,,,0.5221120715141296,0.5188332796096802,0.5163076519966125,0.5129066705703735,0.5067791938781738,0.0014223548350855708,0.0016369353979825974,0.0008425298146903515,0.0006663461099378765,0.0006353718927130103,0.5191063284873962,0.515460193157196,0.5149158835411072,0.5118539929389954,0.5059419870376587,,,,,,,,,,,,,,,,,,,,
backward,50,train,0,0.002,5,,,,,,,,,,,,0,0.021211637619822026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.5193381309509277, 0.5158203840255737, 0.5152527689933777, 0.5121748447418213, 0.50628662109375]",,,,0,,,0.5223522782325745,0.5192194581031799,0.516666829586029,0.5132507681846619,0.5071336627006531,0.0007351613021455705,0.000834861712064594,0.0004562254762277007,0.0003704122791532427,0.0003561208432074636,0.5193381309509277,0.5158203840255737,0.5152527689933777,0.5121748447418213,0.50628662109375,,,,,0.999998927116394,0.00045461280387826264,0.004704087972640991,0.9999984502792358,0.9999991655349731,0.0003500233869999647,0.004875123500823975,0.9999984502792358,0.9999989867210388,0.0004212629864923656,0.0048319995403289795,0.9999974370002747,0.9999991059303284,0.00048606711789034307,0.004677921533584595,0.9999966621398926
forward,50,test,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.5193381309509277, 0.5158203840255737, 0.5152527689933777, 0.5121748447418213, 0.50628662109375]",,,,0,,,0.5223522782325745,0.5192194581031799,0.516666829586029,0.5132507681846619,0.5071336627006531,0.0007351613021455705,0.000834861712064594,0.0004562254762277007,0.0003704122791532427,0.0003561208432074636,0.5193381309509277,0.5158203840255737,0.5152527689933777,0.5121748447418213,0.50628662109375,,,,,0.999998927116394,0.00045461280387826264,0.004704087972640991,0.9999984502792358,0.9999991655349731,0.0003500233869999647,0.004875123500823975,0.9999984502792358,0.9999989867210388,0.0004212629864923656,0.0048319995403289795,0.9999974370002747,0.9999991059303284,0.00048606711789034307,0.004677921533584595,0.9999966621398926
forward,100,train,0,0.00025919999999999996,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.5234591960906982, 0.5238516330718994, 0.5232614278793335, 0.5200210809707642, 0.5149745345115662]",,,,0,,,0.525341808795929,0.5268091559410095,0.5245509147644043,0.5210075974464417,0.5158669948577881,0.0010418363381177187,0.0015350227477028966,0.0007211847696453333,0.0005677124136127532,0.0005325220990926027,0.5234591960906982,0.5238516330718994,0.5232614278793335,0.5200210809707642,0.5149745345115662,,,,,,,,,,,,,,,,,,,,
backward,100,train,0,0.00025919999999999996,5,,,,,,,,,,,,0,0.021198911946202496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
