epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2
0,train,0,3,,,,"[183, 3]",2.0,"[""zero_hop"", ""hop_1"", ""hop_2""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4950162172317505, 0.5044341683387756, 0.49968892335891724]",0.4794121980667114,0.4935741722583771,0.5295718312263489,0.0543459318578243,0.0559097342193126,0.0510435402393341,0.4950162172317505,0.5044341683387756,0.4996889233589172
0,val,0,3,,,,"[183, 3]",2.0,"[""zero_hop"", ""hop_1"", ""hop_2""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4945162534713745, 0.5049341320991516, 0.49918895959854126]",0.4813820421695709,0.4954164326190948,0.5225471258163452,0.0235506277531385,0.0249141119420528,0.0231103301048278,0.4945162534713745,0.5049341320991516,0.4991889595985412
0,test,0,3,,,,"[183, 3]",2.0,"[""zero_hop"", ""hop_1"", ""hop_2""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.4945162534713745, 0.5049341320991516, 0.49918895959854126]",0.4813820421695709,0.4954164326190948,0.5225471258163452,0.0235506277531385,0.0249141119420528,0.0231103301048278,0.4945162534713745,0.5049341320991516,0.4991889595985412
50,train,0,3,,,,"[183, 3]",2.0,"[""zero_hop"", ""hop_1"", ""hop_2""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.5034518241882324, 0.4984525740146637, 0.49388226866722107]",0.6014809608459473,0.4025516808032989,0.4815020859241485,0.1276227682828903,0.1351391971111297,0.090150237083435,0.5034518241882324,0.4984525740146637,0.493882268667221
50,val,0,3,,,,"[183, 3]",2.0,"[""zero_hop"", ""hop_1"", ""hop_2""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.5034459829330444, 0.49841609597206116, 0.49389493465423584]",0.6019009351730347,0.4022501111030578,0.4885544776916504,0.1024740040302276,0.114496149122715,0.0658407136797905,0.5034459829330444,0.4984160959720611,0.4938949346542358
50,test,0,3,,,,"[183, 3]",2.0,"[""zero_hop"", ""hop_1"", ""hop_2""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.5034459829330444, 0.49841609597206116, 0.49389493465423584]",0.6019009351730347,0.4022501111030578,0.4885544776916504,0.1024740040302276,0.114496149122715,0.0658407136797905,0.5034459829330444,0.4984160959720611,0.4938949346542358
100,train,0,3,,,,"[183, 3]",2.0,"[""zero_hop"", ""hop_1"", ""hop_2""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.5030612349510193, 0.4977737069129944, 0.4935685396194458]",0.5598942637443542,0.411353051662445,0.5159854292869568,0.1188131719827652,0.1274314671754837,0.0981098785996437,0.5030612349510193,0.4977737069129944,0.4935685396194458
100,val,0,3,,,,"[183, 3]",2.0,"[""zero_hop"", ""hop_1"", ""hop_2""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.5030585527420044, 0.49777334928512573, 0.4935585558414459]",0.5522528886795044,0.4180195033550262,0.5120407342910767,0.1027687415480613,0.1160164922475814,0.073096677660942,0.5030585527420044,0.4977733492851257,0.4935585558414459
100,test,0,3,,,,"[183, 3]",2.0,"[""zero_hop"", ""hop_1"", ""hop_2""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.5030585527420044, 0.49777334928512573, 0.4935585558414459]",0.5522528886795044,0.4180195033550262,0.5120407342910767,0.1027687415480613,0.1160164922475814,0.073096677660942,0.5030585527420044,0.4977733492851257,0.4935585558414459
150,train,0,3,,,,"[183, 3]",2.0,"[""zero_hop"", ""hop_1"", ""hop_2""]","[183, 3]",,"[183, 3, 32]","[false, false, false]","[0.5030822157859802, 0.4977430999279022, 0.4933706820011139]",0.54830402135849,0.4209219515323639,0.5105642676353455,0.1235600039362907,0.1353051662445068,0.1001049950718879,0.5030822157859802,0.4977430999279022,0.4933706820011139
