epoch,train_loss,val_loss,test_loss,train_metric,val_metric,test_metric,lr,best_val_metric,best_test_metric,best_epoch,metric_name,metric_direction,run_mode,seed
0,1.5115782022476196,2.3702011108398438,3.3863091468811035,0.38392857142857145,0.5357142857142857,0.4166666666666667,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
1,2.5835511684417725,1.4808504581451416,2.0998170375823975,0.38392857142857145,0.5357142857142857,0.4166666666666667,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
2,1.9515037536621094,1.5402621030807495,1.8721860647201538,0.3482142857142857,0.32142857142857145,0.3333333333333333,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
3,1.8518999814987183,1.477639079093933,1.6770215034484863,0.3482142857142857,0.32142857142857145,0.3333333333333333,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
4,1.6802164316177368,1.2553366422653198,1.370390772819519,0.3482142857142857,0.32142857142857145,0.3333333333333333,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
5,1.4458357095718384,1.1834460496902466,1.2693372964859009,0.38392857142857145,0.5357142857142857,0.4166666666666667,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
6,1.3114534616470337,1.2772550582885742,1.393086314201355,0.16964285714285715,0.10714285714285714,0.16666666666666666,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
7,1.542149543762207,1.2328720092773438,1.3982391357421875,0.38392857142857145,0.5357142857142857,0.4166666666666667,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
8,1.465300440788269,1.137393832206726,1.3435156345367432,0.38392857142857145,0.5357142857142857,0.4166666666666667,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
9,1.4239976406097412,1.0831423997879028,1.3111473321914673,0.38392857142857145,0.5357142857142857,0.4166666666666667,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
10,1.4611618518829346,1.0719468593597412,1.3019113540649414,0.38392857142857145,0.5357142857142857,0.4166666666666667,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
11,1.356955647468567,1.0883417129516602,1.3095437288284302,0.38392857142857145,0.5357142857142857,0.4166666666666667,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
12,1.3524583578109741,1.1206656694412231,1.3221285343170166,0.3482142857142857,0.32142857142857145,0.3333333333333333,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
13,1.3579931259155273,1.1634069681167603,1.3367632627487183,0.3482142857142857,0.32142857142857145,0.3333333333333333,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
14,1.3155081272125244,1.198303461074829,1.3458805084228516,0.3482142857142857,0.32142857142857145,0.3333333333333333,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
15,1.452306866645813,1.2227509021759033,1.3456388711929321,0.3482142857142857,0.32142857142857145,0.3333333333333333,0.005,0.5357142857142857,0.4166666666666667,0,Accuracy,higher,hpo,16
