event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,hop_scalar_hop_0,hop_scalar_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,100,val,0,0.00015551999999999997,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907139539718628, 0.49997323751449585]",,,,0,,,0.24081358313560486,0.0,0.08630617707967758,0.0,0.4907139539718628,0.49997323751449585,0.8821656107902527,0.10554113984107971,0.6746716499328613,0.9459043145179749,nan,nan,nan,nan
forward,100,test,0,0.00015551999999999997,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907139539718628, 0.49997323751449585]",,,,0,,,0.24081358313560486,0.0,0.08630617707967758,0.0,0.4907139539718628,0.49997323751449585,0.8821656107902527,0.10554113984107971,0.6746716499328613,0.9459043145179749,nan,nan,nan,nan
forward,150,train,0,1.2093235199999995e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907669126987457, 0.49998581409454346]",,,,0,,,0.24465687572956085,0.0,0.11358393728733063,0.0,0.4907669126987457,0.49998581409454346,,,,,,,,
backward,150,train,0,1.2093235199999995e-05,2,,,,,,,,,,,,0,0.08594960637943594,,,,,,,,,,,,,,,
forward,150,val,0,1.2093235199999995e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907664358615875, 0.49998581409454346]",,,,0,,,0.2427220642566681,0.0,0.08626533299684525,0.0,0.4907664358615875,0.49998581409454346,0.880062460899353,0.10679299384355545,0.6751676797866821,0.9449005722999573,nan,nan,nan,nan
forward,150,test,0,1.2093235199999995e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907664358615875, 0.49998581409454346]",,,,0,,,0.2427220642566681,0.0,0.08626533299684525,0.0,0.4907664358615875,0.49998581409454346,0.880062460899353,0.10679299384355545,0.6751676797866821,0.9449005722999573,nan,nan,nan,nan
forward,200,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.49075454473495483, 0.4999876618385315]",,,,0,,,0.2430865615606308,0.0,0.10499811917543411,0.0,0.49075454473495483,0.4999876618385315,,,,,,,,
backward,200,train,0,1e-05,2,,,,,,,,,,,,0,0.03413591106871445,,,,,,,,,,,,,,,
forward,200,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.49075478315353394, 0.49998772144317627]",,,,0,,,0.24283483624458313,0.0,0.08625137805938721,0.0,0.49075478315353394,0.49998772144317627,0.8797330260276794,0.10697608441114426,0.6753127574920654,0.9447523355484009,nan,nan,nan,nan
forward,200,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.49075478315353394, 0.49998772144317627]",,,,0,,,0.24283483624458313,0.0,0.08625137805938721,0.0,0.49075478315353394,0.49998772144317627,0.8797330260276794,0.10697608441114426,0.6753127574920654,0.9447523355484009,nan,nan,nan,nan
forward,250,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907609224319458, 0.49998950958251953]",,,,0,,,0.24204498529434204,0.0,0.1085316613316536,0.0,0.4907609224319458,0.49998950958251953,,,,,,,,
backward,250,train,0,1e-05,2,,,,,,,,,,,,0,0.1134493086375829,,,,,,,,,,,,,,,
forward,250,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.49076128005981445, 0.49998950958251953]",,,,0,,,0.24330654740333557,0.0,0.08628422021865845,0.0,0.49076128005981445,0.49998950958251953,0.8792713284492493,0.10721058398485184,0.6754342317581177,0.9445504546165466,nan,nan,nan,nan
forward,250,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.49076128005981445, 0.49998950958251953]",,,,0,,,0.24330654740333557,0.0,0.08628422021865845,0.0,0.49076128005981445,0.49998950958251953,0.8792713284492493,0.10721058398485184,0.6754342317581177,0.9445504546165466,nan,nan,nan,nan
forward,300,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.49078699946403503, 0.49999117851257324]",,,,0,,,0.25464534759521484,0.0,0.11657026410102844,0.0,0.49078699946403503,0.49999117851257324,,,,,,,,
backward,300,train,0,1e-05,2,,,,,,,,,,,,0,0.11464122071320026,,,,,,,,,,,,,,,
forward,300,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907878041267395, 0.49999117851257324]",,,,0,,,0.24392883479595184,0.0,0.08633600175380707,0.0,0.4907878041267395,0.49999117851257324,0.8788671493530273,0.10744229704141617,0.6754755973815918,0.9443559646606445,nan,nan,nan,nan
forward,300,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907878041267395, 0.49999117851257324]",,,,0,,,0.24392883479595184,0.0,0.08633600175380707,0.0,0.4907878041267395,0.49999117851257324,0.8788671493530273,0.10744229704141617,0.6754755973815918,0.9443559646606445,nan,nan,nan,nan
forward,350,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907948076725006, 0.4999927282333374]",,,,0,,,0.25195571780204773,0.0,0.1129789799451828,0.0,0.4907948076725006,0.4999927282333374,,,,,,,,
backward,350,train,0,1e-05,2,,,,,,,,,,,,0,0.034687655743052985,,,,,,,,,,,,,,,
forward,350,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907940626144409, 0.4999927878379822]",,,,0,,,0.24421149492263794,0.0,0.0863547995686531,0.0,0.4907940626144409,0.4999927878379822,0.8784719109535217,0.10769356787204742,0.6755333542823792,0.9441632628440857,nan,nan,nan,nan
forward,350,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907940626144409, 0.4999927878379822]",,,,0,,,0.24421149492263794,0.0,0.0863547995686531,0.0,0.4907940626144409,0.4999927878379822,0.8784719109535217,0.10769356787204742,0.6755333542823792,0.9441632628440857,nan,nan,nan,nan
forward,400,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.49078333377838135, 0.499994158744812]",,,,0,,,0.2558886706829071,0.0,0.11291154474020004,0.0,0.49078333377838135,0.499994158744812,,,,,,,,
backward,400,train,0,1e-05,2,,,,,,,,,,,,0,0.1028338207405976,,,,,,,,,,,,,,,
forward,400,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.49078235030174255, 0.499994158744812]",,,,0,,,0.24436026811599731,0.0,0.08636757731437683,0.0,0.49078235030174255,0.499994158744812,0.8781203031539917,0.10790450870990753,0.6755422353744507,0.9439758062362671,nan,nan,nan,nan
forward,400,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.49078235030174255, 0.499994158744812]",,,,0,,,0.24436026811599731,0.0,0.08636757731437683,0.0,0.49078235030174255,0.499994158744812,0.8781203031539917,0.10790450870990753,0.6755422353744507,0.9439758062362671,nan,nan,nan,nan
forward,450,train,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.49078619480133057, 0.4999953508377075]",,,,0,,,0.26104310154914856,0.0,0.11201794445514679,0.0,0.49078619480133057,0.4999953508377075,,,,,,,,
backward,450,train,0,1e-05,2,,,,,,,,,,,,0,0.09667040286355945,,,,,,,,,,,,,,,
forward,450,val,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907868206501007, 0.4999953508377075]",,,,0,,,0.24464213848114014,0.0,0.08638501912355423,0.0,0.4907868206501007,0.4999953508377075,0.8777675628662109,0.10810233652591705,0.6755819916725159,0.9437981247901917,nan,nan,nan,nan
forward,450,test,0,1e-05,2,2,"[""hop_1"", ""hop_2""]","[183, 2]","[183, 2]",,"[183, 2, 32]","[false, true]","[0.4907868206501007, 0.4999953508377075]",,,,0,,,0.24464213848114014,0.0,0.08638501912355423,0.0,0.4907868206501007,0.4999953508377075,0.8777675628662109,0.10810233652591705,0.6755819916725159,0.9437981247901917,nan,nan,nan,nan
