epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7310724258422852,0.26892751455307,0.0005264226347208,0.0005264205974526
0,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7290512919425964,0.2709486782550812,3.755699435714632e-05,3.755605575861409e-05
0,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7310724258422852,0.26892751455307,0.0005264226347208,0.0005264205974526
0,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7290512919425964,0.2709486782550812,3.755699435714632e-05,3.755605575861409e-05
50,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.8516796827316284,0.1483203470706939,0.0072630541399121,0.0072630541399121
50,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8229701519012451,0.1770298033952713,0.0217976067215204,0.0217976067215204
50,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.853879451751709,0.1461204588413238,0.0073232087306678,0.0073232087306678
50,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8250697255134583,0.1749303489923477,0.0219337809830904,0.0219337847083807
50,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.853879451751709,0.1461204588413238,0.0073232087306678,0.0073232087306678
50,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8250697255134583,0.1749303489923477,0.0219337809830904,0.0219337847083807
100,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.9198002219200134,0.0801996961236,0.0062485630623996,0.0062485630623996
100,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8408078551292419,0.1591921299695968,0.1218267977237701,0.1218268051743507
100,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.9204936027526855,0.0795063376426696,0.0061915637925267,0.0061915651895105
100,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8390003442764282,0.1609996259212494,0.1200455501675605,0.1200455501675605
100,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.9204936027526855,0.0795063376426696,0.0061915637925267,0.0061915651895105
100,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8390003442764282,0.1609996259212494,0.1200455501675605,0.1200455501675605
150,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.9391494393348694,0.0608505830168724,0.0045010298490524,0.0045010275207459
150,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8014739155769348,0.1985260546207428,0.115559384226799,0.115559384226799
150,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.9392974972724916,0.06070252135396,0.0044875522144138,0.004487547557801
150,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8039284944534302,0.1960715353488922,0.1100290939211845,0.1100290939211845
150,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.9392974972724916,0.06070252135396,0.0044875522144138,0.004487547557801
150,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8039284944534302,0.1960715353488922,0.1100290939211845,0.1100291013717651
200,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.9419515132904052,0.0580484941601753,0.0042366632260382,0.0042366636916995
200,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7956948280334473,0.2043051719665527,0.1155127510428428,0.1155127435922622
200,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.941962957382202,0.0580370798707008,0.0042354534380137,0.004235453903675
200,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7966344356536865,0.2033655792474746,0.1111390590667724,0.1111390590667724
200,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.941962957382202,0.0580370798707008,0.0042354534380137,0.004235453903675
200,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7966344356536865,0.2033655792474746,0.1111390590667724,0.1111390590667724
250,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.9422084093093872,0.0577916018664836,0.0042093689553439,0.0042093670926988
250,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7945519685745239,0.2054480761289596,0.1159551367163658,0.1159551367163658
250,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.9422098994255066,0.0577900856733322,0.0042092087678611,0.0042092106305062
250,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.795952320098877,0.2040476500988006,0.1112541258335113,0.1112541258335113
250,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.9422098994255066,0.0577900856733322,0.0042092087678611,0.0042092106305062
250,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.795952320098877,0.2040476500988006,0.1112541258335113,0.1112541258335113
