event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",,,,0,,,0.7310584783554077,0.2689414620399475,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",,,,0,,,0.7310584783554077,0.2689414620399475,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,7.2065460603121996e-06,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,1.632815382026193e-06,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",,,,0,,,0.7310415506362915,0.2689584791660309,0.00035385775845497847,0.00035385898081585765,,,,,,,,
forward,0,val,1,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",,,,0,,,0.7310547828674316,0.26894521713256836,5.237339792074636e-06,5.234397121967049e-06,,,,,,,,
forward,0,test,0,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",,,,0,,,0.7310415506362915,0.2689584791660309,0.00035385775845497847,0.00035385898081585765,,,,,,,,
forward,0,test,1,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",,,,0,,,0.7310547828674316,0.26894521713256836,5.237339792074636e-06,5.234397121967049e-06,,,,,,,,
forward,50,train,0,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",,,,0,,,0.8329384326934814,0.16706164181232452,0.0019780779257416725,0.0019780779257416725,,,,,,,,
forward,50,train,1,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",,,,0,,,0.8253437280654907,0.17465627193450928,0.001803476712666452,0.00180347659625113,,,,,,,,
backward,50,train,0,0.005,2,,,,,,,,,0,0.017530235476895244,,,,,,,,,,,,,
backward,50,train,1,0.005,2,,,,,,,,,0,0.01821202181407042,,,,,,,,,,,,,
forward,50,val,0,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",,,,0,,,0.8351631760597229,0.16483686864376068,0.0020197350531816483,0.0020197329577058554,,,,,,,,
forward,50,val,1,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",,,,0,,,0.8274283409118652,0.17257170379161835,0.001696295803412795,0.0016962954541668296,,,,,,,,
