epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7310585975646973,0.2689414322376251,0.0,0.0
0,train,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7310585975646973,0.2689414322376251,0.0,0.0
0,train,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.7310585975646973,0.2689414322376251,0.0,0.0
0,val,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7249597907066345,0.2750401794910431,0.0058888397179543,0.0058888392522931
0,val,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7289393544197083,0.2710606455802917,0.0002106371539412,0.0002106365427607
0,val,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.7290632128715515,0.2709368169307709,2.3283582777366973e-05,2.328356276848353e-05
0,test,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7249597907066345,0.2750401794910431,0.0058888397179543,0.0058888392522931
0,test,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7289393544197083,0.2710606455802917,0.0002106371539412,0.0002106365427607
0,test,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.7290632128715515,0.2709368169307709,2.3283584596356377e-05,2.328356276848353e-05
50,train,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.9303103685379028,0.0696895942091941,0.0321213006973266,0.032121293246746
50,train,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.872165322303772,0.1278347373008728,0.0819774493575096,0.0819774493575096
50,train,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.8895795345306396,0.1104204803705215,0.0909432396292686,0.0909432396292686
50,val,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.9304885268211364,0.0695115402340889,0.0320666395127773,0.0320666395127773
50,val,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8751363754272461,0.1248635873198509,0.0790834724903106,0.0790834724903106
50,val,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.8946022391319275,0.1053977608680725,0.0848341658711433,0.0848341658711433
50,test,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.9304885268211364,0.0695115402340889,0.0320666395127773,0.0320666395127773
50,test,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8751363754272461,0.1248635873198509,0.0790834724903106,0.0790834724903106
50,test,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.8946022391319275,0.1053977757692337,0.0848341658711433,0.0848341658711433
100,train,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.9341928362846376,0.0658071562647819,0.0307176355272531,0.0307176392525434
100,train,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8906928300857544,0.1093071773648262,0.0732489377260208,0.0732489377260208
100,train,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.902908205986023,0.0970917791128158,0.0936575606465339,0.0936575606465339
100,val,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.9342136979103088,0.0657863244414329,0.030709508806467,0.0307095069438219
100,val,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8928353786468506,0.1071646809577941,0.0710335522890091,0.0710335522890091
100,val,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.907069981098175,0.0929300412535667,0.0871471464633941,0.0871471464633941
100,test,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.9342136979103088,0.0657863244414329,0.030709508806467,0.0307095069438219
100,test,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8928353786468506,0.1071646809577941,0.0710335522890091,0.0710335522890091
100,test,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.907069981098175,0.0929300412535667,0.0871471464633941,0.0871471464633941
150,train,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.9346103668212892,0.0653896704316139,0.0305531229823827,0.0305531229823827
150,train,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8915817141532898,0.1084182560443878,0.0741081684827804,0.074108175933361
150,train,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.9030464291572572,0.0969536527991294,0.0957627668976783,0.0957627668976783
150,val,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.9346120357513428,0.0653880089521408,0.0305524785071611,0.0305524785071611
150,val,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8937727808952332,0.1062273010611534,0.0709411054849624,0.0709411054849624
150,val,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.9073703289031982,0.0926296561956405,0.0880901142954826,0.0880901142954826
150,test,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.9346120357513428,0.0653880089521408,0.0305524785071611,0.0305524785071611
150,test,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8937727808952332,0.1062273010611534,0.0709411054849624,0.0709411054849624
150,test,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.9073703289031982,0.0926296561956405,0.0880901142954826,0.0880901142954826
200,train,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.9346933960914612,0.0653065964579582,0.0305194817483425,0.0305194836109876
200,train,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8916119933128357,0.1083880588412284,0.0733799561858177,0.0733799561858177
200,train,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.9030540585517884,0.0969459414482116,0.0943693220615387,0.0943693220615387
200,val,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.9346952438354492,0.0653048306703567,0.0305188093334436,0.0305188074707984
200,val,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8940460085868835,0.1059540137648582,0.0708754435181617,0.0708754435181617
200,val,2,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.907461643218994,0.0925384163856506,0.0882305726408958,0.0882305726408958
200,test,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.9346952438354492,0.0653048306703567,0.0305188093334436,0.0305188074707984
200,test,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8940460085868835,0.1059540137648582,0.0708754435181617,0.0708754435181617
