epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3
0,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.949999988079071, 0.8999999761581421, 0.699999988079071, 0.44999998807907104]",0.949999988079071,0.9000000357627869,0.7000000476837158,0.4500000178813934,0.0,0.0,0.0,0.0,0.949999988079071,0.8999999761581421,0.699999988079071,0.449999988079071
0,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9497619271278381, 0.9004490971565247, 0.6989489793777466, 0.4512377977371216]",0.949761927127838,0.9004489183425903,0.6989489197731018,0.4512377679347992,0.0,0.0,0.0,0.0,0.949761927127838,0.9004490971565247,0.6989489793777466,0.4512377977371216
0,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9497619271278381, 0.9004490971565247, 0.6989489793777466, 0.4512377977371216]",0.949761927127838,0.9004489183425903,0.6989489197731018,0.4512377679347992,0.0,0.0,0.0,0.0,0.949761927127838,0.9004490971565247,0.6989489793777466,0.4512377977371216
50,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9466774463653564, 0.8868535757064819, 0.6889907121658325, 0.4641406536102295]",0.9466774463653564,0.8868535757064819,0.6889907121658325,0.4641406536102295,0.0,0.0,0.0,0.0,0.9466774463653564,0.8868535757064819,0.6889907121658325,0.4641406536102295
50,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9466216564178467, 0.886803925037384, 0.688983678817749, 0.4642387330532074]",0.9466217160224916,0.8868038654327393,0.688983678817749,0.464238703250885,0.0,0.0,0.0,0.0,0.9466216564178468,0.886803925037384,0.688983678817749,0.4642387330532074
50,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9466216564178467, 0.886803925037384, 0.688983678817749, 0.4642387330532074]",0.9466217160224916,0.8868038654327393,0.688983678817749,0.464238703250885,0.0,0.0,0.0,0.0,0.9466216564178468,0.886803925037384,0.688983678817749,0.4642387330532074
100,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9453177452087402, 0.8856460452079773, 0.6892710328102112, 0.46631625294685364]",0.9453176856040956,0.8856460452079773,0.6892709732055664,0.4663162529468536,0.0,0.0,0.0,0.0,0.9453177452087402,0.8856460452079773,0.6892710328102112,0.4663162529468536
100,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9453107118606567, 0.8856380581855774, 0.6892696619033813, 0.466327965259552]",0.945310652256012,0.8856381177902222,0.6892696619033813,0.4663279354572296,0.0,0.0,0.0,0.0,0.9453107118606568,0.8856380581855774,0.6892696619033813,0.466327965259552
100,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9453107118606567, 0.8856380581855774, 0.6892696619033813, 0.466327965259552]",0.945310652256012,0.8856381177902222,0.6892696619033813,0.4663279354572296,0.0,0.0,0.0,0.0,0.9453107118606568,0.8856380581855774,0.6892696619033813,0.466327965259552
150,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9451870918273926, 0.8854935169219971, 0.689207911491394, 0.4665603041648865]",0.945186972618103,0.8854935169219971,0.689207911491394,0.4665603041648865,0.0,0.0,0.0,0.0,0.9451870918273926,0.8854935169219971,0.689207911491394,0.4665603041648865
