event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.949999988079071, 0.800000011920929, 0.800000011920929]",,,,0,,,0.9499999284744263,0.7999999523162842,0.7999999523162842,0.0,0.0,0.0,0.949999988079071,0.800000011920929,0.800000011920929,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,,,,,,,0,0.00011674262350425124,,,,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,,,,,,,0,0.0005100822309032083,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9497619271278381, 0.7991988062858582, 0.7991988062858582]",,,,0,,,0.9497619271278381,0.7991988062858582,0.7991988062858582,0.0,0.0,0.0,0.9497619271278381,0.7991988062858582,0.7991988062858582,,,,,,,,,,,,
forward,0,test,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9497619271278381, 0.7991988062858582, 0.7991988062858582]",,,,0,,,0.9497619271278381,0.7991988062858582,0.7991988062858582,0.0,0.0,0.0,0.9497619271278381,0.7991988062858582,0.7991988062858582,,,,,,,,,,,,
forward,50,train,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9498289227485657, 0.8189253211021423, 0.8138757348060608]",,,,0,,,0.9498289227485657,0.8189253807067871,0.8138757348060608,0.0,0.0,0.0,0.9498289227485657,0.8189253211021423,0.8138757348060608,,,,,,,,,,,,
backward,50,train,0,0.005,3,,,,,,,,,,,,0,0.029026253148913383,,,,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.005,3,,,,,,,,,,,,0,0.03107202984392643,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9501638412475586, 0.8199983835220337, 0.8149359226226807]",,,,0,,,0.9501639008522034,0.8199984431266785,0.8149358034133911,0.0,0.0,0.0,0.9501638412475586,0.8199983835220337,0.8149359226226807,,,,,,,,,,,,
forward,50,test,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.9501638412475586, 0.8199983835220337, 0.8149359226226807]",,,,0,,,0.9501639008522034,0.8199984431266785,0.8149358034133911,0.0,0.0,0.0,0.9501638412475586,0.8199983835220337,0.8149359226226807,,,,,,,,,,,,
