epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,train,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,val,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.4974104464054107,0.5025895833969116,,0.0004043167282361,0.0004043166700284
0,val,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.5025047063827515,0.4974953234195709,,1.326584788330365e-05,1.326623805653071e-05
0,test,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.4974104464054107,0.5025895833969116,,0.0004043167282361,0.0004043166700284
0,test,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.5025047063827515,0.4974953234195709,,1.326584788330365e-05,1.326623805653071e-05
50,train,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.4350799918174743,0.5649200081825256,,0.0006182056386023,0.0006182020297273
50,train,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4738823175430298,0.526117742061615,,0.0024952106177806,0.0024952096864581
50,val,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.4324949383735657,0.5675050616264343,,0.0006517282454296,0.0006517273141071
50,val,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4744890332221985,0.5255109667778015,,0.0020777434110641,0.0020777436438947
50,test,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.4324949383735657,0.5675050616264343,,0.0006517282454296,0.0006517273141071
50,test,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4744890332221985,0.5255109667778015,,0.0020777434110641,0.0020777436438947
100,train,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.3414825797080993,0.6585174202919006,,0.0010647970484569,0.001064796699211
100,train,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4708302021026611,0.5291697978973389,,0.0077901622280478,0.0077901622280478
100,val,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.3417603373527527,0.6582396626472473,,0.0010589703451842,0.001058968133293
100,val,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4725198745727539,0.5274801254272461,,0.0064330706372857,0.0064330697059631
100,test,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.3417603373527527,0.6582396626472473,,0.0010589703451842,0.001058968133293
100,test,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4725198745727539,0.5274801254272461,,0.0064330706372857,0.0064330697059631
150,train,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.2909199297428131,0.7090801000595093,,0.0010827672667801,0.0010827672667801
150,train,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4216338098049164,0.578366219997406,,0.0046368739567697,0.0046368744224309
150,val,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.2891415655612945,0.7108584046363831,,0.0010671879863366,0.001067190663889
150,val,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4205746054649353,0.5794253945350647,,0.0028952993452548,0.0028952991124242
150,test,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.2891415655612945,0.7108584046363831,,0.0010671879863366,0.001067190663889
150,test,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4205746054649353,0.5794253945350647,,0.0028952993452548,0.0028952991124242
200,train,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.2455199062824249,0.7544801235198975,,0.0008640087908133,0.0008640072774142
200,train,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.3981949090957641,0.6018050909042358,,0.0176735166460275,0.0176735185086727
200,val,0,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.2447771728038787,0.7552228569984436,,0.0008465728606097,0.0008465716964565
200,val,1,3,0.25,0.75,0.25,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.3979931771755218,0.6020068526268005,,0.0153583586215972,0.0153583595529198
