event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2,attention_norm_entropy_mean_hop_3,attention_mae_from_baseline_hop_3,attention_max_abs_diff_from_baseline_hop_3,attention_cosine_to_baseline_hop_3,attention_norm_entropy_mean_hop_4,attention_mae_from_baseline_hop_4,attention_max_abs_diff_from_baseline_hop_4,attention_cosine_to_baseline_hop_4
forward,0,train,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5023015141487122, 0.49502530694007874, 0.4958263337612152, 0.4947885274887085, 0.5041435956954956]",,,,0,,,0.502147912979126,0.4953444004058838,0.49568378925323486,0.4948292672634125,0.5040035247802734,0.0018049258505925536,0.0017852737801149487,0.001896163448691368,0.00186008564196527,0.0018470115028321743,0.5023015141487122,0.49502530694007874,0.4958263337612152,0.4947885274887085,0.5041435956954956,,,,,,,,,,,,,,,,,,,,
backward,0,train,0,0.002,5,,,,,,,,,,,,0,0.02889711298514461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5018015503883362, 0.49452537298202515, 0.4953263998031616, 0.4942885637283325, 0.5036436319351196]",,,,0,,,0.5016051530838013,0.4947809875011444,0.49517884850502014,0.49425384402275085,0.5035064220428467,0.0009952174732461572,0.0009190040873363614,0.0009211197611875832,0.0009879551362246275,0.0009762159897945821,0.5018015503883362,0.49452537298202515,0.4953263998031616,0.4942885637283325,0.5036436319351196,,,,,0.9999813437461853,nan,nan,nan,0.9999861717224121,nan,nan,nan,0.9999847412109375,nan,nan,nan,0.9999823570251465,nan,nan,nan
forward,0,test,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5018015503883362, 0.49452537298202515, 0.4953263998031616, 0.4942885637283325, 0.5036436319351196]",,,,0,,,0.5016051530838013,0.4947809875011444,0.49517884850502014,0.49425384402275085,0.5035064220428467,0.0009952174732461572,0.0009190040873363614,0.0009211197611875832,0.0009879551362246275,0.0009762159897945821,0.5018015503883362,0.49452537298202515,0.4953263998031616,0.4942885637283325,0.5036436319351196,,,,,0.9999813437461853,nan,nan,nan,0.9999861717224121,nan,nan,nan,0.9999847412109375,nan,nan,nan,0.9999823570251465,nan,nan,nan
forward,50,train,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.49967166781425476, 0.514728844165802, 0.510741651058197, 0.5083222389221191, 0.5033265948295593]",,,,0,,,0.4996597468852997,0.518619179725647,0.5139331221580505,0.5103359818458557,0.5038937926292419,0.0015095170820131898,0.0024998371955007315,0.002281995490193367,0.0016500974306836724,0.0013153183972463012,0.49967166781425476,0.514728844165802,0.510741651058197,0.5083222389221191,0.5033265948295593,,,,,,,,,,,,,,,,,,,,
backward,50,train,0,0.002,5,,,,,,,,,,,,0,0.02100564853922462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.49983781576156616, 0.5151011347770691, 0.5110752582550049, 0.5086501836776733, 0.5036887526512146]",,,,0,,,0.49982738494873047,0.5190883874893188,0.5143378376960754,0.5107643604278564,0.5042873620986938,0.0008526025339961052,0.0011779862688854337,0.0010870210826396942,0.0008573056547902524,0.0007597282528877258,0.49983781576156616,0.5151011347770691,0.5110752582550049,0.5086501836776733,0.5036887526512146,,,,,0.9999930262565613,0.0008705902146175504,0.012877315282821655,0.9999853372573853,0.999995231628418,0.0007532850722782314,0.012159526348114014,0.9999901056289673,0.9999935030937195,0.0009528417140245438,0.010746300220489502,0.9999866485595703,0.9999951720237732,0.00108545261900872,0.015417903661727905,0.9999871850013733
forward,50,test,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.49983781576156616, 0.5151011347770691, 0.5110752582550049, 0.5086501836776733, 0.5036887526512146]",,,,0,,,0.49982738494873047,0.5190883874893188,0.5143378376960754,0.5107643604278564,0.5042873620986938,0.0008526025339961052,0.0011779862688854337,0.0010870210826396942,0.0008573056547902524,0.0007597282528877258,0.49983781576156616,0.5151011347770691,0.5110752582550049,0.5086501836776733,0.5036887526512146,,,,,0.9999930262565613,0.0008705900982022285,0.012877315282821655,0.9999853372573853,0.999995231628418,0.0007532850722782314,0.012159526348114014,0.9999901056289673,0.9999935030937195,0.0009528415976092219,0.010746300220489502,0.9999866485595703,0.9999951720237732,0.00108545261900872,0.015417903661727905,0.9999871850013733
forward,100,train,0,0.00025919999999999996,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5003371834754944, 0.522396981716156, 0.517672598361969, 0.515108048915863, 0.5123224258422852]",,,,0,,,0.4997771382331848,0.5264293551445007,0.5210450887680054,0.517376720905304,0.5135797262191772,0.0016185607528313994,0.0029384177178144455,0.0026555366348475218,0.0018834688235074282,0.001488211564719677,0.5003371834754944,0.522396981716156,0.517672598361969,0.515108048915863,0.5123224258422852,,,,,,,,,,,,,,,,,,,,
backward,100,train,0,0.00025919999999999996,5,,,,,,,,,,,,0,0.01818209312004713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
