epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4
0,train,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5023015141487122, 0.49502530694007874, 0.4958263337612152, 0.4947885274887085, 0.5041435956954956]",0.502147912979126,0.4953444004058838,0.4956837892532348,0.4948292672634125,0.5040035247802734,0.0018049258505925,0.0017852737801149,0.0018961634486913,0.0018600856419652,0.0018470115028321,0.5023015141487122,0.4950253069400787,0.4958263337612152,0.4947885274887085,0.5041435956954956
0,val,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5018015503883362, 0.49452537298202515, 0.4953263998031616, 0.4942885637283325, 0.5036436319351196]",0.5016051530838013,0.4947809875011444,0.4951788485050201,0.4942538440227508,0.5035064220428467,0.0009952174732461,0.0009190040873363,0.0009211197611875,0.0009879551362246,0.0009762159897945,0.5018015503883362,0.4945253729820251,0.4953263998031616,0.4942885637283325,0.5036436319351196
0,test,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5018015503883362, 0.49452537298202515, 0.4953263998031616, 0.4942885637283325, 0.5036436319351196]",0.5016051530838013,0.4947809875011444,0.4951788485050201,0.4942538440227508,0.5035064220428467,0.0009952174732461,0.0009190040873363,0.0009211197611875,0.0009879551362246,0.0009762159897945,0.5018015503883362,0.4945253729820251,0.4953263998031616,0.4942885637283325,0.5036436319351196
50,train,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.49967166781425476, 0.514728844165802, 0.510741651058197, 0.5083222389221191, 0.5033265948295593]",0.4996597468852997,0.518619179725647,0.5139331221580505,0.5103359818458557,0.5038937926292419,0.0015095170820131,0.0024998371955007,0.0022819954901933,0.0016500974306836,0.0013153183972463,0.4996716678142547,0.514728844165802,0.510741651058197,0.5083222389221191,0.5033265948295593
50,val,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.49983781576156616, 0.5151011347770691, 0.5110752582550049, 0.5086501836776733, 0.5036887526512146]",0.4998273849487304,0.5190883874893188,0.5143378376960754,0.5107643604278564,0.5042873620986938,0.0008526025339961,0.0011779862688854,0.0010870210826396,0.0008573056547902,0.0007597282528877,0.4998378157615661,0.5151011347770691,0.5110752582550049,0.5086501836776733,0.5036887526512146
50,test,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.49983781576156616, 0.5151011347770691, 0.5110752582550049, 0.5086501836776733, 0.5036887526512146]",0.4998273849487304,0.5190883874893188,0.5143378376960754,0.5107643604278564,0.5042873620986938,0.0008526025339961,0.0011779862688854,0.0010870210826396,0.0008573056547902,0.0007597282528877,0.4998378157615661,0.5151011347770691,0.5110752582550049,0.5086501836776733,0.5036887526512146
100,train,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5003371834754944, 0.522396981716156, 0.517672598361969, 0.515108048915863, 0.5123224258422852]",0.4997771382331848,0.5264293551445007,0.5210450887680054,0.517376720905304,0.5135797262191772,0.0016185607528313,0.0029384177178144,0.0026555366348475,0.0018834688235074,0.0014882115647196,0.5003371834754944,0.522396981716156,0.517672598361969,0.515108048915863,0.5123224258422852
100,val,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5003390908241272, 0.5224365592002869, 0.5177110433578491, 0.5151440501213074, 0.5123672485351562]",0.4997891187667846,0.5264752507209778,0.5210675597190857,0.5174188613891602,0.5136110186576843,0.0008111277711577,0.0013039543991908,0.0011844172840937,0.000922359758988,0.0007569653098471,0.5003390908241272,0.5224365592002869,0.5177110433578491,0.5151440501213074,0.5123672485351562
100,test,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5003390908241272, 0.5224365592002869, 0.5177110433578491, 0.5151440501213074, 0.5123672485351562]",0.4997891187667846,0.5264752507209778,0.5210675597190857,0.5174188613891602,0.5136110186576843,0.0008111277711577,0.0013039543991908,0.0011844172840937,0.000922359758988,0.0007569653098471,0.5003390908241272,0.5224365592002869,0.5177110433578491,0.5151440501213074,0.5123672485351562
150,train,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5001707673072815, 0.523394763469696, 0.5186915397644043, 0.5160892009735107, 0.5134398341178894]",0.4994675815105438,0.527482807636261,0.5221313834190369,0.5184305310249329,0.5148103833198547,0.0017561132553964,0.0030137354042381,0.0028195811901241,0.0020701985340565,0.0017511481419205,0.5001707673072815,0.523394763469696,0.5186915397644043,0.5160892009735107,0.5134398341178894
150,val,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5001696944236755, 0.5233999490737915, 0.5186970829963684, 0.5160953402519226, 0.5134469270706177]",0.4995360970497131,0.527403712272644,0.5220474004745483,0.5183833837509155,0.5147379636764526,0.0008072264608927,0.0013114938046783,0.0011915615759789,0.0009198421612381,0.0007580911042168,0.5001696944236755,0.5233999490737915,0.5186970829963684,0.5160953402519226,0.5134469270706177
150,test,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5001696944236755, 0.5233999490737915, 0.5186970829963684, 0.5160953402519226, 0.5134469270706177]",0.4995360970497131,0.527403712272644,0.5220474004745483,0.5183833837509155,0.5147379636764526,0.0008072264608927,0.0013114938046783,0.0011915615759789,0.0009198421612381,0.0007580911042168,0.5001696944236755,0.5233999490737915,0.5186970829963684,0.5160953402519226,0.5134469270706177
200,train,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5001712441444397, 0.5235158801078796, 0.5188218355178833, 0.5162100195884705, 0.5135926008224487]",0.4995131492614746,0.5275405645370483,0.5222039818763733,0.5185086727142334,0.5149297118186951,0.0015626202803105,0.0029086482245475,0.0025958109181374,0.0018830562476068,0.0014722048072144,0.5001712441444397,0.5235158801078796,0.5188218355178833,0.5162100195884705,0.5135926008224487
200,val,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5001708269119263, 0.5235175490379333, 0.5188237428665161, 0.5162115097045898, 0.513594925403595]",0.499531090259552,0.5275155901908875,0.5221735835075378,0.5184996128082275,0.5148913264274597,0.0008058132370933,0.0013115556212142,0.0011925428407266,0.0009199225460179,0.0007586234714835,0.5001708269119263,0.5235175490379333,0.5188237428665161,0.5162115097045898,0.513594925403595
200,test,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5001708269119263, 0.5235175490379333, 0.5188237428665161, 0.5162115097045898, 0.513594925403595]",0.499531090259552,0.5275155901908875,0.5221735835075378,0.5184996128082275,0.5148913264274597,0.0008058132370933,0.0013115556212142,0.0011925428407266,0.0009199225460179,0.0007586234714835,0.5001708269119263,0.5235175490379333,0.5188237428665161,0.5162115097045898,0.513594925403595
250,train,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5001577734947205, 0.5236068964004517, 0.5189164280891418, 0.5162983536720276, 0.5136914849281311]",0.4994881749153137,0.5276030898094177,0.5222829580307007,0.5186106562614441,0.5150146484375,0.0015200299676507,0.0028721094131469,0.0026130783371627,0.0019149945583194,0.0014990319032222,0.5001577734947205,0.5236068964004517,0.5189164280891418,0.5162983536720276,0.5136914849281311
250,val,0,5,,,,"[2708, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.500157356262207, 0.5236088037490845, 0.518918514251709, 0.5163000822067261, 0.5136935710906982]",0.49951171875,0.5276039242744446,0.5222683548927307,0.5185896754264832,0.5149927139282227,0.0008050889009609,0.001312113716267,0.0011930075706914,0.0009199626510962,0.0007588644511997,0.500157356262207,0.5236088037490845,0.518918514251709,0.5163000822067261,0.5136935710906982
