event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
forward,0,train,1,0.005,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,0.25,0.75,0.25,0,0.0002023846184763049,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,0.25,0.75,0.25,0,0.0004013672867080619,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.49500060081481934,0.5049993991851807,,0.0,0.0,,,,,,,,,,,,
forward,0,val,1,0.005,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.5036489367485046,0.49635106325149536,,8.510812040185556e-05,8.51038857945241e-05,,,,,,,,,,,,
forward,0,test,0,0.005,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.49500060081481934,0.5049993991851807,,0.0,0.0,,,,,,,,,,,,
forward,0,test,1,0.005,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.5036489367485046,0.49635106325149536,,8.510812040185556e-05,8.51038857945241e-05,,,,,,,,,,,,
forward,50,train,0,0.003,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.4143969714641571,0.5856032371520996,,0.0,0.0,,,,,,,,,,,,
forward,50,train,1,0.003,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.486951619386673,0.5130484104156494,,0.016883384436368942,0.016883382573723793,,,,,,,,,,,,
backward,50,train,0,0.003,3,,,,,,0.25,0.75,0.25,0,0.0007328162277278358,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.003,3,,,,,,0.25,0.75,0.25,0,0.0027385269504749607,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.003,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.41504859924316406,0.5849514007568359,,0.0,0.0,,,,,,,,,,,,
forward,50,val,1,0.003,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.4871344566345215,0.5128656029701233,,0.0007946260157041252,0.0007946275291033089,,,,,,,,,,,,
forward,50,test,0,0.003,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.41504859924316406,0.5849514007568359,,0.0,0.0,,,,,,,,,,,,
forward,50,test,1,0.003,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.4871344566345215,0.5128656029701233,,0.0007946260157041252,0.0007946275291033089,,,,,,,,,,,,
forward,100,train,0,0.00023328,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.41046714782714844,0.5895327925682068,,0.0,0.0,,,,,,,,,,,,
forward,100,train,1,0.00023328,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.484794020652771,0.5152060389518738,,0.01722646690905094,0.01722646690905094,,,,,,,,,,,,
backward,100,train,0,0.00023328,3,,,,,,0.25,0.75,0.25,0,0.001294312554453317,,,,,,,,,,,,,,,,,,,
backward,100,train,1,0.00023328,3,,,,,,0.25,0.75,0.25,0,0.0027388084920765988,,,,,,,,,,,,,,,,,,,
forward,100,val,0,0.00023328,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.41044899821281433,0.5895509719848633,,0.0,0.0,,,,,,,,,,,,
forward,100,val,1,0.00023328,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.4852357506752014,0.5147642493247986,,0.0008456543437205255,0.0008456786745227873,,,,,,,,,,,,
forward,100,test,0,0.00023328,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.41044899821281433,0.5895509719848633,,0.0,0.0,,,,,,,,,,,,
forward,100,test,1,0.00023328,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.4852357506752014,0.5147642493247986,,0.0008456543437205255,0.0008456786745227873,,,,,,,,,,,,
forward,150,train,0,3.0233087999999994e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.4101541340351105,0.5898458957672119,,0.0,0.0,,,,,,,,,,,,
forward,150,train,1,3.0233087999999994e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.48619356751441956,0.5138064622879028,,0.01686130277812481,0.01686130277812481,,,,,,,,,,,,
backward,150,train,0,3.0233087999999994e-05,3,,,,,,0.25,0.75,0.25,0,0.0001412647939976921,,,,,,,,,,,,,,,,,,,
backward,150,train,1,3.0233087999999994e-05,3,,,,,,0.25,0.75,0.25,0,0.003771279246324874,,,,,,,,,,,,,,,,,,,
forward,150,val,0,3.0233087999999994e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.41015225648880005,0.5898477435112,,0.0,0.0,,,,,,,,,,,,
forward,150,val,1,3.0233087999999994e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.4859897196292877,0.5140102505683899,,0.0008185420301742852,0.0008185365586541593,,,,,,,,,,,,
forward,150,test,0,3.0233087999999994e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.41015225648880005,0.5898477435112,,0.0,0.0,,,,,,,,,,,,
forward,150,test,1,3.0233087999999994e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.4859897196292877,0.5140102505683899,,0.0008185420301742852,0.0008185365586541593,,,,,,,,,,,,
forward,200,train,0,1e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.41008931398391724,0.5899106860160828,,0.0,0.0,,,,,,,,,,,,
forward,200,train,1,1e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.48562556505203247,0.5143744349479675,,0.01686229184269905,0.0168622899800539,,,,,,,,,,,,
backward,200,train,0,1e-05,3,,,,,,0.25,0.75,0.25,0,0.0007829952201255009,,,,,,,,,,,,,,,,,,,
backward,200,train,1,1e-05,3,,,,,,0.25,0.75,0.25,0,0.005599689951820544,,,,,,,,,,,,,,,,,,,
forward,200,val,0,1e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.41008901596069336,0.5899110436439514,,0.0,0.0,,,,,,,,,,,,
forward,200,val,1,1e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.48590007424354553,0.5140998959541321,,0.0008210617816075683,0.0008210676605813205,,,,,,,,,,,,
forward,200,test,0,1e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.41008901596069336,0.5899110436439514,,0.0,0.0,,,,,,,,,,,,
forward,200,test,1,1e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.48590007424354553,0.5140998959541321,,0.0008210617816075683,0.0008210676605813205,,,,,,,,,,,,
forward,250,train,0,1e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.4100714325904846,0.5899286270141602,,0.0,0.0,,,,,,,,,,,,
forward,250,train,1,1e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.4861118793487549,0.5138881802558899,,0.0166331697255373,0.0166331697255373,,,,,,,,,,,,
backward,250,train,0,1e-05,3,,,,,,0.25,0.75,0.25,0,0.0002339933966114277,,,,,,,,,,,,,,,,,,,
backward,250,train,1,1e-05,3,,,,,,0.25,0.75,0.25,0,0.0019109878673093637,,,,,,,,,,,,,,,,,,,
forward,250,val,0,1e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.41007113456726074,0.5899288654327393,,0.0,0.0,,,,,,,,,,,,
forward,250,val,1,1e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.485956072807312,0.514043927192688,,0.000818057858850807,0.0008180599543265998,,,,,,,,,,,,
forward,250,test,0,1e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",0.25,0.75,0.25,1,,,,0.41007113456726074,0.5899288654327393,,0.0,0.0,,,,,,,,,,,,
forward,250,test,1,1e-05,3,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",0.25,0.75,0.25,1,,,,0.485956072807312,0.514043927192688,,0.000818057858850807,0.0008180599543265998,,,,,,,,,,,,
