epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3
0,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.949999988079071, 0.8999999761581421, 0.699999988079071, 0.44999998807907104]",0.949999988079071,0.9000000357627869,0.7000000476837158,0.4500000178813934,0.0,0.0,0.0,0.0,0.949999988079071,0.8999999761581421,0.699999988079071,0.449999988079071
0,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.949522852897644, 0.8990963697433472, 0.697895884513855, 0.45247599482536316]",0.949522852897644,0.8990963101387024,0.697895884513855,0.4524759650230407,0.0,0.0,0.0,0.0,0.949522852897644,0.8990963697433472,0.697895884513855,0.4524759948253631
0,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.949522852897644, 0.8990963697433472, 0.697895884513855, 0.45247599482536316]",0.949522852897644,0.8990963101387024,0.697895884513855,0.4524759650230407,0.0,0.0,0.0,0.0,0.949522852897644,0.8990963697433472,0.697895884513855,0.4524759948253631
50,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9220036864280701, 0.8473091721534729, 0.6070666313171387, 0.5116645693778992]",0.9220035672187804,0.8473091125488281,0.6070666313171387,0.5116645693778992,0.0,0.0,0.0,0.0,0.92200368642807,0.8473091721534729,0.6070666313171387,0.5116645693778992
50,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9213669300079346, 0.8461058139801025, 0.6054205894470215, 0.5113542675971985]",0.9213668704032898,0.8461057543754578,0.6054205894470215,0.5113542675971985,0.0,0.0,0.0,0.0,0.9213669300079346,0.8461058139801025,0.6054205894470215,0.5113542675971985
50,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9213669300079346, 0.8461058139801025, 0.6054205894470215, 0.5113542675971985]",0.9213668704032898,0.8461057543754578,0.6054205894470215,0.5113542675971985,0.0,0.0,0.0,0.0,0.9213669300079346,0.8461058139801025,0.6054205894470215,0.5113542675971985
100,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.8879824876785278, 0.7829204201698303, 0.5428407788276672, 0.49420464038848877]",0.8879825472831726,0.7829203605651855,0.5428407192230225,0.4942046105861664,0.0,0.0,0.0,0.0,0.8879824876785278,0.7829204201698303,0.5428407788276672,0.4942046403884887
100,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.8872072696685791, 0.7814523577690125, 0.5417174100875854, 0.4937165677547455]",0.8872072100639343,0.7814522981643677,0.5417174100875854,0.4937166273593902,0.0,0.0,0.0,0.0,0.8872072696685791,0.7814523577690125,0.5417174100875854,0.4937165677547455
100,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.8872072696685791, 0.7814523577690125, 0.5417174100875854, 0.4937165677547455]",0.8872072100639343,0.7814522981643677,0.5417174100875854,0.4937166273593902,0.0,0.0,0.0,0.0,0.8872072696685791,0.7814523577690125,0.5417174100875854,0.4937165677547455
150,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.8501350283622742, 0.7156803607940674, 0.5131338238716125, 0.49521130323410034]",0.8501350283622742,0.7156803607940674,0.5131338238716125,0.4952113330364227,0.0,0.0,0.0,0.0,0.8501350283622742,0.7156803607940674,0.5131338238716125,0.4952113032341003
