event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,hop_scalar_hop_0,hop_scalar_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
backward,50,train,0,0.005,2,,,,,,,,,,,,0,0.1318058473598811,,,,,,,,,,,,,,,
backward,50,train,1,0.005,2,,,,,,,,,,,,0,0.032104680882265514,,,,,,,,,,,,,,,
forward,50,val,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.5735777020454407, 0.5731731653213501]",,,,0,,,0.6064935922622681,0.5972081422805786,0.006182420998811722,0.008002246730029583,0.5735777020454407,0.5731731653213501,0.9999701976776123,0.0013692561769858003,0.0271967351436615,0.9999591112136841,0.9999791383743286,0.0003035693080164492,0.02113841474056244,1.0000364780426025
forward,50,val,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.5673220753669739, 0.5844518542289734]",,,,0,,,0.9212756156921387,0.9233156442642212,0.015101954340934753,0.01455953624099493,0.5673220753669739,0.5844518542289734,0.9993553161621094,0.005311151500791311,0.1480191946029663,0.9993178844451904,0.9989866614341736,0.001473966520279646,0.09407219290733337,0.999359130859375
forward,50,test,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.5735777020454407, 0.5731731653213501]",,,,0,,,0.6064935922622681,0.5972081422805786,0.006182420998811722,0.008002246730029583,0.5735777020454407,0.5731731653213501,0.9999701976776123,0.0013692561769858003,0.0271967351436615,0.9999591112136841,0.9999791383743286,0.00030356933712027967,0.02113841474056244,1.0000364780426025
forward,50,test,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.5673220753669739, 0.5844518542289734]",,,,0,,,0.9212756156921387,0.9233156442642212,0.015101953409612179,0.01455953624099493,0.5673220753669739,0.5844518542289734,0.9993553161621094,0.005311151500791311,0.1480192244052887,0.9993178844451904,0.9989866614341736,0.001473966520279646,0.09407219290733337,0.9993591904640198
forward,100,train,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.6536394953727722, 0.6489636301994324]",,,,0,,,0.7116355299949646,0.6895341873168945,0.02495396137237549,0.021555444225668907,0.6536394953727722,0.6489636301994324,,,,,,,,
forward,100,train,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6036654710769653, 0.6188468933105469]",,,,0,,,0.976737380027771,0.9746065735816956,0.018149401992559433,0.0190927442163229,0.6036654710769653,0.6188468933105469,,,,,,,,
backward,100,train,0,0.005,2,,,,,,,,,,,,0,0.10173326845004746,,,,,,,,,,,,,,,
backward,100,train,1,0.005,2,,,,,,,,,,,,0,0.010011349277150392,,,,,,,,,,,,,,,
forward,100,val,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.6549322605133057, 0.6501151919364929]",,,,0,,,0.7140095233917236,0.6912908554077148,0.010797891765832901,0.011508452706038952,0.6549322605133057,0.6501151919364929,0.9996827244758606,0.00375229399651289,0.07978451251983643,0.9996587634086609,0.9998102188110352,0.0007290969952009618,0.06858503818511963,0.9998986721038818
forward,100,val,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6041513681411743, 0.6192753911018372]",,,,0,,,0.9811376929283142,0.9790120124816895,0.007164689712226391,0.007701446767896414,0.6041513681411743,0.6192753911018372,0.9976980090141296,0.010952157899737358,0.24785640835762024,0.9973448514938354,0.9903194904327393,0.005132434424012899,0.27474117279052734,0.9935364723205566
forward,100,test,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.6549322605133057, 0.6501151919364929]",,,,0,,,0.7140095233917236,0.6912908554077148,0.010797891765832901,0.011508452706038952,0.6549322605133057,0.6501151919364929,0.9996827244758606,0.00375229399651289,0.07978451251983643,0.9996587634086609,0.9998100996017456,0.0007290969952009618,0.06858503818511963,0.9998986721038818
forward,100,test,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6041513681411743, 0.6192753911018372]",,,,0,,,0.9811376929283142,0.9790120124816895,0.0071646892465651035,0.007701447233557701,0.6041513681411743,0.6192753911018372,0.9976979494094849,0.010952157899737358,0.24785640835762024,0.9973448514938354,0.9903194904327393,0.005132433958351612,0.27474117279052734,0.9935363531112671
forward,150,train,0,0.003,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7003137469291687, 0.6907916069030762]",,,,0,,,0.7564268112182617,0.7282114028930664,0.0243720393627882,0.020062372088432312,0.7003137469291687,0.6907916069030762,,,,,,,,
forward,150,train,1,0.003,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6234897375106812, 0.6366222500801086]",,,,0,,,0.9804469347000122,0.9767161011695862,0.01652834378182888,0.018231656402349472,0.6234897375106812,0.6366222500801086,,,,,,,,
backward,150,train,0,0.003,2,,,,,,,,,,,,0,0.08926646339539021,,,,,,,,,,,,,,,
backward,150,train,1,0.003,2,,,,,,,,,,,,0,0.0081053683296124,,,,,,,,,,,,,,,
forward,150,val,0,0.003,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7008716464042664, 0.6913028955459595]",,,,0,,,0.7578166127204895,0.7293465733528137,0.011618108488619328,0.011086953803896904,0.7008716464042664,0.6913028955459595,0.9996027946472168,0.004144228994846344,0.10781806707382202,0.9995895624160767,0.9996514916419983,0.0009304325212724507,0.10021764039993286,0.9997588396072388
forward,150,val,1,0.003,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6237447261810303, 0.6368674635887146]",,,,0,,,0.984806478023529,0.9813205003738403,0.006127315107733011,0.007050881627947092,0.6237447261810303,0.6368674635887146,0.9986008405685425,0.008368082344532013,0.14225876331329346,0.9984481334686279,0.9891602993011475,0.005512660834938288,0.24129430949687958,0.993473470211029
forward,150,test,0,0.003,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7008716464042664, 0.6913028955459595]",,,,0,,,0.7578166127204895,0.7293465733528137,0.011618108488619328,0.011086953803896904,0.7008716464042664,0.6913028955459595,0.9996027946472168,0.004144228529185057,0.10781806707382202,0.9995895624160767,0.9996514916419983,0.0009304325212724507,0.10021764039993286,0.9997588396072388
forward,150,test,1,0.003,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6237447261810303, 0.6368674635887146]",,,,0,,,0.984806478023529,0.9813205003738403,0.0061273155733942986,0.007050881162285805,0.6237447261810303,0.6368674635887146,0.9986008405685425,0.008368082344532013,0.14225879311561584,0.9984481334686279,0.9891602993011475,0.005512660834938288,0.24129430949687958,0.9934735894203186
forward,200,train,0,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7177202701568604, 0.7059089541435242]",,,,0,,,0.7714537978172302,0.7412278056144714,0.023188507184386253,0.019287429749965668,0.7177202701568604,0.7059089541435242,,,,,,,,
forward,200,train,1,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6320131421089172, 0.6446481347084045]",,,,0,,,0.9810807108879089,0.9771396517753601,0.01669672504067421,0.018259013071656227,0.6320131421089172,0.6446481347084045,,,,,,,,
backward,200,train,0,0.0018,2,,,,,,,,,,,,0,0.08019071281874568,,,,,,,,,,,,,,,
backward,200,train,1,0.0018,2,,,,,,,,,,,,0,0.008508126253201092,,,,,,,,,,,,,,,
forward,200,val,0,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7180284261703491, 0.7061865925788879]",,,,0,,,0.7722004652023315,0.7417982220649719,0.011491305194795132,0.010665922425687313,0.7180284261703491,0.7061865925788879,0.9995965361595154,0.004101661965250969,0.10893872380256653,0.9995951652526855,0.9996358156204224,0.0009482568711973727,0.11531108617782593,0.9997329711914062
forward,200,val,1,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6321856379508972, 0.6447967290878296]",,,,0,,,0.985335648059845,0.981626033782959,0.006084670312702656,0.007112741935998201,0.6321856379508972,0.6447967290878296,0.9988238215446472,0.007081347983330488,0.10568878054618835,0.998801589012146,0.9891639351844788,0.005321620497852564,0.2440345138311386,0.9937713742256165
forward,200,test,0,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7180284261703491, 0.7061865925788879]",,,,0,,,0.7722004652023315,0.7417982220649719,0.011491305194795132,0.010665922425687313,0.7180284261703491,0.7061865925788879,0.9995965361595154,0.004101661965250969,0.10893872380256653,0.9995951652526855,0.9996358156204224,0.0009482567547820508,0.11531108617782593,0.9997329711914062
forward,200,test,1,0.0018,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6321856379508972, 0.6447967290878296]",,,,0,,,0.985335648059845,0.981626033782959,0.006084670312702656,0.007112742401659489,0.6321856379508972,0.6447967290878296,0.9988238215446472,0.007081347983330488,0.10568878054618835,0.998801589012146,0.9891639351844788,0.005321620497852564,0.2440345138311386,0.9937713742256165
forward,250,train,0,0.00023328,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.7241179347038269, 0.7118181586265564]",,,,0,,,0.7760631442070007,0.7458315491676331,0.023299966007471085,0.01932132989168167,0.7241179347038269,0.7118181586265564,,,,,,,,
forward,250,train,1,0.00023328,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.6355999112129211, 0.6478262543678284]",,,,0,,,0.9826931953430176,0.9786401987075806,0.015171430073678493,0.017133576795458794,0.6355999112129211,0.6478262543678284,,,,,,,,
backward,250,train,0,0.00023328,2,,,,,,,,,,,,0,0.07341870452754574,,,,,,,,,,,,,,,
backward,250,train,1,0.00023328,2,,,,,,,,,,,,0,0.006286739398186282,,,,,,,,,,,,,,,
forward,250,val,0,0.00023328,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.724157452583313, 0.7118560075759888]",,,,0,,,0.7773492336273193,0.746742844581604,0.011416629888117313,0.010503608733415604,0.724157452583313,0.7118560075759888,0.9995875358581543,0.00411795312538743,0.11250039935112,0.9995904564857483,0.9996240139007568,0.0009650823194533587,0.12091517448425293,0.9997212886810303
forward,250,val,1,0.00023328,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.635621964931488, 0.6478466987609863]",,,,0,,,0.9868213534355164,0.9830858707427979,0.005666776560246944,0.0067557296715676785,0.635621964931488,0.6478466987609863,0.9989095330238342,0.006834424566477537,0.09517186880111694,0.9988524317741394,0.9889692664146423,0.005357823334634304,0.238467738032341,0.9936930537223816
forward,250,test,0,0.00023328,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.724157452583313, 0.7118560075759888]",,,,0,,,0.7773492336273193,0.746742844581604,0.011416629888117313,0.010503608733415604,0.724157452583313,0.7118560075759888,0.9995875358581543,0.00411795312538743,0.11250039935112,0.9995904564857483,0.9996240139007568,0.0009650824358686805,0.12091517448425293,0.9997212886810303
forward,250,test,1,0.00023328,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.635621964931488, 0.6478466987609863]",,,,0,,,0.9868213534355164,0.9830858707427979,0.005666776560246944,0.0067557296715676785,0.635621964931488,0.6478466987609863,0.9989095330238342,0.006834424566477537,0.09517186880111694,0.9988524317741394,0.9889692664146423,0.005357823334634304,0.23846779763698578,0.9936930537223816
