event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",0.25,0.75,0.25,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
forward,0,train,1,0.005,3,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",0.25,0.75,0.25,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
forward,0,train,2,0.005,3,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",0.25,0.75,0.25,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,0.25,0.75,0.25,0,0.04380982613316995,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,0.25,0.75,0.25,0,0.09569566300442066,,,,,,,,,,,,,,,,,,,
backward,0,train,2,0.005,3,,,,,,0.25,0.75,0.25,0,0.11115092361890035,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",0.25,0.75,0.25,1,,,,0.4751332402229309,0.5248667001724243,,0.027149425819516182,0.02714943327009678,,,,,,,,,,,,
forward,0,val,1,0.005,3,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",0.25,0.75,0.25,1,,,,0.5235597491264343,0.4764402210712433,,0.0054699694737792015,0.00546996807679534,,,,,,,,,,,,
forward,0,val,2,0.005,3,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",0.25,0.75,0.25,1,,,,0.48871752619743347,0.5112823843955994,,0.0017494718777015805,0.0017494716448709369,,,,,,,,,,,,
forward,0,test,0,0.005,3,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",0.25,0.75,0.25,1,,,,0.4751332402229309,0.5248667001724243,,0.027149425819516182,0.02714943327009678,,,,,,,,,,,,
forward,0,test,1,0.005,3,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",0.25,0.75,0.25,1,,,,0.5235597491264343,0.4764402210712433,,0.0054699694737792015,0.005469968542456627,,,,,,,,,,,,
forward,0,test,2,0.005,3,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",0.25,0.75,0.25,1,,,,0.48871752619743347,0.5112823843955994,,0.001749471528455615,0.0017494716448709369,,,,,,,,,,,,
forward,50,train,0,0.000648,3,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",0.25,0.75,0.25,1,,,,0.28632423281669617,0.7136757969856262,,0.11644970625638962,0.11644969880580902,,,,,,,,,,,,
forward,50,train,1,0.000648,3,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",0.25,0.75,0.25,1,,,,0.9401739835739136,0.059825997799634933,,0.05125449597835541,0.05125449597835541,,,,,,,,,,,,
forward,50,train,2,0.000648,3,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",0.25,0.75,0.25,1,,,,0.7968769669532776,0.20312294363975525,,0.08403505384922028,0.08403506129980087,,,,,,,,,,,,
backward,50,train,0,0.000648,3,,,,,,0.25,0.75,0.25,0,0.0008310738658695127,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.000648,3,,,,,,0.25,0.75,0.25,0,0.0013970936449453119,,,,,,,,,,,,,,,,,,,
backward,50,train,2,0.000648,3,,,,,,0.25,0.75,0.25,0,0.024966036927355943,,,,,,,,,,,,,,,,,,,
