event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7310585379600525,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.7310585379600525,0.2689414322376251,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,0.0007057811646777483,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,0.0007161181262628223,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7330202460289001,0.2669799327850342,0.0,0.0,,,,,,,,
forward,0,val,1,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.7323635220527649,0.2676365375518799,0.00020179008424747735,0.00020178983686491847,,,,,,,,
forward,0,test,0,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7330202460289001,0.2669799327850342,0.0,0.0,,,,,,,,
forward,0,test,1,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.7323635220527649,0.2676365375518799,0.00020179008424747735,0.00020178983686491847,,,,,,,,
forward,50,train,0,0.0018,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7940387725830078,0.20596130192279816,0.0,0.0,,,,,,,,
forward,50,train,1,0.0018,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.74798184633255,0.2520180940628052,0.006700586527585983,0.006700586993247271,,,,,,,,
backward,50,train,0,0.0018,2,,,,,,,,,0,0.001207044870433496,,,,,,,,,,,,,
backward,50,train,1,0.0018,2,,,,,,,,,0,0.006129283539859211,,,,,,,,,,,,,
forward,50,val,0,0.0018,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7942595481872559,0.20574043691158295,0.0,0.0,,,,,,,,
forward,50,val,1,0.0018,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.7479344010353088,0.2520655691623688,0.0016219043172895908,0.0016219327226281166,,,,,,,,
forward,50,test,0,0.0018,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7942595481872559,0.20574043691158295,0.0,0.0,,,,,,,,
forward,50,test,1,0.0018,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.7479344010353088,0.2520655691623688,0.0016219043172895908,0.0016219327226281166,,,,,,,,
forward,100,train,0,0.000139968,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.79848712682724,0.20151272416114807,0.0,0.0,,,,,,,,
forward,100,train,1,0.000139968,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.750978946685791,0.2490210235118866,0.006792136933654547,0.006792138796299696,,,,,,,,
backward,100,train,0,0.000139968,2,,,,,,,,,0,0.004058558436225889,,,,,,,,,,,,,
backward,100,train,1,0.000139968,2,,,,,,,,,0,0.00863600369348463,,,,,,,,,,,,,
forward,100,val,0,0.000139968,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7985160946846008,0.20148393511772156,0.0,0.0,,,,,,,,
forward,100,val,1,0.000139968,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.7509530782699585,0.24904686212539673,0.001837319927290082,0.0018372922204434872,,,,,,,,
forward,100,test,0,0.000139968,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7985160946846008,0.20148393511772156,0.0,0.0,,,,,,,,
forward,100,test,1,0.000139968,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.7509530782699585,0.24904686212539673,0.001837319927290082,0.0018372922204434872,,,,,,,,
forward,150,train,0,1.8139852799999997e-05,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.799010694026947,0.2009892612695694,0.0,0.0,,,,,,,,
forward,150,train,1,1.8139852799999997e-05,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.7516525387763977,0.2483474761247635,0.006940354127436876,0.006940353661775589,,,,,,,,
backward,150,train,0,1.8139852799999997e-05,2,,,,,,,,,0,0.0007840086378052228,,,,,,,,,,,,,
backward,150,train,1,1.8139852799999997e-05,2,,,,,,,,,0,0.019414771008692024,,,,,,,,,,,,,
forward,150,val,0,1.8139852799999997e-05,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.799010694026947,0.20098938047885895,0.0,0.0,,,,,,,,
forward,150,val,1,1.8139852799999997e-05,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.7516000270843506,0.24839995801448822,0.0018900749273598194,0.0018900979775935411,,,,,,,,
forward,150,test,0,1.8139852799999997e-05,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.799010694026947,0.20098938047885895,0.0,0.0,,,,,,,,
