epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2
0,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8999999761581421, 0.949999988079071, 0.5]",0.9000000357627869,0.9499999284744264,0.5,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.5
0,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8997296690940857, 0.9498573541641235, 0.49924999475479126]",0.8997296094894409,0.949857234954834,0.4992499947547912,0.0,0.0,0.0,0.8997296690940857,0.9498573541641236,0.4992499947547912
0,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8997296690940857, 0.9498573541641235, 0.49924999475479126]",0.8997296094894409,0.949857234954834,0.4992499947547912,0.0,0.0,0.0,0.8997296690940857,0.9498573541641236,0.4992499947547912
50,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8869055509567261, 0.9426705241203308, 0.500899076461792]",0.8869054317474365,0.9426705837249756,0.5008991360664368,0.0,0.0,0.0,0.8869055509567261,0.9426705241203308,0.500899076461792
50,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8866586089134216, 0.9425271153450012, 0.5008153319358826]",0.8866586089134216,0.9425270557403564,0.5008153319358826,0.0,0.0,0.0,0.8866586089134216,0.9425271153450012,0.5008153319358826
50,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8866586089134216, 0.9425271153450012, 0.5008153319358826]",0.8866586089134216,0.9425270557403564,0.5008153319358826,0.0,0.0,0.0,0.8866586089134216,0.9425271153450012,0.5008153319358826
100,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8777539134025574, 0.9373323321342468, 0.5050743818283081]",0.8777537941932678,0.937332272529602,0.5050743818283081,0.0,0.0,0.0,0.8777539134025574,0.9373323321342468,0.5050743818283081
100,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.877685546875, 0.9372944235801697, 0.5051872134208679]",0.877685546875,0.9372943639755248,0.5051871538162231,0.0,0.0,0.0,0.877685546875,0.9372944235801696,0.5051872134208679
100,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.877685546875, 0.9372944235801697, 0.5051872134208679]",0.877685546875,0.9372943639755248,0.5051871538162231,0.0,0.0,0.0,0.877685546875,0.9372944235801696,0.5051872134208679
150,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8766287565231323, 0.9366632699966431, 0.5051519274711609]",0.8766287565231323,0.9366633296012878,0.5051519274711609,0.0,0.0,0.0,0.8766287565231323,0.9366632699966432,0.5051519274711609
150,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8766239881515503, 0.9366607069969177, 0.5051529407501221]",0.8766239285469055,0.936660647392273,0.5051529407501221,0.0,0.0,0.0,0.8766239881515503,0.9366607069969176,0.5051529407501221
150,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8766239881515503, 0.9366607069969177, 0.5051529407501221]",0.8766239285469055,0.936660647392273,0.5051529407501221,0.0,0.0,0.0,0.8766239881515503,0.9366607069969176,0.5051529407501221
200,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.876501202583313, 0.9365985989570618, 0.5052184462547302]",0.8765011429786682,0.9365985989570618,0.5052183866500854,0.0,0.0,0.0,0.876501202583313,0.9365985989570618,0.5052184462547302
200,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8765001893043518, 0.9365981817245483, 0.5052185654640198]",0.8765001893043518,0.9365981817245485,0.5052185654640198,0.0,0.0,0.0,0.8765001893043518,0.9365981817245485,0.5052185654640198
200,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8765001893043518, 0.9365981817245483, 0.5052185654640198]",0.8765001893043518,0.9365981817245485,0.5052185654640198,0.0,0.0,0.0,0.8765001893043518,0.9365981817245485,0.5052185654640198
250,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8764488697052002, 0.9365714192390442, 0.50526362657547]",0.8764487504959106,0.9365713596343994,0.50526362657547,0.0,0.0,0.0,0.8764488697052002,0.9365714192390442,0.50526362657547
250,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8764477968215942, 0.9365708827972412, 0.5052646994590759]",0.8764476776123047,0.936570942401886,0.5052646994590759,0.0,0.0,0.0,0.8764477968215942,0.9365708827972412,0.5052646994590759
250,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8764477968215942, 0.9365708827972412, 0.5052646994590759]",0.8764476776123047,0.936570942401886,0.5052646994590759,0.0,0.0,0.0,0.8764477968215942,0.9365708827972412,0.5052646994590759
300,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8763995170593262, 0.9365447759628296, 0.5052935481071472]",0.8763994574546814,0.9365447163581848,0.5052935481071472,0.0,0.0,0.0,0.8763995170593262,0.9365447759628296,0.5052935481071472
300,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.876398503780365, 0.9365442395210266, 0.5052943825721741]",0.8763985633850098,0.9365441799163818,0.5052943825721741,0.0,0.0,0.0,0.876398503780365,0.9365442395210266,0.5052943825721741
300,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.876398503780365, 0.9365442395210266, 0.5052943825721741]",0.8763985633850098,0.9365441799163818,0.5052943825721741,0.0,0.0,0.0,0.876398503780365,0.9365442395210266,0.5052943825721741
