event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5761168003082275,0.21194158494472504,0.21194158494472504,0.0,0.0,0.0,,,,,,,,,,,,
forward,0,train,1,0.005,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.5761168003082275,0.21194158494472504,0.21194158494472504,0.0,0.0,0.0,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,,,,0,0.0005762547824782389,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,,,,0,0.0003032874288946365,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5712257623672485,0.2143869400024414,0.21438729763031006,0.0,0.0,0.0,,,,,,,,,,,,
forward,0,val,1,0.005,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.577853798866272,0.21161387860774994,0.21053238213062286,0.00021833955543115735,4.1425526433158666e-05,0.00017689260130282491,,,,,,,,,,,,
forward,0,test,0,0.005,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5712257623672485,0.2143869400024414,0.21438729763031006,0.0,0.0,0.0,,,,,,,,,,,,
forward,0,test,1,0.005,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.577853798866272,0.21161387860774994,0.21053238213062286,0.00021833955543115735,4.1425526433158666e-05,0.00017689260130282491,,,,,,,,,,,,
forward,50,train,0,0.0018,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5434691905975342,0.18238651752471924,0.2741442918777466,0.0,0.0,0.0,,,,,,,,,,,,
forward,50,train,1,0.0018,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.48467180132865906,0.33171987533569336,0.18360836803913116,0.013401346281170845,0.017840242013335228,0.004742422606796026,,,,,,,,,,,,
backward,50,train,0,0.0018,3,,,,,,,,,0,0.000940159583451672,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.0018,3,,,,,,,,,0,0.0066562726325604706,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.0018,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5427923202514648,0.182303324341774,0.2749044597148895,0.0,0.0,0.0,,,,,,,,,,,,
forward,50,val,1,0.0018,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.48286035656929016,0.33277252316474915,0.1843671053647995,0.009536724537611008,0.012599855661392212,0.003063173033297062,,,,,,,,,,,,
forward,50,test,0,0.0018,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5427923202514648,0.182303324341774,0.2749044597148895,0.0,0.0,0.0,,,,,,,,,,,,
forward,50,test,1,0.0018,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.48286035656929016,0.33277252316474915,0.1843671053647995,0.009536724537611008,0.012599855661392212,0.003063173033297062,,,,,,,,,,,,
forward,100,train,0,0.000139968,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5329509377479553,0.1825774610042572,0.28447166085243225,0.0,0.0,0.0,,,,,,,,,,,,
forward,100,train,1,0.000139968,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.4604337215423584,0.3440279960632324,0.19553828239440918,0.01634829305112362,0.01953062228858471,0.0035201290156692266,,,,,,,,,,,,
backward,100,train,0,0.000139968,3,,,,,,,,,0,0.0008257367343271032,,,,,,,,,,,,,,,,,,,
backward,100,train,1,0.000139968,3,,,,,,,,,0,0.0018266963719393186,,,,,,,,,,,,,,,,,,,
forward,100,val,0,0.000139968,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5329024195671082,0.18258188664913177,0.28451573848724365,0.0,0.0,0.0,,,,,,,,,,,,
forward,100,val,1,0.000139968,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.4603237211704254,0.3440479338169098,0.1956283301115036,0.011750987730920315,0.013960465788841248,0.00221038656309247,,,,,,,,,,,,
forward,100,test,0,0.000139968,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5329024195671082,0.18258188664913177,0.28451573848724365,0.0,0.0,0.0,,,,,,,,,,,,
forward,100,test,1,0.000139968,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.4603237211704254,0.3440479338169098,0.1956283301115036,0.011750987730920315,0.013960465788841248,0.00221038656309247,,,,,,,,,,,,
forward,150,train,0,1.8139852799999997e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5314090251922607,0.18267035484313965,0.2859206795692444,0.0,0.0,0.0,,,,,,,,,,,,
forward,150,train,1,1.8139852799999997e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.45949387550354004,0.3440099060535431,0.19649621844291687,0.01650555618107319,0.01959250122308731,0.0034218812361359596,,,,,,,,,,,,
backward,150,train,0,1.8139852799999997e-05,3,,,,,,,,,0,0.0005812300244975018,,,,,,,,,,,,,,,,,,,
backward,150,train,1,1.8139852799999997e-05,3,,,,,,,,,0,0.003254483021302862,,,,,,,,,,,,,,,,,,,
forward,150,val,0,1.8139852799999997e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5313996076583862,0.18267370760440826,0.28592678904533386,0.0,0.0,0.0,,,,,,,,,,,,
forward,150,val,1,1.8139852799999997e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.45963242650032043,0.34379082918167114,0.19657672941684723,0.011819972656667233,0.01394704356789589,0.002128075109794736,,,,,,,,,,,,
forward,150,test,0,1.8139852799999997e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5313996076583862,0.18267370760440826,0.28592678904533386,0.0,0.0,0.0,,,,,,,,,,,,
forward,150,test,1,1.8139852799999997e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.45963242650032043,0.34379082918167114,0.19657672941684723,0.011819972656667233,0.01394704356789589,0.002128075109794736,,,,,,,,,,,,
forward,200,train,0,1e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5311554670333862,0.18272508680820465,0.2861194312572479,0.0,0.0,0.0,,,,,,,,,,,,
forward,200,train,1,1e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.45955291390419006,0.34372952580451965,0.19671756029129028,0.016459263861179352,0.01950974203646183,0.0033846998121589422,,,,,,,,,,,,
backward,200,train,0,1e-05,3,,,,,,,,,0,0.0006011815770245684,,,,,,,,,,,,,,,,,,,
backward,200,train,1,1e-05,3,,,,,,,,,0,0.003594440057392642,,,,,,,,,,,,,,,,,,,
forward,200,val,0,1e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5311505198478699,0.18272671103477478,0.28612279891967773,0.0,0.0,0.0,,,,,,,,,,,,
forward,200,val,1,1e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.45953238010406494,0.34368929266929626,0.1967782974243164,0.011828092858195305,0.013936858624219894,0.0021097999997437,,,,,,,,,,,,
forward,200,test,0,1e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5311505198478699,0.18272671103477478,0.28612279891967773,0.0,0.0,0.0,,,,,,,,,,,,
forward,200,test,1,1e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.45953238010406494,0.34368929266929626,0.1967782974243164,0.011828092858195305,0.013936858624219894,0.0021097999997437,,,,,,,,,,,,
forward,250,train,0,1e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5309208035469055,0.18277329206466675,0.28630590438842773,0.0,0.0,0.0,,,,,,,,,,,,
forward,250,train,1,1e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.45922335982322693,0.34378156065940857,0.1969950795173645,0.016799109056591988,0.019847383722662926,0.0033754906617105007,,,,,,,,,,,,
backward,250,train,0,1e-05,3,,,,,,,,,0,0.0016248958470829744,,,,,,,,,,,,,,,,,,,
backward,250,train,1,1e-05,3,,,,,,,,,0,0.00554469103607462,,,,,,,,,,,,,,,,,,,
forward,250,val,0,1e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5309153199195862,0.18277417123317719,0.28631043434143066,0.0,0.0,0.0,,,,,,,,,,,,
forward,250,val,1,1e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.4591846168041229,0.3437529504299164,0.19706249237060547,0.011862128041684628,0.013946251943707466,0.0020852028392255306,,,,,,,,,,,,
forward,250,test,0,1e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 64]","[false, false, false]",,,,0,,,0.5309153199195862,0.18277417123317719,0.28631043434143066,0.0,0.0,0.0,,,,,,,,,,,,
forward,250,test,1,1e-05,3,"[8285, 3]","[8285, 3]",,"[8285, 3, 4]","[false, false, false]",,,,0,,,0.4591846168041229,0.3437529504299164,0.19706249237060547,0.011862128041684628,0.013946251943707466,0.0020852028392255306,,,,,,,,,,,,
