event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2,attention_norm_entropy_mean_hop_3,attention_mae_from_baseline_hop_3,attention_max_abs_diff_from_baseline_hop_3,attention_cosine_to_baseline_hop_3,attention_norm_entropy_mean_hop_4,attention_mae_from_baseline_hop_4,attention_max_abs_diff_from_baseline_hop_4,attention_cosine_to_baseline_hop_4
forward,0,train,0,0.005,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.4937190115451813, 0.5025230050086975, 0.500633716583252, 0.5063512325286865, 0.4951307475566864]",,,,0,,,0.49390339851379395,0.5016531944274902,0.5018172264099121,0.5069549679756165,0.49492165446281433,0.003253459930419922,0.003131783800199628,0.003064162563532591,0.0024886082392185926,0.002995396964251995,0.4937190115451813,0.5025230050086975,0.500633716583252,0.5063512325286865,0.4951307475566864,,,,,,,,,,,,,,,,,,,,
backward,0,train,0,0.005,5,,,,,,,,,,,,0,0.003964599343727465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.49246931076049805, 0.501272976398468, 0.5018837451934814, 0.5051013827323914, 0.49638062715530396]",,,,0,,,0.49310171604156494,0.500095009803772,0.5033392906188965,0.5051875710487366,0.49621275067329407,0.0027405184227973223,0.002877214690670371,0.0028504112269729376,0.0020478975493460894,0.0026165226008743048,0.49246931076049805,0.501272976398468,0.5018837451934814,0.5051013827323914,0.49638062715530396,,,,,0.9999437928199768,nan,nan,nan,0.999925971031189,nan,nan,nan,0.9998992085456848,nan,nan,nan,0.9998682737350464,nan,nan,nan
forward,0,test,0,0.005,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.49246931076049805, 0.501272976398468, 0.5018837451934814, 0.5051013827323914, 0.49638062715530396]",,,,0,,,0.49310171604156494,0.500095009803772,0.5033392906188965,0.5051875710487366,0.49621275067329407,0.0027405184227973223,0.002877214690670371,0.0028504112269729376,0.0020478975493460894,0.0026165226008743048,0.49246931076049805,0.501272976398468,0.5018837451934814,0.5051013827323914,0.49638062715530396,,,,,0.9999437928199768,nan,nan,nan,0.999925971031189,nan,nan,nan,0.9998992085456848,nan,nan,nan,0.9998682737350464,nan,nan,nan
forward,50,train,0,0.00108,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5180435180664062, 0.4936833381652832, 0.4849693477153778, 0.5053852200508118, 0.4875020682811737]",,,,0,,,0.5293866991996765,0.48774731159210205,0.48041170835494995,0.5080307126045227,0.4835909605026245,0.006998542696237564,0.004001277964562178,0.004340848885476589,0.005015877075493336,0.004060931038111448,0.5180435180664062,0.4936833381652832,0.4849693477153778,0.5053852200508118,0.4875020682811737,,,,,,,,,,,,,,,,,,,,
backward,50,train,0,0.00108,5,,,,,,,,,,,,0,0.014565799019333265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.00108,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5179947018623352, 0.49358072876930237, 0.4851513206958771, 0.5055015683174133, 0.4875953495502472]",,,,0,,,0.5292360782623291,0.4875953495502472,0.4807526469230652,0.5082210302352905,0.4837659001350403,0.005763635504990816,0.003311437088996172,0.0036919170524924994,0.004449660424143076,0.0034834567923098803,0.5179947018623352,0.49358072876930237,0.4851513206958771,0.5055015683174133,0.4875953495502472,,,,,0.9999748468399048,0.001019302406348288,0.028005093336105347,0.9999842047691345,0.9999731779098511,0.00181560218334198,0.02568921446800232,0.9999642372131348,0.9999703764915466,0.001844838378019631,0.021597981452941895,0.9999904036521912,0.9999640583992004,0.0007143805851228535,0.02237933874130249,0.9999975562095642
forward,50,test,0,0.00108,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5179947018623352, 0.49358072876930237, 0.4851513206958771, 0.5055015683174133, 0.4875953495502472]",,,,0,,,0.5292360782623291,0.4875953495502472,0.4807526469230652,0.5082210302352905,0.4837659001350403,0.005763635504990816,0.003311437088996172,0.0036919170524924994,0.004449660424143076,0.0034834567923098803,0.5179947018623352,0.49358072876930237,0.4851513206958771,0.5055015683174133,0.4875953495502472,,,,,0.9999748468399048,0.001019302406348288,0.028005093336105347,0.9999842047691345,0.9999731779098511,0.00181560218334198,0.02568921446800232,0.9999642372131348,0.9999703764915466,0.001844838378019631,0.021597981452941895,0.9999904036521912,0.9999640583992004,0.0007143805851228535,0.02237933874130249,0.9999975562095642
forward,100,train,0,0.000139968,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5175082683563232, 0.4921896159648895, 0.489458829164505, 0.5072809457778931, 0.4896029233932495]",,,,0,,,0.5268897414207458,0.486013799905777,0.48827672004699707,0.5111749768257141,0.48742929100990295,0.007414173800498247,0.004224753938615322,0.004162543918937445,0.00592142203822732,0.004197546746581793,0.5175082683563232,0.4921896159648895,0.489458829164505,0.5072809457778931,0.4896029233932495,,,,,,,,,,,,,,,,,,,,
backward,100,train,0,0.000139968,5,,,,,,,,,,,,0,0.01266557973856416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
