epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4
0,train,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.4987242519855499, 0.4961550831794739, 0.4942900240421295, 0.5057377219200134, 0.49817442893981934]",0.5104312300682068,0.4883776605129242,0.4778816998004913,0.5134978294372559,0.5133782625198364,0.0541176833212375,0.054952498525381,0.0607335269451141,0.0502662695944309,0.0534045472741127,0.4987242519855499,0.4961550831794739,0.4942900240421295,0.5057377219200134,0.4981744289398193
0,val,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.4992241859436035, 0.4956551194190979, 0.49379006028175354, 0.5052377581596375, 0.4986744523048401]",0.5324218273162842,0.4787016808986664,0.4612600207328796,0.511358380317688,0.5222803354263306,0.0290310326963663,0.0280646849423646,0.0314949788153171,0.0240815207362175,0.0247316230088472,0.4992241859436035,0.4956551194190979,0.4937900602817535,0.5052377581596375,0.4986744523048401
0,test,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.4992241859436035, 0.4956551194190979, 0.49379006028175354, 0.5052377581596375, 0.4986744523048401]",0.5324218273162842,0.4787016808986664,0.4612600207328796,0.511358380317688,0.5222803354263306,0.0290310326963663,0.0280646849423646,0.0314949788153171,0.0240815207362175,0.0247316230088472,0.4992241859436035,0.4956551194190979,0.4937900602817535,0.5052377581596375,0.4986744523048401
50,train,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5036213397979736, 0.49243104457855225, 0.4892265498638153, 0.5028356909751892, 0.4946497082710266]",0.5452637672424316,0.4380693435668945,0.4796724021434784,0.5904072523117065,0.401016354560852,0.0968214496970176,0.0967275202274322,0.1008235961198806,0.1198778003454208,0.1030923947691917,0.5036213397979736,0.4924310445785522,0.4892265498638153,0.5028356909751892,0.4946497082710266
50,val,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5034677386283875, 0.49247753620147705, 0.48911911249160767, 0.502943217754364, 0.49473926424980164]",0.5458992719650269,0.4363196790218353,0.4847465455532074,0.5945860147476196,0.3970195949077606,0.0877406224608421,0.0909986048936843,0.0765043497085571,0.1016945093870163,0.0891963094472885,0.5034677386283875,0.492477536201477,0.4891191124916076,0.502943217754364,0.4947392642498016
50,test,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5034677386283875, 0.49247753620147705, 0.48911911249160767, 0.502943217754364, 0.49473926424980164]",0.5458992719650269,0.4363196790218353,0.4847465455532074,0.5945860147476196,0.3970195949077606,0.0877406224608421,0.0909986048936843,0.0765043497085571,0.1016945093870163,0.0891963094472885,0.5034677386283875,0.492477536201477,0.4891191124916076,0.502943217754364,0.4947392642498016
100,train,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5012376308441162, 0.49262890219688416, 0.48737093806266785, 0.5044406652450562, 0.495785117149353]",0.4676447808742523,0.4304147064685821,0.4911753535270691,0.6244266629219055,0.4229715466499328,0.1133359298110008,0.1039137542247772,0.1007857546210289,0.1243109479546547,0.119171492755413,0.5012376308441162,0.4926289021968841,0.4873709380626678,0.5044406652450562,0.495785117149353
100,val,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5012260675430298, 0.4926231801509857, 0.4873606860637665, 0.5044516324996948, 0.4957914650440216]",0.4613237082958221,0.4349428415298462,0.4932816922664642,0.6340280771255493,0.4200780689716339,0.0906348302960395,0.0903251767158508,0.0816941410303115,0.1030702665448188,0.0974367558956146,0.5012260675430298,0.4926231801509857,0.4873606860637665,0.5044516324996948,0.4957914650440216
100,test,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5012260675430298, 0.4926231801509857, 0.4873606860637665, 0.5044516324996948, 0.4957914650440216]",0.4613237082958221,0.4349428415298462,0.4932816922664642,0.6340280771255493,0.4200780689716339,0.0906348302960395,0.0903251767158508,0.0816941410303115,0.1030702665448188,0.0974367558956146,0.5012260675430298,0.4926231801509857,0.4873606860637665,0.5044516324996948,0.4957914650440216
150,train,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5010310411453247, 0.4925338625907898, 0.48709478974342346, 0.5045725703239441, 0.4959011971950531]",0.4520310163497925,0.4328354299068451,0.4852144420146942,0.6348744630813599,0.4311234056949615,0.1055283769965171,0.1017963662743568,0.1045583188533783,0.1213810816407203,0.1232797056436538,0.5010310411453247,0.4925338625907898,0.4870947897434234,0.5045725703239441,0.4959011971950531
150,val,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5010283589363098, 0.49253350496292114, 0.487093985080719, 0.5045741200447083, 0.4959012567996979]",0.4545131325721741,0.4318520724773407,0.49172043800354,0.6367244720458984,0.4210731089115143,0.0905754491686821,0.0901543051004409,0.081767588853836,0.1030679941177368,0.098111093044281,0.5010283589363098,0.4925335049629211,0.487093985080719,0.5045741200447083,0.4959012567996979
150,test,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5010283589363098, 0.49253350496292114, 0.487093985080719, 0.5045741200447083, 0.4959012567996979]",0.4545131325721741,0.4318520724773407,0.49172043800354,0.6367244720458984,0.4210731089115143,0.0905754491686821,0.0901543051004409,0.081767588853836,0.1030679941177368,0.098111093044281,0.5010283589363098,0.4925335049629211,0.487093985080719,0.5045741200447083,0.4959012567996979
200,train,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5009787082672119, 0.49253812432289124, 0.48705485463142395, 0.5045983195304871, 0.4959135055541992]",0.4503424167633056,0.4446447789669037,0.4927668571472168,0.6367724537849426,0.4176346659660339,0.1157976910471916,0.1110343858599662,0.1070712506771087,0.1270909756422042,0.1268442422151565,0.5009787082672119,0.4925381243228912,0.4870548546314239,0.5045983195304871,0.4959135055541992
200,val,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5009778141975403, 0.4925382435321808, 0.48705410957336426, 0.5045986175537109, 0.49591392278671265]",0.453012079000473,0.4318080544471741,0.4913298189640045,0.6372486352920532,0.4212202429771423,0.0906003192067146,0.0900967046618461,0.0817622318863868,0.1030830591917038,0.0982477664947509,0.5009778141975403,0.4925382435321808,0.4870541095733642,0.5045986175537109,0.4959139227867126
200,test,0,5,,,,"[183, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5009778141975403, 0.4925382435321808, 0.48705410957336426, 0.5045986175537109, 0.49591392278671265]",0.453012079000473,0.4318080544471741,0.4913298189640045,0.6372486352920532,0.4212202429771423,0.0906003192067146,0.0900967046618461,0.0817622318863868,0.1030830591917038,0.0982477664947509,0.5009778141975403,0.4925382435321808,0.4870541095733642,0.5045986175537109,0.4959139227867126
