event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.949999988079071, 0.800000011920929, 0.800000011920929]",,,,0,,,0.9499999284744263,0.7999999523162842,0.7999999523162842,0.0,0.0,0.0,0.949999988079071,0.800000011920929,0.800000011920929,,,,,,,,,,,,
backward,0,train,0,0.003,3,,,,,,,,,,,,0,0.003755633719265461,,,,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.003,3,,,,,,,,,,,,0,0.006139705423265696,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9498573541641235, 0.7995195388793945, 0.7995195388793945]",,,,0,,,0.949857234954834,0.7995195388793945,0.7995195388793945,0.0,0.0,0.0,0.9498573541641235,0.7995195388793945,0.7995195388793945,,,,,,,,,,,,
forward,0,test,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9498573541641235, 0.7995195388793945, 0.7995195388793945]",,,,0,,,0.949857234954834,0.7995195388793945,0.7995195388793945,0.0,0.0,0.0,0.9498573541641235,0.7995195388793945,0.7995195388793945,,,,,,,,,,,,
forward,50,train,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9422436952590942, 0.7851001024246216, 0.7895128726959229]",,,,0,,,0.9422435760498047,0.7851000428199768,0.7895128130912781,0.0,0.0,0.0,0.9422436952590942,0.7851001024246216,0.7895128726959229,,,,,,,,,,,,
backward,50,train,0,0.003,3,,,,,,,,,,,,0,0.03473799675703049,,,,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.003,3,,,,,,,,,,,,0,0.027503322809934616,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9420815706253052, 0.7852796912193298, 0.7892014980316162]",,,,0,,,0.9420815706253052,0.7852797508239746,0.7892014980316162,0.0,0.0,0.0,0.9420815706253052,0.7852796912193298,0.7892014980316162,,,,,,,,,,,,
forward,50,test,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9420815706253052, 0.7852796912193298, 0.7892014980316162]",,,,0,,,0.9420815706253052,0.7852797508239746,0.7892014980316162,0.0,0.0,0.0,0.9420815706253052,0.7852796912193298,0.7892014980316162,,,,,,,,,,,,
