epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3
0,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.949999988079071, 0.949999988079071, 0.699999988079071, 0.44999998807907104]",0.949999988079071,0.949999988079071,0.7000000476837158,0.4500000178813934,0.0,0.0,0.0,0.0,0.949999988079071,0.949999988079071,0.699999988079071,0.449999988079071
0,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9497619271278381, 0.9497619271278381, 0.7010489702224731, 0.44876280426979065]",0.949761927127838,0.949761927127838,0.7010489702224731,0.4487627744674682,0.0,0.0,0.0,0.0,0.949761927127838,0.949761927127838,0.7010489702224731,0.4487628042697906
0,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9497619271278381, 0.9497619271278381, 0.7010489702224731, 0.44876280426979065]",0.949761927127838,0.949761927127838,0.7010489702224731,0.4487627744674682,0.0,0.0,0.0,0.0,0.949761927127838,0.949761927127838,0.7010489702224731,0.4487628042697906
50,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9425094127655029, 0.9400367736816406, 0.6759530305862427, 0.42462947964668274]",0.9425093531608582,0.9400367736816406,0.6759529709815979,0.4246295094490051,0.0,0.0,0.0,0.0,0.9425094127655028,0.9400367736816406,0.6759530305862427,0.4246294796466827
50,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9425908327102661, 0.939821720123291, 0.6749864816665649, 0.42368581891059875]",0.9425907731056212,0.9398216605186462,0.6749864220619202,0.4236858487129211,0.0,0.0,0.0,0.0,0.942590832710266,0.939821720123291,0.6749864816665649,0.4236858189105987
50,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9425908327102661, 0.939821720123291, 0.6749864816665649, 0.42368581891059875]",0.9425907731056212,0.9398216605186462,0.6749864220619202,0.4236858487129211,0.0,0.0,0.0,0.0,0.942590832710266,0.939821720123291,0.6749864816665649,0.4236858189105987
100,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9407855272293091, 0.9327335357666016, 0.6492061614990234, 0.3953879177570343]",0.9407854080200196,0.9327334761619568,0.6492061614990234,0.3953878879547119,0.0,0.0,0.0,0.0,0.9407855272293092,0.9327335357666016,0.6492061614990234,0.3953879177570343
100,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9407252669334412, 0.9326826333999634, 0.6491041779518127, 0.3953384757041931]",0.9407252669334412,0.9326825141906738,0.6491041779518127,0.3953384160995483,0.0,0.0,0.0,0.0,0.9407252669334412,0.9326826333999634,0.6491041779518127,0.3953384757041931
100,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9407252669334412, 0.9326826333999634, 0.6491041779518127, 0.3953384757041931]",0.9407252669334412,0.9326825141906738,0.6491041779518127,0.3953384160995483,0.0,0.0,0.0,0.0,0.9407252669334412,0.9326826333999634,0.6491041779518127,0.3953384757041931
150,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9394403100013733, 0.9316208958625793, 0.6476158499717712, 0.39468199014663696]",0.9394403100013732,0.9316207766532898,0.6476158499717712,0.3946819305419922,0.0,0.0,0.0,0.0,0.9394403100013732,0.9316208958625792,0.6476158499717712,0.3946819901466369
150,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9394312500953674, 0.9316143989562988, 0.6476096510887146, 0.39467737078666687]",0.9394313097000122,0.9316144585609436,0.6476096510887146,0.3946773707866668,0.0,0.0,0.0,0.0,0.9394312500953674,0.9316143989562988,0.6476096510887146,0.3946773707866668
