epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3
0,train,0,4,,,,"[2708, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.49755629897117615, 0.5001527070999146, 0.502277672290802, 0.4998994767665863]",0.4974861443042755,0.500231146812439,0.5025143027305603,0.4997622072696686,0.0019192063482478,0.0018533228430896,0.0019007290247827,0.0018922807648777,0.4975562989711761,0.5001527070999146,0.502277672290802,0.4998994767665863
0,val,0,4,,,,"[2708, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.4980563223361969, 0.4996526837348938, 0.502777636051178, 0.49939942359924316]",0.4980841875076294,0.4996297359466553,0.5030485391616821,0.4991860687732696,0.0010260203853249,0.0010342703899368,0.0010092023294419,0.0010304226307198,0.4980563223361969,0.4996526837348938,0.502777636051178,0.4993994235992431
0,test,0,4,,,,"[2708, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.4980563223361969, 0.4996526837348938, 0.502777636051178, 0.49939942359924316]",0.4980841875076294,0.4996297359466553,0.5030485391616821,0.4991860687732696,0.0010260203853249,0.0010342703899368,0.0010092023294419,0.0010304226307198,0.4980563223361969,0.4996526837348938,0.502777636051178,0.4993994235992431
50,train,0,4,,,,"[2708, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.5172109007835388, 0.5028426647186279, 0.4864639639854431, 0.4843798279762268]",0.5208669900894165,0.5030956268310547,0.484203428030014,0.4817079305648803,0.0027283274102956,0.0015629045665264,0.0022957564797252,0.0021816368680447,0.5172109007835388,0.5028426647186279,0.4864639639854431,0.4843798279762268
50,val,0,4,,,,"[2708, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.5177610516548157, 0.5028673410415649, 0.4859038293361664, 0.4839623272418976]",0.5215206742286682,0.5030597448348999,0.4835604727268219,0.481232613325119,0.0012546626385301,0.0009134560241363,0.0012834921944886,0.0010034783044829,0.5177610516548157,0.5028673410415649,0.4859038293361664,0.4839623272418976
50,test,0,4,,,,"[2708, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.5177610516548157, 0.5028673410415649, 0.4859038293361664, 0.4839623272418976]",0.5215206742286682,0.5030597448348999,0.4835604727268219,0.481232613325119,0.0012546626385301,0.0009134560241363,0.0012834921944886,0.0010034783044829,0.5177610516548157,0.5028673410415649,0.4859038293361664,0.4839623272418976
100,train,0,4,,,,"[2708, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.5277674198150635, 0.4999115765094757, 0.4769006371498108, 0.4751938283443451]",0.5318576693534851,0.4998182356357574,0.4741849601268768,0.47221440076828,0.002858662046492,0.001510088215582,0.0022248590830713,0.0022068005055189,0.5277674198150635,0.4999115765094757,0.4769006371498108,0.4751938283443451
100,val,0,4,,,,"[2708, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.5277783870697021, 0.4998892843723297, 0.47689083218574524, 0.4751841425895691]",0.5319669246673584,0.4997805655002594,0.4741135239601135,0.4721187651157379,0.0013769997749477,0.0008585893083363,0.0011654300615191,0.0010224789148196,0.5277783870697021,0.4998892843723297,0.4768908321857452,0.4751841425895691
100,test,0,4,,,,"[2708, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.5277783870697021, 0.4998892843723297, 0.47689083218574524, 0.4751841425895691]",0.5319669246673584,0.4997805655002594,0.4741135239601135,0.4721187651157379,0.0013769997749477,0.0008585893083363,0.0011654300615191,0.0010224789148196,0.5277783870697021,0.4998892843723297,0.4768908321857452,0.4751841425895691
150,train,0,4,,,,"[2708, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.5279957056045532, 0.49957895278930664, 0.47675037384033203, 0.47489166259765625]",0.5320058465003967,0.4993992745876312,0.4741384387016296,0.4719857573509216,0.0029066526331007,0.0014313767896965,0.0022000521421432,0.0022587974090129,0.5279957056045532,0.4995789527893066,0.476750373840332,0.4748916625976562
150,val,0,4,,,,"[2708, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.5279967188835144, 0.4995781183242798, 0.4767494201660156, 0.4748903810977936]",0.5319799780845642,0.499442458152771,0.4741365909576416,0.4719789028167724,0.0013374403351917,0.0008210456580854,0.0011186009505763,0.0009895280236378,0.5279967188835144,0.4995781183242798,0.4767494201660156,0.4748903810977936
150,test,0,4,,,,"[2708, 4]",4.0,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.5279967188835144, 0.4995781183242798, 0.4767494201660156, 0.4748903810977936]",0.5319799780845642,0.499442458152771,0.4741365909576416,0.4719789028167724,0.0013374403351917,0.0008210456580854,0.0011186009505763,0.0009895280236378,0.5279967188835144,0.4995781183242798,0.4767494201660156,0.4748903810977936
