event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2,attention_norm_entropy_mean_hop_3,attention_mae_from_baseline_hop_3,attention_max_abs_diff_from_baseline_hop_3,attention_cosine_to_baseline_hop_3
forward,0,train,0,0.002,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.49755629897117615, 0.5001527070999146, 0.502277672290802, 0.4998994767665863]",,,,0,,,0.4974861443042755,0.500231146812439,0.5025143027305603,0.4997622072696686,0.001919206348247826,0.0018533228430896997,0.0019007290247827768,0.0018922807648777962,0.49755629897117615,0.5001527070999146,0.502277672290802,0.4998994767665863,,,,,,,,,,,,,,,,
backward,0,train,0,0.002,4,,,,,,,,,,,,0,0.054904151019345905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.002,4,,,,,,,,,,,,0,0.43925804397476154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.002,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.4980563223361969, 0.4996526837348938, 0.502777636051178, 0.49939942359924316]",,,,0,,,0.4980841875076294,0.4996297359466553,0.5030485391616821,0.49918606877326965,0.001026020385324955,0.0010342703899368644,0.001009202329441905,0.0010304226307198405,0.4980563223361969,0.4996526837348938,0.502777636051178,0.49939942359924316,0.9999851584434509,nan,nan,nan,0.9999865293502808,nan,nan,nan,0.9999871850013733,nan,nan,nan,0.9999850392341614,nan,nan,nan
forward,0,test,0,0.002,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.4980563223361969, 0.4996526837348938, 0.502777636051178, 0.49939942359924316]",,,,0,,,0.4980841875076294,0.4996297359466553,0.5030485391616821,0.49918606877326965,0.001026020385324955,0.0010342703899368644,0.001009202329441905,0.0010304226307198405,0.4980563223361969,0.4996526837348938,0.502777636051178,0.49939942359924316,0.9999851584434509,nan,nan,nan,0.9999865293502808,nan,nan,nan,0.9999871850013733,nan,nan,nan,0.9999850392341614,nan,nan,nan
forward,50,train,0,0.002,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.5172109007835388, 0.5028426647186279, 0.4864639639854431, 0.4843798279762268]",,,,0,,,0.5208669900894165,0.5030956268310547,0.48420342803001404,0.48170793056488037,0.0027283274102956057,0.001562904566526413,0.0022957564797252417,0.002181636868044734,0.5172109007835388,0.5028426647186279,0.4864639639854431,0.4843798279762268,,,,,,,,,,,,,,,,
backward,50,train,0,0.002,4,,,,,,,,,,,,0,0.06268642635720074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.002,4,,,,,,,,,,,,0,0.2503984647424992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.002,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.5177610516548157, 0.5028673410415649, 0.4859038293361664, 0.4839623272418976]",,,,0,,,0.5215206742286682,0.5030597448348999,0.4835604727268219,0.481232613325119,0.0012546626385301352,0.0009134560241363943,0.0012834921944886446,0.0010034783044829965,0.5177610516548157,0.5028673410415649,0.4859038293361664,0.4839623272418976,0.9999949932098389,0.0008008844451978803,0.012162894010543823,0.999988317489624,0.9999972581863403,0.000776915461756289,0.011661380529403687,0.9999886155128479,0.9999979138374329,0.0008438587537966669,0.011352688074111938,0.9999892711639404,0.9999971389770508,0.0009391617495566607,0.010388702154159546,0.9999906420707703
forward,50,test,0,0.002,4,4,"[""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 4]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.5177610516548157, 0.5028673410415649, 0.4859038293361664, 0.4839623272418976]",,,,0,,,0.5215206742286682,0.5030597448348999,0.4835604727268219,0.481232613325119,0.0012546626385301352,0.0009134560241363943,0.0012834921944886446,0.0010034783044829965,0.5177610516548157,0.5028673410415649,0.4859038293361664,0.4839623272418976,0.9999949932098389,0.0008008845034055412,0.012162894010543823,0.999988317489624,0.9999972581863403,0.000776915461756289,0.011661380529403687,0.9999886155128479,0.9999979138374329,0.0008438587537966669,0.011352688074111938,0.9999892711639404,0.9999971389770508,0.0009391617495566607,0.010388702154159546,0.9999906420707703
