epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3
0,train,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.49538448452949524, 0.5025492906570435, 0.5062660574913025, 0.4956522583961487]",0.4976128041744232,0.5025007128715515,0.5060150027275085,0.4953263401985168,0.0026771037373691,0.0027708907146006,0.0024898340925574,0.0020429377909749,0.4953844845294952,0.5025492906570435,0.5062660574913025,0.4956522583961487
0,val,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.49663427472114563, 0.5012994408607483, 0.5050163269042969, 0.4944024682044983]",0.4983995258808136,0.5012021660804749,0.5049699544906616,0.4939511120319366,0.0019675500225275,0.0020780372433364,0.001851714332588,0.0015783456619828,0.4966342747211456,0.5012994408607483,0.5050163269042969,0.4944024682044983
0,test,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.49663427472114563, 0.5012994408607483, 0.5050163269042969, 0.4944024682044983]",0.4983995258808136,0.5012021660804749,0.5049699544906616,0.4939511120319366,0.0019675500225275,0.0020780372433364,0.001851714332588,0.0015783456619828,0.4966342747211456,0.5012994408607483,0.5050163269042969,0.4944024682044983
50,train,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.5659040212631226, 0.5559386014938354, 0.505432665348053, 0.492091566324234]",0.6032350659370422,0.5637334585189819,0.4949170351028442,0.4807243049144745,0.0139137459918856,0.0132788624614477,0.0079359142109751,0.0080253407359123,0.5659040212631226,0.5559386014938354,0.505432665348053,0.492091566324234
50,val,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.5673565864562988, 0.5572245717048645, 0.505853533744812, 0.4922823905944824]",0.605453372001648,0.5655312538146973,0.4955675303936004,0.481113851070404,0.0120106190443038,0.0127214808017015,0.0071347169578075,0.0071856011636555,0.5673565864562988,0.5572245717048645,0.505853533744812,0.4922823905944824
50,test,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.5673565864562988, 0.5572245717048645, 0.505853533744812, 0.4922823905944824]",0.605453372001648,0.5655312538146973,0.4955675303936004,0.481113851070404,0.0120106190443038,0.0127214808017015,0.0071347169578075,0.0071856011636555,0.5673565864562988,0.5572245717048645,0.505853533744812,0.4922823905944824
100,train,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6160584688186646, 0.60821932554245, 0.5323265790939331, 0.5005015730857849]",0.6755957007408142,0.6338310241699219,0.5293865203857422,0.4944278001785278,0.0227655842900276,0.0167165547609329,0.0053001684136688,0.0055760596878826,0.6160584688186646,0.60821932554245,0.5323265790939331,0.5005015730857849
100,val,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6163714528083801, 0.6085888743400574, 0.5326001644134521, 0.5005643367767334]",0.6760653257369995,0.6343578100204468,0.5297366976737976,0.4945270419120788,0.0196117796003818,0.0153964729979634,0.0048676878213882,0.0050769331865012,0.6163714528083801,0.6085888743400574,0.5326001644134521,0.5005643367767334
100,test,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6163714528083801, 0.6085888743400574, 0.5326001644134521, 0.5005643367767334]",0.6760653257369995,0.6343578100204468,0.5297366976737976,0.4945270419120788,0.0196117796003818,0.0153964729979634,0.0048676878213882,0.0050769331865012,0.6163714528083801,0.6085888743400574,0.5326001644134521,0.5005643367767334
150,train,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6219339966773987, 0.6151782870292664, 0.5379952192306519, 0.5018657445907593]",0.6834654211997986,0.6433327198028564,0.5361132025718689,0.4962013959884643,0.0237837117165327,0.0173985585570335,0.0049788723699748,0.0053693675436079,0.6219339966773987,0.6151782870292664,0.5379952192306519,0.5018657445907593
150,val,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6219565868377686, 0.6152039766311646, 0.5380181074142456, 0.501871645450592]",0.683585524559021,0.6433824300765991,0.5361603498458862,0.4962288439273834,0.0203797314316034,0.0159363634884357,0.0045897765085101,0.0049223965033888,0.6219565868377686,0.6152039766311646,0.5380181074142456,0.501871645450592
150,test,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6219565868377686, 0.6152039766311646, 0.5380181074142456, 0.501871645450592]",0.683585524559021,0.6433824300765991,0.5361603498458862,0.4962288439273834,0.0203797314316034,0.0159363634884357,0.0045897765085101,0.0049223965033888,0.6219565868377686,0.6152039766311646,0.5380181074142456,0.501871645450592
200,train,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6224627494812012, 0.6157768368721008, 0.5385310053825378, 0.5020155310630798]",0.6840553879737854,0.6439799070358276,0.5367929339408875,0.496425062417984,0.0238606557250022,0.0175775364041328,0.0049107447266578,0.0053276438266038,0.6224627494812012,0.6157768368721008,0.5385310053825378,0.5020155310630798
200,val,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6224656105041504, 0.6157799363136292, 0.5385338068008423, 0.5020163655281067]",0.6842731237411499,0.6441766023635864,0.53677898645401,0.4964102804660797,0.0204491484910249,0.0159884188324213,0.0045600701123476,0.004907552152872,0.6224656105041504,0.6157799363136292,0.5385338068008423,0.5020163655281067
200,test,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6224656105041504, 0.6157799363136292, 0.5385338068008423, 0.5020163655281067]",0.6842731237411499,0.6441766023635864,0.53677898645401,0.4964102804660797,0.0204491484910249,0.0159884188324213,0.0045600701123476,0.004907552152872,0.6224656105041504,0.6157799363136292,0.5385338068008423,0.5020163655281067
250,train,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6225907206535339, 0.6159155964851379, 0.5386632680892944, 0.5020567178726196]",0.6844080090522766,0.6443476676940918,0.5369330644607544,0.4964699745178222,0.023797495290637,0.0174703802913427,0.0049260822124779,0.0053485017269849,0.6225907206535339,0.6159155964851379,0.5386632680892944,0.5020567178726196
250,val,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6225932836532593, 0.6159183382987976, 0.538665771484375, 0.5020574331283569]",0.6844469904899597,0.6443699598312378,0.5369406938552856,0.4964627921581268,0.0204664915800094,0.0160005819052457,0.0045527284964919,0.0049030380323529,0.6225932836532593,0.6159183382987976,0.538665771484375,0.5020574331283569
250,test,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6225932836532593, 0.6159183382987976, 0.538665771484375, 0.5020574331283569]",0.6844469904899597,0.6443699598312378,0.5369406938552856,0.4964627921581268,0.0204664915800094,0.0160005819052457,0.0045527284964919,0.0049030380323529,0.6225932836532593,0.6159183382987976,0.538665771484375,0.5020574331283569
300,train,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6227157115936279, 0.6160492897033691, 0.538791298866272, 0.5020982623100281]",0.6846670508384705,0.6446467638015747,0.5371094346046448,0.4965098202228546,0.0237488485872745,0.0175915863364934,0.0049210148863494,0.0053393188863992,0.6227157115936279,0.6160492897033691,0.538791298866272,0.5020982623100281
300,val,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 128]","[false, false, false, false]","[0.6227181553840637, 0.6160519123077393, 0.5387939214706421, 0.5020992159843445]",0.6846166849136353,0.6445571780204773,0.5371010899543762,0.4965167343616485,0.0204844120889902,0.0160122420638799,0.0045444881543517,0.0048985453322529,0.6227181553840637,0.6160519123077393,0.5387939214706421,0.5020992159843445
