epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3
0,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.949999988079071, 0.949999988079071, 0.699999988079071, 0.44999998807907104]",0.949999988079071,0.949999988079071,0.7000000476837158,0.4500000178813934,0.0,0.0,0.0,0.0,0.949999988079071,0.949999988079071,0.699999988079071,0.449999988079071
0,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9497619271278381, 0.9497619271278381, 0.7010489702224731, 0.44876280426979065]",0.949761927127838,0.949761927127838,0.7010489702224731,0.4487627744674682,0.0,0.0,0.0,0.0,0.949761927127838,0.949761927127838,0.7010489702224731,0.4487628042697906
0,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9497619271278381, 0.9497619271278381, 0.7010489702224731, 0.44876280426979065]",0.949761927127838,0.949761927127838,0.7010489702224731,0.4487627744674682,0.0,0.0,0.0,0.0,0.949761927127838,0.949761927127838,0.7010489702224731,0.4487628042697906
50,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.942972719669342, 0.9382085204124451, 0.6757737398147583, 0.4083425998687744]",0.9429727792739868,0.9382084012031556,0.6757736802101135,0.4083425998687744,0.0,0.0,0.0,0.0,0.942972719669342,0.9382085204124452,0.6757737398147583,0.4083425998687744
50,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9428018927574158, 0.9380694031715393, 0.6756004691123962, 0.4081583619117737]",0.9428019523620604,0.9380694031715392,0.6756004691123962,0.4081583023071289,0.0,0.0,0.0,0.0,0.9428018927574158,0.9380694031715392,0.6756004691123962,0.4081583619117737
50,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9428018927574158, 0.9380694031715393, 0.6756004691123962, 0.4081583619117737]",0.9428019523620604,0.9380694031715392,0.6756004691123962,0.4081583023071289,0.0,0.0,0.0,0.0,0.9428018927574158,0.9380694031715392,0.6756004691123962,0.4081583619117737
100,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9393383264541626, 0.9349814653396606, 0.6721914410591125, 0.4067207872867584]",0.9393382668495178,0.934981405735016,0.6721914410591125,0.4067207872867584,0.0,0.0,0.0,0.0,0.9393383264541626,0.9349814653396606,0.6721914410591125,0.4067207872867584
100,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.939314603805542, 0.9349609613418579, 0.6721786260604858, 0.4067212641239166]",0.939314603805542,0.9349608421325684,0.6721786260604858,0.4067213237285614,0.0,0.0,0.0,0.0,0.939314603805542,0.934960961341858,0.6721786260604858,0.4067212641239166
100,test,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.939314603805542, 0.9349609613418579, 0.6721786260604858, 0.4067212641239166]",0.939314603805542,0.9349608421325684,0.6721786260604858,0.4067213237285614,0.0,0.0,0.0,0.0,0.939314603805542,0.934960961341858,0.6721786260604858,0.4067212641239166
150,train,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9389640092849731, 0.934658944606781, 0.6719528436660767, 0.40672993659973145]",0.9389639496803284,0.9346588253974916,0.6719527840614319,0.4067298769950866,0.0,0.0,0.0,0.0,0.9389640092849731,0.934658944606781,0.6719528436660767,0.4067299365997314
150,val,0,4,,,,"[2708, 4]",3.0,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]",,"[2708, 4, 64]","[false, false, false, false]","[0.9389621615409851, 0.9346572756767273, 0.6719523072242737, 0.4067298471927643]",0.9389621019363404,0.9346572756767272,0.6719522476196289,0.4067298769950866,0.0,0.0,0.0,0.0,0.9389621615409852,0.9346572756767272,0.6719523072242737,0.4067298471927643
