epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4
0,train,0,5,,,,"[7600, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.4937190115451813, 0.5025230050086975, 0.500633716583252, 0.5063512325286865, 0.4951307475566864]",0.4939033985137939,0.5016531944274902,0.5018172264099121,0.5069549679756165,0.4949216544628143,0.0032534599304199,0.0031317838001996,0.0030641625635325,0.0024886082392185,0.0029953969642519,0.4937190115451813,0.5025230050086975,0.500633716583252,0.5063512325286865,0.4951307475566864
0,val,0,5,,,,"[7600, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.4924694299697876, 0.501272976398468, 0.49938374757766724, 0.5051013827323914, 0.49638062715530396]",0.4930136501789093,0.5001176595687866,0.5001345872879028,0.5051901340484619,0.4963606894016266,0.0027678925544023,0.0029100992251187,0.0024329274892807,0.0020928138401359,0.0026557696983218,0.4924694299697876,0.501272976398468,0.4993837475776672,0.5051013827323914,0.4963806271553039
0,test,0,5,,,,"[7600, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.4924694299697876, 0.501272976398468, 0.49938374757766724, 0.5051013827323914, 0.49638062715530396]",0.4930136501789093,0.5001176595687866,0.5001345872879028,0.5051901340484619,0.4963606894016266,0.0027678925544023,0.0029100992251187,0.0024329274892807,0.0020928138401359,0.0026557696983218,0.4924694299697876,0.501272976398468,0.4993837475776672,0.5051013827323914,0.4963806271553039
50,train,0,5,,,,"[7600, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5176909565925598, 0.49493157863616943, 0.4847295880317688, 0.5012072324752808, 0.4850628972053528]",0.529414176940918,0.4900304079055786,0.4816645085811615,0.5010260343551636,0.4792550206184387,0.0066857016645371,0.0041487151756882,0.004489675629884,0.0039070448838174,0.0041211815550923,0.5176909565925598,0.4949315786361694,0.4847295880317688,0.5012072324752808,0.4850628972053528
50,val,0,5,,,,"[7600, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5176472067832947, 0.49483388662338257, 0.4849568009376526, 0.5013144612312317, 0.48511767387390137]",0.5292714834213257,0.4898875951766968,0.4820725917816162,0.5012032985687256,0.4793688356876373,0.0053394306451082,0.0035817436873912,0.003879330586642,0.0035243725869804,0.0033044284209609,0.5176472067832947,0.4948338866233825,0.4849568009376526,0.5013144612312317,0.4851176738739013
50,test,0,5,,,,"[7600, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5176472067832947, 0.49483388662338257, 0.4849568009376526, 0.5013144612312317, 0.48511767387390137]",0.5292714834213257,0.4898875951766968,0.4820725917816162,0.5012032985687256,0.4793688356876373,0.0053394306451082,0.0035817436873912,0.003879330586642,0.0035243725869804,0.0033044284209609,0.5176472067832947,0.4948338866233825,0.4849568009376526,0.5013144612312317,0.4851176738739013
100,train,0,5,,,,"[7600, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5171205401420593, 0.49357736110687256, 0.48960453271865845, 0.5033825039863586, 0.48628732562065125]",0.5267758369445801,0.4884664416313171,0.4897980391979217,0.5048094987869263,0.4818311035633087,0.0068796165287494,0.0042264745570719,0.0046687619760632,0.0044400026090443,0.003745837137103,0.5171205401420593,0.4935773611068725,0.4896045327186584,0.5033825039863586,0.4862873256206512
100,val,0,5,,,,"[7600, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5171220302581787, 0.493573933839798, 0.4896315634250641, 0.5033955574035645, 0.4862957298755646]",0.526790976524353,0.4884880781173706,0.4897918701171875,0.5047785639762878,0.4818968176841736,0.0057719047181308,0.0036799986846745,0.0041047297418117,0.0039482177235186,0.0030858884565532,0.5171220302581787,0.493573933839798,0.4896315634250641,0.5033955574035645,0.4862957298755646
100,test,0,5,,,,"[7600, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5171220302581787, 0.493573933839798, 0.4896315634250641, 0.5033955574035645, 0.4862957298755646]",0.526790976524353,0.4884880781173706,0.4897918701171875,0.5047785639762878,0.4818968176841736,0.0057719047181308,0.0036799986846745,0.0041047297418117,0.0039482177235186,0.0030858884565532,0.5171220302581787,0.493573933839798,0.4896315634250641,0.5033955574035645,0.4862957298755646
150,train,0,5,,,,"[7600, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5171434879302979, 0.4935355484485626, 0.490098774433136, 0.5036158561706543, 0.4864402115345001]",0.5265892148017883,0.4885182678699493,0.4905442893505096,0.5051496624946594,0.4822052121162414,0.0068463208153843,0.0042784842662513,0.0046153799630701,0.0044754282571375,0.0036775232292711,0.5171434879302979,0.4935355484485626,0.490098774433136,0.5036158561706543,0.4864402115345001
