epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,train,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,val,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.4974077939987182,0.5025922060012817,,0.0005611284286715,0.0005611280794255
0,val,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.5017343163490295,0.4982657134532928,,0.0054501080885529,0.0054501071572303
0,test,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.4974077939987182,0.5025922060012817,,0.0005611284286715,0.0005611280794255
0,test,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.5017343163490295,0.4982657134532928,,0.0054501076228916,0.0054501071572303
50,train,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5495225191116333,0.4504775106906891,,0.0020160996355116,0.0020160998683422
50,train,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4589589834213257,0.5410410165786743,,0.085992507636547,0.085992507636547
50,val,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5496847629547119,0.4503152668476105,,0.002008025534451,0.002008025534451
50,val,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4546409845352173,0.5453590154647827,,0.0643478482961654,0.0643478408455848
50,test,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5496847629547119,0.4503152668476105,,0.002008025534451,0.002008025534451
50,test,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4546409845352173,0.5453590154647827,,0.0643478482961654,0.0643478408455848
100,train,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5511519312858582,0.4488480687141418,,0.0018726830603554,0.0018726837588474
100,train,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4432233572006225,0.5567765831947327,,0.090867705643177,0.0908677130937576
100,val,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5511597394943237,0.4488402605056762,,0.0018722240347415,0.0018722268287092
100,val,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4416849911212921,0.5583150386810303,,0.067264474928379,0.067264474928379
100,test,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5511597394943237,0.4488402605056762,,0.0018722240347415,0.0018722268287092
100,test,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4416849911212921,0.5583150386810303,,0.067264474928379,0.067264474928379
150,train,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5514949560165405,0.4485050737857818,,0.0018606174271553,0.001860616961494
150,train,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4431062042713165,0.5568938255310059,,0.0922693833708763,0.0922693833708763
150,val,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5514971017837524,0.4485029578208923,,0.0018605351215228,0.0018605348886922
150,val,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4416716694831848,0.5583283305168152,,0.0681237578392028,0.0681237578392028
150,test,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5514971017837524,0.4485029578208923,,0.0018605351215228,0.0018605348886922
150,test,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4416716694831848,0.5583283305168152,,0.0681237652897834,0.0681237578392028
200,train,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5514716506004333,0.4485283493995666,,0.0018546705832704,0.0018546696519479
200,train,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4416455924510956,0.558354377746582,,0.0906279012560844,0.0906279161572456
200,val,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5514699220657349,0.4485300779342651,,0.0018545184284448,0.0018545179627835
200,val,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.441409021615982,0.5585910081863403,,0.0683673396706581,0.0683673396706581
200,test,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5514699220657349,0.4485300779342651,,0.0018545184284448,0.0018545179627835
200,test,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.441409021615982,0.5585910081863403,,0.0683673396706581,0.0683673396706581
250,train,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5514451861381531,0.4485548138618469,,0.0018485024338588,0.0018485055770725
250,train,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4432128369808197,0.5567871332168579,,0.0937362536787986,0.0937362536787986
250,val,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5514425039291382,0.4485575258731842,,0.0018483843887224,0.0018483860185369
250,val,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4411115646362304,0.5588884353637695,,0.0682622119784355,0.0682622119784355
250,test,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 64]","[false, false, false]",,0.5514425039291382,0.4485575258731842,,0.0018483843887224,0.0018483860185369
250,test,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.4411115646362304,0.5588884353637695,,0.0682622119784355,0.0682622119784355
