event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,hop_scalar_hop_0,hop_scalar_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.49535107612609863, 0.49549245834350586]",,,,0,,,0.49498772621154785,0.4954302906990051,0.0015908345812931657,0.0015863324515521526,0.49535107612609863,0.49549245834350586,,,,,,,,
forward,0,train,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.49674132466316223, 0.511246383190155]",,,,0,,,0.4961095154285431,0.5107634663581848,0.002163549652323127,0.002622813219204545,0.49674132466316223,0.511246383190155,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,,,,0,0.0007483882296598143,,,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,,,,0,0.0022804481462544266,,,,,,,,,,,,,,,
forward,0,val,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.49410125613212585, 0.4942426085472107]",,,,0,,,0.49366122484207153,0.494147390127182,0.0008083035354502499,0.000786942255217582,0.49410125613212585,0.4942426085472107,0.9999919533729553,nan,nan,nan,0.9999921321868896,nan,nan,nan
forward,0,val,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.4954914152622223, 0.5099969506263733]",,,,0,,,0.49438971281051636,0.5097416043281555,0.00034668075386434793,0.0004003516223747283,0.4954914152622223,0.5099969506263733,0.999994158744812,nan,nan,nan,0.9999991059303284,nan,nan,nan
forward,0,test,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.49410125613212585, 0.4942426085472107]",,,,0,,,0.49366122484207153,0.494147390127182,0.0008083035354502499,0.000786942255217582,0.49410125613212585,0.4942426085472107,0.9999919533729553,nan,nan,nan,0.9999921321868896,nan,nan,nan
forward,0,test,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.4954914152622223, 0.5099969506263733]",,,,0,,,0.49438971281051636,0.5097416043281555,0.00034668055013753474,0.0004003516514785588,0.4954914152622223,0.5099969506263733,0.999994158744812,nan,nan,nan,0.9999991059303284,nan,nan,nan
forward,50,train,0,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]","[0.5657274127006531, 0.563696563243866]",,,,0,,,0.5876615047454834,0.5794370174407959,0.011282412335276604,0.010976164601743221,0.5657274127006531,0.563696563243866,,,,,,,,
forward,50,train,1,0.005,2,2,"[""hop_1"", ""hop_2""]","[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]","[0.5626301765441895, 0.5628619194030762]",,,,0,,,0.8628004193305969,0.7697861194610596,0.03875399008393288,0.04426668956875801,0.5626301765441895,0.5628619194030762,,,,,,,,
