epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 64]","[false, false]",0.7310584783554077,0.2689414620399475,0.0,0.0
0,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 64]","[false, false]",0.7310584783554077,0.2689414620399475,0.0,0.0
0,train,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.7310584783554077,0.2689414620399475,0.0,0.0
0,val,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 64]","[false, false]",0.7330033183097839,0.2669967710971832,0.0004318223218433,0.0004318231949582
0,val,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 64]","[false, false]",0.7251031994819641,0.274896889925003,0.0044482932426035,0.0044482923112809
0,val,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.6979320049285889,0.3020679652690887,0.0167695637792348,0.0167695637792348
0,test,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 64]","[false, false]",0.7330033183097839,0.2669967710971832,0.0004318223218433,0.0004318231949582
0,test,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 64]","[false, false]",0.7251031994819641,0.274896889925003,0.0044482932426035,0.0044482923112809
0,test,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.6979320049285889,0.3020679652690887,0.0167695637792348,0.0167695637792348
50,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 64]","[false, false]",0.7710835933685303,0.2289164364337921,0.0012754551135003,0.0012754568597301
50,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 64]","[false, false]",0.8610055446624756,0.1389944106340408,0.0990571677684784,0.0990571603178978
50,train,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.781511664390564,0.2184883803129196,0.0808774307370185,0.0808774381875991
50,val,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 64]","[false, false]",0.7712052464485168,0.2287947684526443,0.001273667672649,0.0012736670905724
50,val,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 64]","[false, false]",0.8662102818489075,0.1337897032499313,0.0899729579687118,0.0899729579687118
50,val,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.7845902442932129,0.2154097110033035,0.0722890049219131,0.0722890123724937
