event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2,attention_norm_entropy_mean_hop_3,attention_mae_from_baseline_hop_3,attention_max_abs_diff_from_baseline_hop_3,attention_cosine_to_baseline_hop_3
forward,0,train,0,0.005,3,3,"[""hop_1"", ""hop_2"", ""hop_3""]","[251, 3]","[251, 3]",,"[251, 3, 64]","[false, false, false]","[0.5046851634979248, 0.5048617720603943, 0.5040093660354614]",,,,1,,,,0.5158444046974182,0.4995007812976837,0.4726244807243347,,0.03768261522054672,0.03908896446228027,0.043355438858270645,,0.5046851634979248,0.5048617720603943,0.5040093660354614,,,,,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,,,,,,,0,0.06387596585661454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,3,"[""hop_1"", ""hop_2"", ""hop_3""]","[251, 3]","[251, 3]",,"[251, 3, 64]","[false, false, false]","[0.5034351944923401, 0.5061116218566895, 0.5027593970298767]",,,,1,,,,0.44694846868515015,0.5588027238845825,0.4243770241737366,,0.04204723984003067,0.04897450655698776,0.04674779996275902,,0.5034351944923401,0.5061116218566895,0.5027593970298767,0.9882839918136597,nan,nan,nan,0.9903386831283569,nan,nan,nan,0.984817385673523,nan,nan,nan,,,,
forward,0,test,0,0.005,3,3,"[""hop_1"", ""hop_2"", ""hop_3""]","[251, 3]","[251, 3]",,"[251, 3, 64]","[false, false, false]","[0.5034351944923401, 0.5061116218566895, 0.5027593970298767]",,,,1,,,,0.44694846868515015,0.5588027238845825,0.4243770241737366,,0.04204723984003067,0.04897450655698776,0.04674779996275902,,0.5034351944923401,0.5061116218566895,0.5027593970298767,0.9882839918136597,nan,nan,nan,0.9903386831283569,nan,nan,nan,0.984817385673523,nan,nan,nan,,,,
forward,50,train,0,0.0018,3,3,"[""hop_1"", ""hop_2"", ""hop_3""]","[251, 3]","[251, 3]",,"[251, 3, 64]","[false, false, false]","[0.5276757478713989, 0.5298080444335938, 0.5194544196128845]",,,,1,,,,0.9705744981765747,0.9139310717582703,0.7688294649124146,,0.05073694512248039,0.09806529432535172,0.2528168857097626,,0.5276757478713989,0.5298080444335938,0.5194544196128845,,,,,,,,,,,,,,,,
backward,50,train,0,0.0018,3,,,,,,,,,,,,0,0.0012934735316764343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.0018,3,3,"[""hop_1"", ""hop_2"", ""hop_3""]","[251, 3]","[251, 3]",,"[251, 3, 64]","[false, false, false]","[0.5276969075202942, 0.529902994632721, 0.5194517374038696]",,,,1,,,,0.9719161987304688,0.9159620404243469,0.7724273800849915,,0.04900871589779854,0.0946025550365448,0.25147315859794617,,0.5276969075202942,0.529902994632721,0.5194517374038696,0.6998754143714905,0.16801901161670685,0.88726806640625,0.8675171136856079,0.8566046953201294,0.03174744173884392,0.8864428997039795,0.8716521263122559,0.7573508024215698,0.035308271646499634,0.892697811126709,0.7493712306022644,,,,
forward,50,test,0,0.0018,3,3,"[""hop_1"", ""hop_2"", ""hop_3""]","[251, 3]","[251, 3]",,"[251, 3, 64]","[false, false, false]","[0.5276969075202942, 0.529902994632721, 0.5194517374038696]",,,,1,,,,0.9719161987304688,0.9159620404243469,0.7724273800849915,,0.04900871589779854,0.0946025550365448,0.25147315859794617,,0.5276969075202942,0.529902994632721,0.5194517374038696,0.6998754143714905,0.16801901161670685,0.88726806640625,0.8675171136856079,0.8566046953201294,0.03174744173884392,0.886443018913269,0.8716521263122559,0.7573508024215698,0.035308267921209335,0.892697811126709,0.7493712306022644,,,,
forward,100,train,0,0.000139968,3,3,"[""hop_1"", ""hop_2"", ""hop_3""]","[251, 3]","[251, 3]",,"[251, 3, 64]","[false, false, false]","[0.5278894901275635, 0.5307312607765198, 0.5200029611587524]",,,,1,,,,0.9711503982543945,0.9133381247520447,0.7721751928329468,,0.05032062157988548,0.09605549275875092,0.256046324968338,,0.5278894901275635,0.5307312607765198,0.5200029611587524,,,,,,,,,,,,,,,,
backward,100,train,0,0.000139968,3,,,,,,,,,,,,0,0.0032111533401905615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
