epoch,train_loss,val_loss,test_loss,train_metric,val_metric,test_metric,lr,best_val_metric,best_test_metric,best_epoch,metric_name,metric_direction,run_mode,seed
0,1.6526657342910767,2.580751657485962,2.648085832595825,0.33305921052631576,0.29070723684210525,0.29605263157894735,0.005,0.29070723684210525,0.29605263157894735,0,Accuracy,higher,final,0
1,2.504100799560547,1.8240677118301392,1.850184440612793,0.31798245614035087,0.2800164473684211,0.28092105263157896,0.005,0.29070723684210525,0.29605263157894735,0,Accuracy,higher,final,0
2,1.7706944942474365,1.9807754755020142,1.9922350645065308,0.24698464912280702,0.19942434210526316,0.19407894736842105,0.005,0.29070723684210525,0.29605263157894735,0,Accuracy,higher,final,0
3,1.873677134513855,1.573832631111145,1.5808484554290771,0.38377192982456143,0.2824835526315789,0.27828947368421053,0.005,0.29070723684210525,0.29605263157894735,0,Accuracy,higher,final,0
4,1.452347993850708,1.5164507627487183,1.5227798223495483,0.47889254385964913,0.3379934210526316,0.3355263157894737,0.005,0.3379934210526316,0.3355263157894737,4,Accuracy,higher,final,0
5,1.3615134954452515,1.6901769638061523,1.696710228919983,0.41228070175438597,0.3071546052631579,0.3118421052631579,0.005,0.3379934210526316,0.3355263157894737,4,Accuracy,higher,final,0
6,1.493891716003418,1.677850604057312,1.6843711137771606,0.43832236842105265,0.32648026315789475,0.3282894736842105,0.005,0.3379934210526316,0.3355263157894737,4,Accuracy,higher,final,0
7,1.4622385501861572,1.5681698322296143,1.573783278465271,0.47834429824561403,0.3511513157894737,0.3375,0.005,0.3511513157894737,0.3375,7,Accuracy,higher,final,0
8,1.3490113019943237,1.4870010614395142,1.4914342164993286,0.528234649122807,0.3560855263157895,0.34671052631578947,0.005,0.3560855263157895,0.34671052631578947,8,Accuracy,higher,final,0
9,1.2623569965362549,1.4637495279312134,1.4691230058670044,0.5383771929824561,0.33182565789473684,0.3375,0.005,0.3560855263157895,0.34671052631578947,8,Accuracy,higher,final,0
10,1.2170888185501099,1.4902698993682861,1.4986608028411865,0.5370065789473685,0.34662828947368424,0.3335526315789474,0.005,0.3560855263157895,0.34671052631578947,8,Accuracy,higher,final,0
11,1.2282451391220093,1.5360291004180908,1.5480674505233765,0.5106907894736842,0.34210526315789475,0.33289473684210524,0.005,0.3560855263157895,0.34671052631578947,8,Accuracy,higher,final,0
12,1.2428781986236572,1.530226469039917,1.544901967048645,0.5320723684210527,0.34662828947368424,0.3348684210526316,0.005,0.3560855263157895,0.34671052631578947,8,Accuracy,higher,final,0
13,1.208890676498413,1.4918745756149292,1.5071111917495728,0.5855263157894737,0.34991776315789475,0.3355263157894737,0.005,0.3560855263157895,0.34671052631578947,8,Accuracy,higher,final,0
14,1.141147494316101,1.4815034866333008,1.4951943159103394,0.6091008771929824,0.3573190789473684,0.35,0.005,0.3573190789473684,0.35,14,Accuracy,higher,final,0
15,1.1034162044525146,1.5046314001083374,1.5167180299758911,0.6052631578947368,0.3606085526315789,0.3592105263157895,0.005,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
16,1.0942249298095703,1.5381710529327393,1.5499342679977417,0.6006030701754386,0.3560855263157895,0.3638157894736842,0.005,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
17,1.0867682695388794,1.5718339681625366,1.5851871967315674,0.6082785087719298,0.3597861842105263,0.3539473684210526,0.005,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
18,1.0819283723831177,1.5984739065170288,1.61497163772583,0.6115679824561403,0.35238486842105265,0.3473684210526316,0.005,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
19,1.071152687072754,1.6093848943710327,1.6301112174987793,0.6296600877192983,0.3495065789473684,0.3513157894736842,0.005,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
20,1.0423308610916138,1.6111350059509277,1.6376014947891235,0.6567982456140351,0.35526315789473684,0.3414473684210526,0.005,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
21,1.0085721015930176,1.6133553981781006,1.6440492868423462,0.6732456140350878,0.35320723684210525,0.3414473684210526,0.003,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
22,0.9975588321685791,1.6196739673614502,1.6550636291503906,0.6806469298245614,0.3536184210526316,0.34342105263157896,0.003,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
23,0.9858904480934143,1.631637454032898,1.6716219186782837,0.6853070175438597,0.3589638157894737,0.33223684210526316,0.003,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
24,0.9733043909072876,1.647891879081726,1.6921136379241943,0.6831140350877193,0.359375,0.3269736842105263,0.003,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
25,0.9702351689338684,1.6651716232299805,1.7128198146820068,0.6817434210526315,0.35855263157894735,0.3263157894736842,0.003,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
26,0.9609828591346741,1.680271863937378,1.7304743528366089,0.6853070175438597,0.35649671052631576,0.32763157894736844,0.003,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
27,0.951836347579956,1.6928913593292236,1.7451162338256836,0.6954495614035088,0.35773026315789475,0.32894736842105265,0.003,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
28,0.9462554454803467,1.7044531106948853,1.757635235786438,0.7077850877192983,0.3573190789473684,0.32894736842105265,0.003,0.3606085526315789,0.3592105263157895,15,Accuracy,higher,final,0
