event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,"[183, 3]","[183, 3]",,"[183, 3, 64]","[false, false, false]",,,,0,,,0.576116681098938,0.21194162964820862,0.21194162964820862,0.0,0.0,0.0,,,,,,,,,,,,
forward,0,train,1,0.005,3,"[183, 3]","[183, 3]",,"[183, 3, 64]","[false, false, false]",,,,0,,,0.576116681098938,0.21194162964820862,0.21194162964820862,0.0,0.0,0.0,,,,,,,,,,,,
forward,0,train,2,0.005,3,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",,,,0,,,0.576116681098938,0.21194162964820862,0.21194162964820862,0.0,0.0,0.0,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,,,,0,0.8385232367524925,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,,,,0,0.6655545308735139,,,,,,,,,,,,,,,,,,,
backward,0,train,2,0.005,3,,,,,,,,,0,1.6469957284469834,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,"[183, 3]","[183, 3]",,"[183, 3, 64]","[false, false, false]",,,,0,,,0.5312515497207642,0.20820294320583344,0.260545551776886,0.04024680331349373,0.027587464079260826,0.04398895427584648,,,,,,,,,,,,
forward,0,val,1,0.005,3,"[183, 3]","[183, 3]",,"[183, 3, 64]","[false, false, false]",,,,0,,,0.5634338855743408,0.20356875658035278,0.23299728333950043,0.005138987675309181,0.0027311781886965036,0.004351526498794556,,,,,,,,,,,,
forward,0,val,2,0.005,3,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",,,,0,,,0.5873920917510986,0.21911683678627014,0.19349107146263123,0.0021946593187749386,0.0012887815246358514,0.001665583229623735,,,,,,,,,,,,
forward,0,test,0,0.005,3,"[183, 3]","[183, 3]",,"[183, 3, 64]","[false, false, false]",,,,0,,,0.5312515497207642,0.20820294320583344,0.260545551776886,0.04024680331349373,0.027587464079260826,0.04398895427584648,,,,,,,,,,,,
