epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,train,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,train,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,val,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.4175675511360168,0.5824323892593384,,0.0545139908790588,0.0545139908790588
0,val,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.4944637715816498,0.5055361986160278,,0.0037831775844097,0.0037831785157322
0,val,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.5224795937538147,0.4775204062461853,,0.0014672172255814,0.0014672155957669
0,test,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.4175675511360168,0.5824323892593384,,0.0545139908790588,0.0545139908790588
0,test,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.4944637715816498,0.5055361986160278,,0.003783177351579,0.0037831785157322
0,test,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.5224795937538147,0.4775204062461853,,0.0014672169927507,0.0014672159450128
50,train,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1592922359704971,0.8407078385353088,,0.1628207117319107,0.1628207117319107
50,train,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.913357436656952,0.0866425111889839,,0.0525550879538059,0.0525550879538059
50,train,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.96361243724823,0.0363875962793827,,0.0393710806965827,0.0393710806965827
50,val,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1595273464918136,0.8404726386070251,,0.1627064645290374,0.1627064645290374
50,val,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.9278027415275574,0.0721972361207008,,0.0013645561411976,0.0013645576545968
50,val,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.9789732694625854,0.021026711910963,,4.368614463601261e-05,4.36858827015385e-05
50,test,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1595273464918136,0.8404726386070251,,0.1627064645290374,0.1627064645290374
50,test,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.9278027415275574,0.0721972361207008,,0.0013645569561049,0.0013645577710121
50,test,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.9789732694625854,0.021026711910963,,4.368640293250792e-05,4.368592635728419e-05
100,train,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.164159893989563,0.835840106010437,,0.1607112437486648,0.1607112437486648
100,train,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.911777675151825,0.0882222279906272,,0.0536289848387241,0.0536289811134338
100,train,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.9614610075950624,0.0385390296578407,,0.0393497310578823,0.039349727332592
100,val,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1641875803470611,0.8358123302459717,,0.1606988310813903,0.1606988310813903
100,val,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.9263362884521484,0.0736637189984321,,0.0013256861129775,0.0013256872771307
100,val,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.9764131307601928,0.0235868543386459,,5.423982656793669e-05,5.423917536973022e-05
100,test,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1641875803470611,0.8358123302459717,,0.1606988310813903,0.1606988310813903
100,test,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.9263362884521484,0.0736637189984321,,0.0013256863458082,0.0013256871607154
100,test,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.9764131307601928,0.0235868543386459,,5.424044502433389e-05,5.423922266345471e-05
150,train,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.164781391620636,0.8352185487747192,,0.1604354381561279,0.1604354381561279
150,train,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.9115048050880432,0.0884952619671821,,0.0530896745622158,0.0530896745622158
150,train,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.959804892539978,0.0401950106024742,,0.0416456051170825,0.0416456051170825
150,val,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1647828072309494,0.8352170586585999,,0.1604346483945846,0.1604346334934234
150,val,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.9259291291236876,0.0740708708763122,,0.0013477834872901,0.001347784535028
150,val,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.9761255383491516,0.0238744001835584,,5.566152685787529e-05,5.566289109992795e-05
150,test,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1647828072309494,0.8352170586585999,,0.1604346483945846,0.1604346334934234
150,test,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.9259291291236876,0.0740708708763122,,0.0013477838365361,0.001347784535028
150,test,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.9761255383491516,0.0238744001835584,,5.566148684010841e-05,5.5662894737906754e-05
200,train,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1649517714977264,0.8350481986999512,,0.1603685468435287,0.1603685468435287
200,train,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.911076843738556,0.0889231637120246,,0.0529191419482231,0.0529191456735134
200,train,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.9596015810966492,0.0403983704745769,,0.0414930135011673,0.041493009775877
200,val,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1649556756019592,0.835044264793396,,0.1603671014308929,0.1603671014308929
200,val,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.9258385300636292,0.0741614624857902,,0.0013473173603415,0.0013473164290189
200,val,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.97606098651886,0.0239389762282371,,5.595458787865937e-05,5.5954140407266095e-05
200,test,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1649556756019592,0.835044264793396,,0.1603671014308929,0.1603671014308929
200,test,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.9258385300636292,0.0741614624857902,,0.0013473173603415,0.0013473164290189
200,test,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.97606098651886,0.0239389762282371,,5.5954427807591856e-05,5.595415859716013e-05
250,train,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1651389449834823,0.8348609805107117,,0.1602965891361236,0.1602965891361236
250,train,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.9106624722480774,0.0893374979496002,,0.0535448528826236,0.0535448528826236
250,train,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.9593709111213684,0.0406291000545024,,0.0423828512430191,0.0423828512430191
250,val,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1651420891284942,0.8348579406738281,,0.1602953672409057,0.1602953672409057
250,val,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.925765335559845,0.0742346718907356,,0.0013461277121677,0.0013461277121677
250,val,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.975977063179016,0.0240228828042745,,5.667483856086619e-05,5.6675773521419615e-05
250,test,0,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.1651420891284942,0.8348579406738281,,0.1602953672409057,0.1602953672409057
250,test,1,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 64]","[false, false, false]",,0.925765335559845,0.0742346718907356,,0.0013461275957524,0.0013461277121677
250,test,2,3,0.5,0.5,0.5,"[10942, 2]",,"[10942, 2]","[10942, 2, 3]","[false, false, false]",,0.975977063179016,0.0240228828042745,,5.6674671213841066e-05,5.6675773521419615e-05
