event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.7310585379600525,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.7310585379600525,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,2,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",,,,0,,,0.7310585379600525,0.2689414322376251,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,4.737292535654235e-05,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,6.068785133611989e-05,,,,,,,,,,,,,
backward,0,train,2,0.005,2,,,,,,,,,0,7.697200390937644e-05,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.7286516427993774,0.27134832739830017,0.0004719567659776658,0.00047195778461173177,,,,,,,,
forward,0,val,1,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.7290703654289246,0.27092963457107544,2.777002373477444e-05,2.777203917503357e-05,,,,,,,,
forward,0,val,2,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",,,,0,,,0.7290871143341064,0.27091285586357117,4.650591563404305e-06,4.647935838875128e-06,,,,,,,,
forward,0,test,0,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.7286516427993774,0.27134832739830017,0.0004719567659776658,0.00047195778461173177,,,,,,,,
forward,0,test,1,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.7290703654289246,0.27092963457107544,2.777002373477444e-05,2.777203917503357e-05,,,,,,,,
forward,0,test,2,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",,,,0,,,0.7290871143341064,0.27091285586357117,4.650591563404305e-06,4.647935838875128e-06,,,,,,,,
forward,50,train,0,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.8325417041778564,0.16745825111865997,0.006545942276716232,0.006545940414071083,,,,,,,,
forward,50,train,1,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.8023765087127686,0.19762349128723145,0.02836434915661812,0.02836434915661812,,,,,,,,
forward,50,train,2,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",,,,0,,,0.7925397753715515,0.20746025443077087,0.02248864248394966,0.02248864248394966,,,,,,,,
backward,50,train,0,0.005,2,,,,,,,,,0,0.03746220523637205,,,,,,,,,,,,,
backward,50,train,1,0.005,2,,,,,,,,,0,0.04673026426607182,,,,,,,,,,,,,
backward,50,train,2,0.005,2,,,,,,,,,0,0.05681037416522797,,,,,,,,,,,,,
forward,50,val,0,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.8346989154815674,0.16530101001262665,0.006583069916814566,0.006583068054169416,,,,,,,,
forward,50,val,1,0.005,2,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",,,,0,,,0.8044901490211487,0.19550980627536774,0.025303851813077927,0.025303849950432777,,,,,,,,
